timePerInitStep
1821738;116591239
1820751;116528115
1789641;114537084
1818298;116371087
1797419;115034848
1795166;114890645
1828825;117044856
1814858;116150953
1768009;113152604
1786731;114350815
1806696;115628556
1773389;113496926
1814040;116098601
1801885;115320672
1807305;115667558
1811506;115936446
1808909;115770188
1828858;117046912
1861755;119152371
1795551;114915281
1819300;116435229
1814794;116146846
1814128;116104246
1817616;116327474
1809863;115831261
1836218;117517992
2401198;153676732
1816959;116285400
1792777;114737728
1829146;117065388
1823365;116695400
1774167;113546703
1792087;114693594
1794083;114821373
1860729;119086692
1796048;114947093
1816566;116260243
1808484;115742992
1797283;115026119
1814618;116135559
1781447;114012644
1786555;114339526
1806086;115589564
1811707;115949280
1831648;117225493
1800313;115220088
1793322;114772623
1797948;115068705
1786146;114313355
1808404;115737858
1812316;115988278
1783315;114132203
1811731;115950816
1803545;115426883
1772307;113427651
1787998;114431889
1786499;114335938
1826252;116880137
1797595;115046136
1778937;113852028
1803424;115419193
1790491;114591479
1777270;113745292
