timePerInitStep
1838367;7353469
1839521;7358087
1817328;7269313
1818482;7273931
1767296;7069184
1796289;7185157
1795904;7183617
1973454;7893819
1770118;7080472
2047605;8190421
1807835;7231340
1831055;7324220
1790643;7162575
1802703;7210813
1729963;6919855
1795006;7180025
1752029;7008119
1723165;6892660
1834390;7337561
1761779;7047118
1781792;7127168
2020279;8081118
1778072;7112288
2067489;8269958
1779355;7117420
1749079;6996316
1792440;7169761
1812068;7248274
1724576;6898304
1786795;7147182
1800009;7200036
1843242;7372968
1868130;7472521
1869413;7477652
1870695;7482783
2001678;8006712
2067233;8268934
1882114;7528456
1960497;7841989
1873390;7493560
1895968;7583875
1897764;7591059
1858380;7433521
1898021;7592085
1778713;7114854
1781921;7127684
1774865;7099460
1823357;7293431
1851966;7407865
1907257;7629030
1838367;7353469
1819380;7277522
1877238;7508955
1889554;7558218
1840163;7360654
1896097;7584389
1838239;7352957
1870439;7481758
1909182;7636731
1919573;7678293
1833235;7332941
1878778;7515114
1838111;7352444
