leafIndex;computations
0;0
1;6
2;3
3;3
4;3
5;3
6;6
7;0
8;2
9;4
10;5
11;1
12;5
13;3
14;4
15;0
16;2
17;4
18;5
19;1
20;5
21;3
22;4
23;0
24;4
25;4
26;3
27;3
28;3
29;5
30;2
31;0
32;1
33;5
34;4
35;2
36;4
37;3
38;5
39;0
40;3
41;4
42;4
43;2
44;4
45;4
46;3
47;0
48;3
49;4
50;4
51;2
52;4
53;4
54;3
55;1
56;3
57;5
58;2
59;4
60;3
61;4
62;2
63;0
64;1
65;5
66;4
67;2
68;4
69;3
70;5
71;0
72;3
73;4
74;4
75;2
76;4
77;4
78;3
79;0
80;3
81;4
82;4
83;2
84;4
85;4
86;3
87;1
88;3
89;5
90;2
91;4
92;3
93;4
94;2
95;0
96;2
97;5
98;3
99;3
100;3
101;4
102;4
103;1
104;2
105;5
106;3
107;3
108;4
109;3
110;3
111;1
112;2
113;5
114;3
115;3
116;4
117;3
118;3
119;2
120;3
121;4
122;3
123;3
124;4
125;3
126;2
127;0
128;0
129;6
130;3
131;3
132;3
133;3
134;6
135;0
136;2
137;4
138;5
139;1
140;5
141;3
142;4
143;0
144;2
145;4
146;5
147;1
148;5
149;3
150;4
151;0
152;4
153;4
154;3
155;3
156;3
157;5
158;2
159;0
160;1
161;5
162;4
163;2
164;4
165;3
166;5
167;0
168;3
169;4
170;4
171;2
172;4
173;4
174;3
175;0
176;3
177;4
178;4
179;2
180;4
181;4
182;3
183;1
184;3
185;5
186;2
187;4
188;3
189;4
190;2
191;0
192;1
193;5
194;4
195;2
196;4
197;3
198;5
199;0
200;3
201;4
202;4
203;2
204;4
205;4
206;3
207;0
208;3
209;4
210;4
211;2
212;4
213;4
214;3
215;1
216;3
217;5
218;2
219;4
220;3
221;4
222;2
223;0
224;2
225;5
226;3
227;3
228;3
229;4
230;4
231;1
232;2
233;5
234;3
235;3
236;4
237;3
238;3
239;1
240;2
241;5
242;3
243;3
244;4
245;3
246;3
247;2
248;3
249;4
250;3
251;3
252;4
253;3
254;2
255;0
256;0
257;6
258;3
259;3
260;3
261;3
262;6
263;0
264;2
265;4
266;5
267;1
268;5
269;3
270;4
271;0
272;2
273;4
274;5
275;1
276;5
277;3
278;4
279;0
280;4
281;4
282;3
283;3
284;3
285;5
286;2
287;0
288;1
289;5
290;4
291;2
292;4
293;3
294;5
295;0
296;3
297;4
298;4
299;2
300;4
301;4
302;3
303;0
304;3
305;4
306;4
307;2
308;4
309;4
310;3
311;1
312;3
313;5
314;2
315;4
316;3
317;4
318;2
319;0
320;1
321;5
322;4
323;2
324;4
325;3
326;5
327;0
328;3
329;4
330;4
331;2
332;4
333;4
334;3
335;0
336;3
337;4
338;4
339;2
340;4
341;4
342;3
343;1
344;3
345;5
346;2
347;4
348;3
349;4
350;2
351;0
352;2
353;5
354;3
355;3
356;3
357;4
358;4
359;1
360;2
361;5
362;3
363;3
364;4
365;3
366;3
367;1
368;2
369;5
370;3
371;3
372;4
373;3
374;3
375;2
376;3
377;4
378;3
379;3
380;4
381;3
382;2
383;0
384;0
385;4
386;2
387;2
388;2
389;2
390;4
391;0
392;1
393;3
394;3
395;1
396;3
397;2
398;3
399;0
400;1
401;3
402;3
403;1
404;3
405;2
406;3
407;0
408;2
409;3
410;2
411;2
412;2
413;3
414;2
415;0
416;0
417;4
418;2
419;2
420;2
421;2
422;4
423;0
424;1
425;3
426;3
427;1
428;3
429;2
430;3
431;0
432;1
433;3
434;3
435;1
436;3
437;2
438;3
439;0
440;2
441;3
442;2
443;2
444;2
445;3
446;2
447;0
448;0
449;4
450;2
451;2
452;2
453;2
454;4
455;0
456;1
457;3
458;3
459;1
460;3
461;2
462;3
463;0
464;1
465;3
466;3
467;1
468;3
469;2
470;3
471;0
472;2
473;3
474;2
475;2
476;2
477;3
478;2
479;0
480;0
481;2
482;1
483;1
484;1
485;1
486;2
487;0
488;0
489;2
490;1
491;1
492;1
493;1
494;2
495;0
496;0
497;2
498;1
499;1
500;1
501;1
502;2
