leafIndex;computations
0;0
1;16
2;7
3;9
4;6
5;10
6;13
7;3
8;5
9;11
10;12
11;4
12;11
13;10
14;8
15;3
16;4
17;12
18;11
19;5
20;10
21;10
22;9
23;3
24;9
25;11
26;8
27;8
28;7
29;14
30;4
31;3
32;3
33;13
34;10
35;6
36;9
37;10
38;10
39;3
40;8
41;11
42;9
43;7
44;8
45;13
46;5
47;3
48;7
49;12
50;8
51;8
52;7
53;13
54;6
55;6
56;6
57;14
58;5
59;11
60;7
61;11
62;4
63;3
64;2
65;14
66;9
67;7
68;8
69;10
70;11
71;3
72;7
73;11
74;10
75;6
76;9
77;12
78;6
79;3
80;6
81;12
82;9
83;7
84;8
85;12
86;7
87;5
88;7
89;13
90;6
91;10
92;7
93;12
94;4
95;3
96;5
97;13
98;8
99;8
100;7
101;12
102;8
103;5
104;6
105;13
106;7
107;9
108;8
109;11
110;5
111;5
112;5
113;14
114;6
115;10
116;7
117;11
118;6
119;8
120;6
121;12
122;7
123;9
124;9
125;9
126;4
127;3
128;1
129;15
130;8
131;8
132;7
133;10
134;12
135;3
136;6
137;11
138;11
139;5
140;10
141;11
142;7
143;3
144;5
145;12
146;10
147;6
148;9
149;11
150;8
151;4
152;8
153;12
154;7
155;9
156;7
157;13
158;4
159;3
160;4
161;13
162;9
163;7
164;8
165;11
166;9
167;4
168;7
169;12
170;8
171;8
172;8
173;12
174;5
175;4
176;6
177;13
178;7
179;9
180;7
181;12
182;6
183;7
184;6
185;13
186;6
187;10
188;8
189;10
190;4
191;3
192;3
193;14
194;8
195;8
196;7
197;11
198;10
199;4
200;6
201;12
202;9
203;7
204;9
205;11
206;6
207;4
208;5
209;13
210;8
211;8
212;8
213;11
214;7
215;6
216;7
217;12
218;7
219;9
220;8
221;11
222;4
223;4
224;4
225;14
226;7
227;9
228;7
229;11
230;8
231;6
232;6
233;12
234;8
235;8
236;9
237;10
238;5
239;6
240;5
241;13
242;7
243;9
244;8
245;10
246;7
247;7
248;7
249;11
250;8
251;9
252;8
253;9
254;4
255;3
256;0
257;14
258;6
259;8
260;5
261;9
262;11
263;3
264;4
265;10
266;10
267;4
268;9
269;9
270;7
271;3
272;3
273;11
274;9
275;5
276;8
277;9
278;8
279;3
280;7
281;10
282;7
283;7
284;6
285;12
286;4
287;3
288;2
289;12
290;8
291;6
292;7
293;9
294;9
295;3
296;6
297;10
298;8
299;6
300;7
301;11
302;5
303;3
304;5
305;11
306;7
307;7
308;6
309;11
310;6
311;5
312;5
313;12
314;5
315;9
316;6
317;10
318;4
319;3
320;1
321;13
322;7
323;7
324;6
325;9
326;10
327;3
328;5
329;10
330;9
331;5
332;8
333;10
334;6
335;3
336;4
337;11
338;8
339;6
340;7
341;10
342;7
343;4
344;6
345;11
346;6
347;8
348;6
349;11
350;4
351;3
352;3
353;12
354;7
355;7
356;6
357;10
358;8
359;4
360;5
361;11
362;7
363;7
364;7
365;10
366;5
367;4
368;4
369;12
370;6
371;8
372;6
373;10
374;6
375;6
376;5
377;11
378;6
379;8
380;7
381;9
382;4
383;3
384;0
385;12
386;5
387;7
388;4
389;8
390;9
391;3
392;3
393;9
394;8
395;4
396;7
397;8
398;6
399;3
400;2
401;10
402;7
403;5
404;6
405;8
406;7
407;3
408;5
409;9
410;6
411;6
412;5
413;10
414;4
415;3
416;1
417;11
418;6
419;6
420;5
421;8
422;8
423;3
424;4
425;9
426;7
427;5
428;6
429;9
430;5
431;3
432;3
433;10
434;6
435;6
436;5
437;9
438;6
439;4
440;4
441;10
442;5
443;7
444;5
445;9
446;4
447;3
448;0
449;10
450;4
451;6
452;3
453;7
454;7
455;3
456;2
457;8
458;6
459;4
460;5
461;7
462;5
463;3
464;1
465;9
466;5
467;5
468;4
469;7
470;6
471;3
472;3
473;8
474;5
475;5
476;4
477;8
478;4
479;3
480;0
481;8
482;3
483;5
484;2
485;6
486;5
487;3
488;1
489;7
490;4
491;4
492;3
493;6
494;4
495;3
496;0
497;6
498;2
499;4
500;1
501;5
502;3
503;3
504;0
505;4
506;1
507;3
508;0
509;2
