leafIndex;computations
0;0
1;20
2;9
3;11
4;8
5;12
6;17
7;3
8;7
9;13
10;16
11;4
12;15
13;12
14;10
15;3
16;6
17;14
18;15
19;5
20;14
21;12
22;11
23;3
24;13
25;13
26;10
27;10
28;9
29;18
30;4
31;3
32;5
33;15
34;14
35;6
36;13
37;12
38;12
39;3
40;12
41;13
42;11
43;9
44;10
45;17
46;5
47;3
48;11
49;14
50;10
51;10
52;9
53;17
54;6
55;8
56;8
57;18
58;5
59;15
60;9
61;13
62;4
63;3
64;4
65;16
66;13
67;7
68;12
69;12
70;13
71;3
72;11
73;13
74;12
75;8
76;11
77;16
78;6
79;3
80;10
81;14
82;11
83;9
84;10
85;16
86;7
87;7
88;9
89;17
90;6
91;14
92;9
93;14
94;4
95;3
96;9
97;15
98;10
99;10
100;9
101;16
102;8
103;7
104;8
105;17
106;7
107;13
108;10
109;13
110;5
111;7
112;7
113;18
114;6
115;14
116;9
117;13
118;6
119;12
120;8
121;14
122;9
123;11
124;13
125;9
126;4
127;3
128;3
129;17
130;12
131;8
132;11
133;12
134;14
135;3
136;10
137;13
138;13
139;7
140;12
141;15
142;7
143;3
144;9
145;14
146;12
147;8
148;11
149;15
150;8
151;6
152;10
153;16
154;7
155;13
156;9
157;15
158;4
159;3
160;8
161;15
162;11
163;9
164;10
165;15
166;9
167;6
168;9
169;16
170;8
171;12
172;10
173;14
174;5
175;6
176;8
177;17
178;7
179;13
180;9
181;14
182;6
183;11
184;8
185;15
186;8
187;12
188;12
189;10
190;4
191;3
192;7
193;16
194;10
195;10
196;9
197;15
198;10
199;6
200;8
201;16
202;9
203;11
204;11
205;13
206;6
207;6
208;7
209;17
210;8
211;12
212;10
213;13
214;7
215;10
216;9
217;14
218;9
219;11
220;12
221;11
222;4
223;6
224;6
225;18
226;7
227;13
228;9
229;13
230;8
231;10
232;8
233;14
234;10
235;10
236;13
237;10
238;5
239;10
240;7
241;15
242;9
243;11
244;12
245;10
246;9
247;9
