leafIndex;computations
0;1
1;3
2;2
3;2
4;2
5;2
6;3
7;1
8;2
9;2
10;3
11;1
12;3
13;2
14;2
15;1
16;1
17;3
18;2
19;2
20;2
21;2
22;3
23;1
24;2
25;2
26;3
27;1
28;3
29;2
30;2
31;1
32;1
33;3
34;2
35;2
36;2
37;2
38;3
39;1
40;2
41;2
42;3
43;1
44;3
45;2
46;2
47;1
48;1
49;3
50;2
51;2
52;2
53;2
54;3
55;1
56;2
57;2
58;3
59;1
60;3
61;2
62;2
63;1
64;1
65;3
66;2
67;2
68;2
69;2
70;3
71;1
72;2
73;2
74;3
75;1
76;3
77;2
78;2
79;1
80;1
81;3
82;2
83;2
84;2
85;2
86;3
87;1
88;2
89;2
90;3
91;1
92;3
93;2
94;2
95;1
96;1
97;3
98;2
99;2
100;2
101;2
102;3
103;1
104;2
105;2
106;3
107;1
108;3
109;2
110;2
111;1
112;1
113;1
114;1
115;1
116;1
117;1
118;1
119;1
120;1
121;1
122;1
123;1
124;1
125;1
126;1
127;1
