leafIndex;computations
0;0
1;14
2;6
3;8
4;5
5;9
6;11
7;3
8;4
9;10
10;10
11;4
12;9
13;9
14;7
15;3
16;3
17;11
18;9
19;5
20;8
21;9
22;8
23;3
24;7
25;10
26;7
27;7
28;6
29;12
30;4
31;3
32;2
33;12
34;8
35;6
36;7
37;9
38;9
39;3
40;6
41;10
42;8
43;6
44;7
45;11
46;5
47;3
48;5
49;11
50;7
51;7
52;6
53;11
54;6
55;5
56;5
57;12
58;5
59;9
60;6
61;10
62;4
63;3
64;1
65;13
66;7
67;7
68;6
69;9
70;10
71;3
72;5
73;10
74;9
75;5
76;8
77;10
78;6
79;3
80;4
81;11
82;8
83;6
84;7
85;10
86;7
87;4
88;6
89;11
90;6
91;8
92;6
93;11
94;4
95;3
96;3
97;12
98;7
99;7
100;6
101;10
102;8
103;4
104;5
105;11
106;7
107;7
108;7
109;10
110;5
111;4
112;4
113;12
114;6
115;8
116;6
117;10
118;6
119;6
120;5
121;11
122;6
123;8
124;7
125;9
126;4
127;3
128;0
129;12
130;5
131;7
132;4
133;8
134;9
135;3
136;3
137;9
138;8
139;4
140;7
141;8
142;6
143;3
144;2
145;10
146;7
147;5
148;6
149;8
150;7
151;3
152;5
153;9
154;6
155;6
156;5
157;10
158;4
159;3
160;1
161;11
162;6
163;6
164;5
165;8
166;8
167;3
168;4
169;9
170;7
171;5
172;6
173;9
174;5
175;3
176;3
177;10
178;6
179;6
180;5
181;9
182;6
183;4
184;4
185;10
186;5
187;7
188;5
189;9
190;4
191;3
192;0
193;10
194;4
195;6
196;3
197;7
198;7
199;3
200;2
201;8
202;6
203;4
204;5
205;7
206;5
207;3
208;1
209;9
210;5
211;5
212;4
213;7
214;6
215;3
216;3
217;8
218;5
219;5
220;4
221;8
222;4
223;3
224;0
225;8
226;3
227;5
228;2
229;6
230;5
231;3
232;1
233;7
234;4
235;4
236;3
237;6
238;4
239;3
240;0
241;6
242;2
243;4
244;1
245;5
246;3
247;3
248;0
249;4
250;1
251;3
252;0
253;2
