leafIndex;computations
0;0
1;22
2;10
3;12
4;9
5;13
6;19
7;3
8;8
9;14
10;18
11;4
12;17
13;13
14;11
15;3
16;7
17;15
18;17
19;5
20;16
21;13
22;12
23;3
24;15
25;14
26;11
27;11
28;10
29;20
30;4
31;3
32;6
33;16
34;16
35;6
36;15
37;13
38;13
39;3
40;14
41;14
42;12
43;10
44;11
45;19
46;5
47;3
48;13
49;15
50;11
51;11
52;10
53;19
54;6
55;9
56;9
57;20
58;5
59;17
60;10
61;14
62;4
63;3
64;5
65;17
66;15
67;7
68;14
69;13
70;14
71;3
72;13
73;14
74;13
75;9
76;12
77;18
78;6
79;3
80;12
81;15
82;12
83;10
84;11
85;18
86;7
87;8
88;10
89;19
90;6
91;16
92;10
93;15
94;4
95;3
96;11
97;16
98;11
99;11
100;10
101;18
102;8
103;8
104;9
105;19
106;7
107;15
108;11
109;14
110;5
111;8
112;8
113;20
114;6
115;16
116;10
117;14
118;6
119;14
120;9
121;15
122;10
123;12
124;15
125;9
126;4
127;3
128;4
129;18
130;14
131;8
132;13
133;13
134;15
135;3
136;12
137;14
138;14
139;8
140;13
141;17
142;7
143;3
144;11
145;15
146;13
147;9
148;12
149;17
150;8
151;7
152;11
153;18
154;7
155;15
156;10
157;16
158;4
159;3
160;10
161;16
162;12
163;10
164;11
165;17
166;9
167;7
168;10
169;18
170;8
171;14
172;11
173;15
174;5
175;7
176;9
177;19
178;7
179;15
180;10
181;15
182;6
183;13
184;9
185;16
186;9
187;13
188;14
189;10
190;4
191;3
192;9
193;17
194;11
195;11
196;10
197;17
198;10
199;7
200;9
201;18
202;9
203;13
204;12
205;14
206;6
207;7
208;8
209;19
210;8
211;14
212;11
213;14
214;7
215;12
216;10
217;15
218;10
219;12
220;14
221;11
222;4
223;7
224;7
225;20
226;7
227;15
228;10
229;14
230;8
231;12
232;9
233;15
234;11
235;11
236;15
237;10
238;5
239;12
240;8
241;16
242;10
243;12
244;14
245;10
246;10
247;10
248;13
249;11
250;14
251;12
252;11
253;9
254;4
255;3
256;3
257;19
258;13
259;9
260;12
261;13
262;16
263;3
264;11
265;14
266;15
267;7
268;14
269;16
270;8
271;3
272;10
273;15
274;14
275;8
276;13
277;16
278;9
279;6
280;12
281;17
282;8
283;14
284;10
285;17
286;4
287;3
288;9
289;16
290;13
291;9
292;12
293;16
294;10
295;6
296;11
297;17
298;9
299;13
300;11
301;16
302;5
303;6
304;10
305;18
306;8
307;14
308;10
309;16
310;6
311;12
312;9
313;17
314;8
315;14
316;13
317;11
318;4
319;3
320;8
321;17
322;12
323;10
324;11
325;16
326;11
327;6
328;10
329;17
330;10
331;12
332;12
333;15
334;6
335;6
336;9
337;18
338;9
339;13
340;11
341;15
342;7
343;11
344;10
345;16
346;9
347;13
348;13
349;12
350;4
351;6
352;8
353;19
354;8
355;14
356;10
357;15
358;8
359;11
360;9
361;16
362;10
363;12
364;14
365;11
366;5
367;11
368;8
369;17
370;9
371;13
372;13
373;11
374;9
375;11
376;12
377;12
378;13
379;12
380;12
381;9
382;4
383;3
384;7
385;18
386;11
387;11
388;10
389;16
390;12
391;6
392;9
393;17
394;11
395;11
396;13
397;14
398;7
399;6
400;8
401;18
402;10
403;12
404;12
405;14
406;8
407;10
408;11
409;15
410;10
411;12
412;13
413;13
414;4
415;6
416;7
417;19
418;9
419;13
420;11
421;14
422;9
