rounds;minSpace;maxSpace
306;18;20
307;19;20
308;17;20
309;20;22
310;19;22
311;20;21
312;16;20
313;19;21
314;20;22
315;20;22
316;17;20
317;20;22
318;20;22
319;18;22
320;12;19
321;15;17
322;16;18
323;17;18
324;15;18
325;18;20
326;17;20
327;18;19
328;15;19
329;18;20
330;19;21
331;19;21
332;16;19
333;19;21
334;19;21
335;18;21
336;14;19
337;17;19
338;18;20
339;19;20
340;17;20
341;20;22
342;19;22
343;20;21
344;16;20
345;19;21
346;20;22
347;20;22
348;17;20
349;20;22
350;20;22
351;19;22
352;13;19
353;16;18
354;17;19
355;18;19
356;16;19
357;19;21
358;18;21
359;19;20
360;16;20
361;19;21
362;20;22
363;20;22
364;17;20
365;20;22
366;20;22
367;19;22
368;14;19
369;17;19
370;18;20
371;19;20
372;17;20
373;20;22
374;19;22
375;20;21
376;16;20
377;19;21
378;20;22
379;20;22
380;17;20
381;20;22
382;20;22
383;18;22
384;10;18
385;13;15
386;14;16
387;15;16
388;13;16
389;16;18
390;15;18
391;16;17
392;13;17
393;16;18
394;17;19
395;17;19
396;14;17
397;17;19
398;17;19
399;16;19
400;12;17
401;15;17
402;16;18
403;17;18
404;15;18
405;18;20
406;17;20
407;18;19
408;14;18
409;17;19
410;18;20
411;18;20
412;15;18
413;18;20
414;18;20
415;17;20
416;12;18
417;15;17
418;16;18
419;17;18
420;15;18
421;18;20
422;17;20
423;18;19
424;15;19
425;18;20
426;19;21
427;19;21
428;16;19
429;19;21
430;19;21
431;18;21
432;13;18
433;16;18
434;17;19
435;18;19
436;16;19
437;19;21
438;18;21
439;19;20
440;15;19
441;18;20
442;19;21
443;19;21
444;16;19
445;19;21
446;19;21
447;17;21
448;10;17
449;13;15
450;14;16
451;15;16
452;13;16
453;16;18
454;15;18
455;16;17
456;13;17
457;16;18
458;17;19
459;17;19
460;14;17
461;17;19
462;17;19
463;16;19
464;12;17
465;15;17
466;16;18
467;17;18
468;15;18
469;18;20
470;17;20
471;18;19
472;14;18
473;17;19
474;18;20
475;18;20
476;15;18
477;18;20
478;18;20
479;17;20
480;11;17
481;14;16
482;15;17
483;16;17
484;14;17
485;17;19
486;16;19
487;17;18
488;14;18
489;17;19
490;18;20
491;18;20
492;15;18
493;18;20
494;18;20
495;17;20
496;12;17
497;15;17
498;16;18
499;17;18
500;15;18
501;18;20
502;17;20
503;18;19
504;14;18
505;17;19
506;18;20
507;18;20
508;15;18
509;18;20
510;18;20
511;16;20
