round;minSpace;maxSpace
1024;70;87
2048;66;85
3072;63;81
4096;58;78
5120;56;73
6144;51;71
7168;48;66
8192;41;63
9216;39;56
10240;35;54
11264;32;50
12288;26;47
13312;24;41
14336;19;39
15360;16;34
