round;minSpace;maxSpace
292;56;62
293;60;63
294;60;63
295;58;63
296;53;60
297;60;62
298;60;63
299;61;63
300;56;62
301;60;64
302;59;62
303;60;63
304;51;60
305;59;62
306;60;63
307;61;63
308;58;64
309;59;59
310;56;59
311;58;58
312;51;58
313;58;58
314;56;59
315;58;58
316;53;58
317;58;58
318;55;58
319;57;57
320;45;58
321;55;58
322;56;59
323;57;59
324;54;60
325;58;61
326;58;61
327;58;61
328;53;60
329;60;62
330;59;63
331;59;59
332;54;59
333;59;59
334;56;59
335;58;58
336;50;59
337;58;61
338;59;62
339;59;59
340;55;60
341;60;60
342;57;60
343;59;59
344;52;59
345;59;59
346;57;60
347;59;59
348;54;59
349;59;59
350;56;59
351;58;58
352;47;58
353;56;59
354;57;60
355;58;60
356;55;61
357;59;59
358;56;59
359;58;58
360;52;59
361;59;59
362;57;60
363;59;59
364;54;59
365;59;59
366;56;59
367;58;58
368;49;58
369;57;60
370;58;61
371;58;58
372;54;59
373;59;59
374;56;59
375;58;58
376;51;58
377;58;58
378;56;59
379;58;58
380;53;58
381;58;58
382;55;58
383;57;57
384;42;57
385;53;56
386;54;57
387;55;57
388;52;58
389;56;59
390;56;59
391;56;59
392;51;58
393;58;60
394;57;61
395;58;60
396;53;59
397;58;61
398;57;60
399;57;61
400;49;58
401;57;60
402;58;61
403;59;61
404;56;62
405;60;63
406;60;63
407;58;63
408;51;58
409;58;58
410;56;59
411;58;58
412;53;58
413;58;58
414;55;58
415;57;57
416;47;58
417;56;59
418;57;60
419;58;60
420;55;61
421;59;59
422;56;59
423;58;58
424;52;59
425;59;59
426;57;60
427;59;59
428;54;59
429;59;59
430;56;59
431;58;58
432;49;58
433;57;60
434;58;61
435;58;58
436;54;59
437;59;59
438;56;59
439;58;58
440;51;58
441;58;58
442;56;59
443;58;58
444;53;58
445;58;58
446;55;58
447;57;57
448;44;57
449;54;57
450;55;58
451;56;58
452;53;59
453;57;60
454;57;60
455;57;60
456;52;59
457;59;61
458;58;62
459;58;58
460;53;58
461;58;58
462;55;58
463;57;57
464;49;58
465;57;60
466;58;61
467;58;58
468;54;59
469;59;59
470;56;59
471;58;58
472;51;58
473;58;58
474;56;59
475;58;58
476;53;58
477;58;58
478;55;58
479;57;57
480;46;57
481;55;58
482;56;59
483;57;59
484;54;60
485;58;58
486;55;58
487;57;57
488;51;58
489;58;58
490;56;59
491;58;58
492;53;58
493;58;58
494;55;58
495;57;57
496;48;57
497;56;59
498;57;60
499;57;57
500;53;58
501;58;58
502;55;58
503;57;57
504;50;57
505;57;57
506;55;58
507;57;57
508;52;57
509;57;57
510;54;57
511;56;56
512;39;57
513;52;55
514;53;56
515;54;56
516;51;57
517;55;58
518;55;58
519;55;58
520;50;57
521;57;59
522;56;60
523;57;59
524;52;58
525;57;60
526;56;59
527;56;60
528;48;57
529;56;59
530;57;60
531;58;60
532;55;61
533;59;62
534;59;62
535;57;62
536;51;58
537;58;60
538;58;61
539;59;61
540;54;60
541;58;62
542;57;60
543;58;61
544;48;59
545;57;60
546;58;61
547;59;61
548;56;62
549;60;63
550;60;63
551;58;63
552;53;60
553;60;62
554;60;63
555;61;63
556;56;62
557;60;64
558;59;62
559;60;63
560;51;60
561;59;62
562;60;63
563;61;63
564;58;64
565;59;62
566;59;62
567;59;62
568;53;60
569;60;62
570;59;63
571;60;62
572;55;61
573;60;63
574;59;62
575;58;63
576;46;59
577;56;59
578;57;60
579;58;60
580;55;61
581;59;62
582;59;62
583;59;62
584;54;61
585;61;63
586;60;64
587;61;63
588;56;62
589;61;64
590;60;63
591;60;64
592;52;61
593;60;63
594;61;64
595;62;64
596;59;65
597;63;66
598;63;66
599;60;66
600;54;61
601;61;63
602;61;64
603;62;64
604;57;63
605;61;65
606;60;63
607;61;64
608;50;61
609;59;62
610;60;63
611;61;63
612;58;64
613;62;65
614;62;65
615;60;65
616;55;62
617;62;64
618;62;65
619;63;65
620;58;64
621;62;66
622;61;64
623;62;65
624;53;62
625;61;64
626;62;65
627;63;65
628;59;66
629;60;60
630;57;60
631;59;59
632;52;59
633;59;59
634;57;60
635;59;59
636;54;59
637;59;59
638;56;59
639;58;58
640;44;59
641;55;58
642;56;59
643;57;59
644;54;60
645;58;61
646;58;61
647;58;61
648;53;60
649;60;62
650;59;63
651;60;62
652;55;61
653;60;63
654;59;62
655;59;63
656;51;60
657;59;62
658;60;63
659;61;63
660;58;64
661;62;65
662;62;65
663;60;65
664;53;60
665;60;60
666;58;61
667;60;60
668;55;60
669;60;60
670;57;60
671;59;59
672;49;60
673;58;61
674;59;62
675;60;62
676;57;63
677;61;61
678;58;61
679;60;60
680;54;61
681;61;61
682;59;62
683;61;61
684;56;61
685;61;61
686;58;61
687;60;60
688;51;60
689;59;62
690;60;63
691;60;60
692;56;61
693;61;61
694;58;61
695;60;60
696;53;60
697;60;60
698;58;61
699;60;60
700;55;60
701;60;60
702;57;60
703;59;59
704;46;59
705;56;59
706;57;60
707;58;60
708;55;61
709;59;62
710;59;62
711;59;62
712;54;61
713;61;63
714;60;64
715;60;60
716;55;60
717;60;60
718;57;60
719;59;59
720;51;60
721;59;62
722;60;63
723;60;60
724;56;61
725;61;61
726;58;61
727;60;60
728;53;60
729;60;60
730;58;61
731;60;60
732;55;60
733;60;60
734;57;60
735;59;59
736;48;59
737;57;60
738;58;61
739;59;61
740;56;62
741;60;60
742;57;60
743;59;59
744;53;60
745;60;60
746;58;61
747;60;60
748;55;60
749;60;60
750;57;60
751;59;59
752;50;59
753;58;61
754;59;62
755;59;59
756;55;60
757;60;60
758;57;60
759;59;59
760;52;59
761;59;59
762;57;60
763;59;59
764;54;59
765;59;59
766;56;59
767;58;58
768;41;58
769;53;56
770;54;57
771;55;57
772;52;58
773;56;59
774;56;59
775;56;59
776;51;58
777;58;60
778;57;61
779;58;60
780;53;59
781;58;61
782;57;60
783;57;61
784;49;58
785;57;60
786;58;61
787;59;61
788;56;62
789;60;63
790;60;63
791;58;63
792;52;59
793;59;61
794;59;62
795;60;62
796;55;61
797;59;63
798;58;61
799;59;62
800;49;60
801;58;61
802;59;62
803;60;62
804;57;63
805;61;64
806;61;64
807;59;64
808;54;61
809;61;63
810;61;64
811;62;64
812;57;63
813;61;65
814;60;63
815;61;64
816;52;61
817;60;63
818;61;64
819;62;64
820;59;65
821;60;60
822;57;60
823;59;59
824;52;59
825;59;59
826;57;60
827;59;59
828;54;59
829;59;59
830;56;59
831;58;58
832;46;59
833;56;59
834;57;60
835;58;60
836;55;61
837;59;62
838;59;62
839;59;62
840;54;61
841;61;63
842;60;64
843;60;60
844;55;60
845;60;60
846;57;60
847;59;59
848;51;60
849;59;62
850;60;63
851;60;60
852;56;61
853;61;61
854;58;61
855;60;60
856;53;60
857;60;60
858;58;61
859;60;60
860;55;60
861;60;60
862;57;60
863;59;59
864;48;59
865;57;60
866;58;61
867;59;61
868;56;62
869;60;60
870;57;60
871;59;59
872;53;60
873;60;60
874;58;61
875;60;60
876;55;60
877;60;60
878;57;60
879;59;59
880;50;59
881;58;61
882;59;62
883;59;59
884;55;60
885;60;60
886;57;60
887;59;59
888;52;59
889;59;59
890;57;60
891;59;59
892;54;59
893;59;59
894;56;59
895;58;58
896;43;58
897;54;57
898;55;58
899;56;58
900;53;59
901;57;60
902;57;60
903;57;60
904;52;59
905;59;61
906;58;62
907;59;61
908;54;60
909;59;62
910;58;61
911;58;62
912;50;59
913;58;61
914;59;62
915;60;62
916;57;63
917;61;64
918;61;64
919;59;64
920;52;59
921;59;59
922;57;60
923;59;59
924;54;59
925;59;59
926;56;59
927;58;58
928;48;59
929;57;60
930;58;61
931;59;61
932;56;62
933;60;60
934;57;60
935;59;59
936;53;60
937;60;60
938;58;61
939;60;60
940;55;60
941;60;60
942;57;60
943;59;59
944;50;59
945;58;61
946;59;62
947;59;59
948;55;60
949;60;60
950;57;60
951;59;59
952;52;59
953;59;59
954;57;60
955;59;59
956;54;59
957;59;59
958;56;59
959;58;58
960;45;58
961;55;58
962;56;59
963;57;59
964;54;60
965;58;61
966;58;61
967;58;61
968;53;60
969;60;62
970;59;63
971;59;59
972;54;59
973;59;59
974;56;59
975;58;58
976;50;59
977;58;61
978;59;62
979;59;59
980;55;60
981;60;60
982;57;60
983;59;59
984;52;59
985;59;59
986;57;60
987;59;59
988;54;59
989;59;59
990;56;59
991;58;58
992;47;58
993;56;59
994;57;60
995;58;60
996;55;61
997;59;59
998;56;59
999;58;58
1000;52;59
1001;59;59
1002;57;60
1003;59;59
1004;54;59
1005;59;59
1006;56;59
1007;58;58
1008;49;58
1009;57;60
1010;58;61
1011;58;58
1012;54;59
1013;59;59
1014;56;59
1015;58;58
1016;51;58
1017;58;58
1018;56;59
1019;58;58
1020;53;58
1021;58;58
1022;55;58
1023;57;57
1024;38;58
1025;52;55
1026;53;56
1027;54;56
1028;51;57
1029;55;58
1030;55;58
1031;55;58
1032;50;57
1033;57;59
1034;56;60
1035;57;59
1036;52;58
1037;57;60
1038;56;59
1039;56;60
1040;48;57
1041;56;59
1042;57;60
1043;58;60
1044;55;61
1045;59;62
1046;59;62
1047;57;62
1048;51;58
1049;58;60
1050;58;61
1051;59;61
1052;54;60
1053;58;62
1054;57;60
1055;58;61
1056;48;59
1057;57;60
1058;58;61
1059;59;61
1060;56;62
1061;60;63
1062;60;63
1063;58;63
1064;53;60
1065;60;62
1066;60;63
1067;61;63
1068;56;62
1069;60;64
1070;59;62
1071;60;63
1072;51;60
1073;59;62
1074;60;63
1075;61;63
1076;58;64
1077;59;62
1078;59;62
1079;59;62
1080;53;60
1081;60;62
1082;59;63
1083;60;62
1084;55;61
1085;60;63
1086;59;62
1087;58;63
1088;46;59
1089;56;59
1090;57;60
1091;58;60
1092;55;61
1093;59;62
1094;59;62
1095;59;62
1096;54;61
1097;61;63
1098;60;64
1099;61;63
1100;56;62
1101;61;64
1102;60;63
1103;60;64
1104;52;61
1105;60;63
1106;61;64
1107;62;64
1108;59;65
1109;63;66
1110;63;66
1111;60;66
1112;54;61
1113;61;63
1114;61;64
1115;62;64
1116;57;63
1117;61;65
1118;60;63
1119;61;64
1120;50;61
1121;59;62
1122;60;63
1123;61;63
1124;58;64
1125;62;65
1126;62;65
1127;60;65
1128;55;62
1129;62;64
1130;62;65
1131;63;65
1132;58;64
1133;62;66
1134;61;64
1135;62;65
1136;53;62
1137;61;64
1138;62;65
1139;63;65
1140;59;66
1141;60;63
1142;60;63
1143;60;63
1144;54;61
1145;61;63
1146;60;64
1147;61;63
1148;56;62
1149;61;64
1150;60;63
1151;59;64
1152;45;60
1153;56;59
1154;57;60
1155;58;60
1156;55;61
1157;59;62
1158;59;62
1159;59;62
1160;54;61
1161;61;63
1162;60;64
1163;61;63
1164;56;62
1165;61;64
1166;60;63
1167;60;64
1168;52;61
1169;60;63
1170;61;64
1171;62;64
1172;59;65
1173;63;66
1174;63;66
1175;61;66
1176;55;62
1177;62;64
1178;62;65
1179;63;65
1180;58;64
1181;62;66
1182;61;64
1183;62;65
1184;52;63
1185;61;64
1186;62;65
1187;63;65
1188;60;66
1189;64;67
1190;64;67
1191;61;67
1192;56;63
1193;63;65
1194;63;66
1195;64;66
1196;59;65
1197;63;67
1198;62;65
1199;63;66
1200;54;63
1201;62;65
1202;63;66
1203;64;66
1204;61;67
1205;63;66
1206;63;66
1207;63;66
1208;57;64
1209;64;66
1210;63;67
1211;64;66
1212;59;65
1213;64;67
1214;63;66
1215;60;67
1216;47;60
1217;57;60
1218;58;61
1219;59;61
1220;56;62
1221;60;63
1222;60;63
1223;60;63
1224;55;62
1225;62;64
1226;61;65
1227;62;64
1228;57;63
1229;62;65
1230;61;64
1231;61;65
1232;53;62
1233;61;64
1234;62;65
1235;63;65
1236;60;66
1237;64;67
1238;64;67
1239;62;67
1240;56;63
1241;63;65
1242;63;66
1243;64;66
1244;59;65
1245;63;67
1246;62;65
1247;63;66
1248;52;63
1249;61;64
1250;62;65
1251;63;65
1252;60;66
1253;64;67
1254;64;67
1255;61;67
1256;56;63
1257;63;65
1258;63;66
1259;64;66
1260;59;65
1261;63;67
1262;62;65
1263;63;66
1264;54;63
1265;62;65
1266;63;66
1267;64;66
1268;61;67
1269;63;66
1270;63;66
1271;63;66
1272;57;64
1273;64;66
1274;63;67
1275;64;66
1276;59;65
1277;64;67
1278;63;66
1279;59;67
1280;43;60
1281;55;58
1282;56;59
1283;57;59
1284;54;60
1285;58;61
1286;58;61
1287;58;61
1288;53;60
1289;60;62
1290;59;63
1291;60;62
1292;55;61
1293;60;63
1294;59;62
1295;59;63
1296;51;60
1297;59;62
1298;60;63
1299;61;63
1300;58;64
1301;62;65
1302;62;65
1303;60;65
1304;54;61
1305;61;63
1306;61;64
1307;62;64
1308;57;63
1309;61;65
1310;60;63
1311;61;64
1312;51;62
1313;60;63
1314;61;64
1315;62;64
1316;59;65
1317;63;66
1318;63;66
1319;61;66
1320;56;63
1321;63;65
1322;63;66
1323;64;66
1324;59;65
1325;63;67
1326;62;65
1327;63;66
1328;54;63
1329;62;65
1330;63;66
1331;64;66
1332;61;67
1333;62;62
1334;59;62
1335;61;61
1336;54;61
1337;61;61
1338;59;62
1339;61;61
1340;56;61
1341;61;61
1342;58;61
1343;60;60
1344;48;61
1345;58;61
1346;59;62
1347;60;62
1348;57;63
1349;61;64
1350;61;64
1351;61;64
1352;56;63
1353;63;65
1354;62;66
1355;62;62
1356;57;62
1357;62;62
1358;59;62
1359;61;61
1360;53;62
1361;61;64
1362;62;65
1363;62;62
1364;58;63
1365;63;63
1366;60;63
1367;62;62
1368;55;62
1369;62;62
1370;60;63
1371;62;62
1372;57;62
1373;62;62
1374;59;62
1375;61;61
1376;50;61
1377;59;62
1378;60;63
1379;61;63
1380;58;64
1381;62;62
1382;59;62
1383;61;61
1384;55;62
1385;62;62
1386;60;63
1387;62;62
1388;57;62
1389;62;62
1390;59;62
1391;61;61
1392;52;61
1393;60;63
1394;61;64
1395;61;61
1396;57;62
1397;62;62
1398;59;62
1399;61;61
1400;54;61
1401;61;61
1402;59;62
1403;61;61
1404;56;61
1405;61;61
1406;58;61
1407;60;60
1408;45;60
1409;56;59
1410;57;60
1411;58;60
1412;55;61
1413;59;62
1414;59;62
1415;59;62
1416;54;61
1417;61;63
1418;60;64
1419;61;63
1420;56;62
1421;61;64
1422;60;63
1423;60;64
1424;52;61
1425;60;63
1426;61;64
1427;62;64
1428;59;65
1429;63;66
1430;63;66
1431;61;66
1432;54;61
1433;61;61
1434;59;62
1435;61;61
1436;56;61
1437;61;61
1438;58;61
1439;60;60
1440;50;61
1441;59;62
1442;60;63
1443;61;63
1444;58;64
1445;62;62
1446;59;62
1447;61;61
1448;55;62
1449;62;62
1450;60;63
1451;62;62
1452;57;62
1453;62;62
1454;59;62
1455;61;61
1456;52;61
1457;60;63
1458;61;64
1459;61;61
1460;57;62
1461;62;62
1462;59;62
1463;61;61
1464;54;61
1465;61;61
1466;59;62
1467;61;61
1468;56;61
1469;61;61
1470;58;61
1471;60;60
1472;47;60
1473;57;60
1474;58;61
1475;59;61
1476;56;62
1477;60;63
1478;60;63
1479;60;63
1480;55;62
1481;62;64
1482;61;65
1483;61;61
1484;56;61
1485;61;61
1486;58;61
1487;60;60
1488;52;61
1489;60;63
1490;61;64
1491;61;61
1492;57;62
1493;62;62
1494;59;62
1495;61;61
1496;54;61
1497;61;61
1498;59;62
1499;61;61
1500;56;61
1501;61;61
1502;58;61
1503;60;60
1504;49;60
1505;58;61
1506;59;62
1507;60;62
1508;57;63
1509;61;61
1510;58;61
1511;60;60
1512;54;61
1513;61;61
1514;59;62
1515;61;61
1516;56;61
1517;61;61
1518;58;61
1519;60;60
1520;51;60
1521;59;62
1522;60;63
1523;60;60
1524;56;61
1525;61;61
1526;58;61
1527;60;60
1528;53;60
1529;60;60
1530;58;61
1531;60;60
1532;55;60
1533;60;60
1534;57;60
1535;59;59
1536;40;59
1537;53;56
1538;54;57
1539;55;57
1540;52;58
1541;56;59
1542;56;59
1543;56;59
1544;51;58
1545;58;60
1546;57;61
1547;58;60
1548;53;59
1549;58;61
1550;57;60
1551;57;61
1552;49;58
1553;57;60
1554;58;61
1555;59;61
1556;56;62
1557;60;63
1558;60;63
1559;58;63
1560;52;59
1561;59;61
1562;59;62
1563;60;62
1564;55;61
1565;59;63
1566;58;61
1567;59;62
1568;49;60
1569;58;61
1570;59;62
1571;60;62
1572;57;63
1573;61;64
1574;61;64
1575;59;64
1576;54;61
1577;61;63
1578;61;64
1579;62;64
1580;57;63
1581;61;65
1582;60;63
1583;61;64
1584;52;61
1585;60;63
1586;61;64
1587;62;64
1588;59;65
1589;60;63
1590;60;63
1591;60;63
1592;54;61
1593;61;63
1594;60;64
1595;61;63
1596;56;62
1597;61;64
1598;60;63
1599;59;64
1600;47;60
1601;57;60
1602;58;61
1603;59;61
1604;56;62
1605;60;63
1606;60;63
1607;60;63
1608;55;62
1609;62;64
1610;61;65
1611;62;64
1612;57;63
1613;62;65
1614;61;64
1615;61;65
1616;53;62
1617;61;64
1618;62;65
1619;63;65
1620;60;66
1621;64;67
1622;64;67
1623;61;67
1624;55;62
1625;62;64
1626;62;65
1627;63;65
1628;58;64
1629;62;66
1630;61;64
1631;62;65
1632;51;62
1633;60;63
1634;61;64
1635;62;64
1636;59;65
1637;63;66
1638;63;66
1639;61;66
1640;56;63
1641;63;65
1642;63;66
1643;64;66
1644;59;65
1645;63;67
1646;62;65
1647;63;66
1648;54;63
1649;62;65
1650;63;66
1651;64;66
1652;60;67
1653;61;61
1654;58;61
1655;60;60
1656;53;60
1657;60;60
1658;58;61
1659;60;60
1660;55;60
1661;60;60
1662;57;60
1663;59;59
1664;45;60
1665;56;59
1666;57;60
1667;58;60
1668;55;61
1669;59;62
1670;59;62
1671;59;62
1672;54;61
1673;61;63
1674;60;64
1675;61;63
1676;56;62
1677;61;64
1678;60;63
1679;60;64
1680;52;61
1681;60;63
1682;61;64
1683;62;64
1684;59;65
1685;63;66
1686;63;66
1687;61;66
1688;54;61
1689;61;61
1690;59;62
1691;61;61
1692;56;61
1693;61;61
1694;58;61
1695;60;60
1696;50;61
1697;59;62
1698;60;63
1699;61;63
1700;58;64
1701;62;62
1702;59;62
1703;61;61
1704;55;62
1705;62;62
1706;60;63
1707;62;62
1708;57;62
1709;62;62
1710;59;62
1711;61;61
1712;52;61
1713;60;63
1714;61;64
1715;61;61
1716;57;62
1717;62;62
1718;59;62
1719;61;61
1720;54;61
1721;61;61
1722;59;62
1723;61;61
1724;56;61
1725;61;61
1726;58;61
1727;60;60
1728;47;60
1729;57;60
1730;58;61
1731;59;61
1732;56;62
1733;60;63
1734;60;63
1735;60;63
1736;55;62
1737;62;64
1738;61;65
1739;61;61
1740;56;61
1741;61;61
1742;58;61
1743;60;60
1744;52;61
1745;60;63
1746;61;64
1747;61;61
1748;57;62
1749;62;62
1750;59;62
1751;61;61
1752;54;61
1753;61;61
1754;59;62
1755;61;61
1756;56;61
1757;61;61
1758;58;61
1759;60;60
1760;49;60
1761;58;61
1762;59;62
1763;60;62
1764;57;63
1765;61;61
1766;58;61
1767;60;60
1768;54;61
1769;61;61
1770;59;62
1771;61;61
1772;56;61
1773;61;61
1774;58;61
1775;60;60
1776;51;60
1777;59;62
1778;60;63
1779;60;60
1780;56;61
1781;61;61
1782;58;61
1783;60;60
1784;53;60
1785;60;60
1786;58;61
1787;60;60
1788;55;60
1789;60;60
1790;57;60
1791;59;59
1792;42;59
1793;54;57
1794;55;58
1795;56;58
1796;53;59
1797;57;60
1798;57;60
1799;57;60
1800;52;59
1801;59;61
1802;58;62
1803;59;61
1804;54;60
1805;59;62
1806;58;61
1807;58;62
1808;50;59
1809;58;61
1810;59;62
1811;60;62
1812;57;63
1813;61;64
1814;61;64
1815;59;64
1816;53;60
1817;60;62
1818;60;63
1819;61;63
1820;56;62
1821;60;64
1822;59;62
1823;60;63
1824;50;61
1825;59;62
1826;60;63
1827;61;63
1828;58;64
1829;62;65
1830;62;65
1831;60;65
1832;55;62
1833;62;64
1834;62;65
1835;63;65
1836;58;64
1837;62;66
1838;61;64
1839;62;65
1840;53;62
1841;61;64
1842;62;65
1843;63;65
1844;60;66
1845;61;61
1846;58;61
1847;60;60
1848;53;60
1849;60;60
1850;58;61
1851;60;60
1852;55;60
1853;60;60
1854;57;60
1855;59;59
1856;47;60
1857;57;60
1858;58;61
1859;59;61
1860;56;62
1861;60;63
1862;60;63
1863;60;63
1864;55;62
1865;62;64
1866;61;65
1867;61;61
1868;56;61
1869;61;61
1870;58;61
1871;60;60
1872;52;61
1873;60;63
1874;61;64
1875;61;61
1876;57;62
1877;62;62
1878;59;62
1879;61;61
1880;54;61
1881;61;61
1882;59;62
1883;61;61
1884;56;61
1885;61;61
1886;58;61
1887;60;60
1888;49;60
1889;58;61
1890;59;62
1891;60;62
1892;57;63
1893;61;61
1894;58;61
1895;60;60
1896;54;61
1897;61;61
1898;59;62
1899;61;61
1900;56;61
1901;61;61
1902;58;61
1903;60;60
1904;51;60
1905;59;62
1906;60;63
1907;60;60
1908;56;61
1909;61;61
1910;58;61
1911;60;60
1912;53;60
1913;60;60
1914;58;61
1915;60;60
1916;55;60
1917;60;60
1918;57;60
1919;59;59
1920;44;59
1921;55;58
1922;56;59
1923;57;59
1924;54;60
1925;58;61
1926;58;61
1927;58;61
1928;53;60
1929;60;62
1930;59;63
1931;60;62
1932;55;61
1933;60;63
1934;59;62
1935;59;63
1936;51;60
1937;59;62
1938;60;63
1939;61;63
1940;58;64
1941;62;65
1942;62;65
1943;60;65
1944;53;60
1945;60;60
1946;58;61
1947;60;60
1948;55;60
1949;60;60
1950;57;60
1951;59;59
1952;49;60
1953;58;61
1954;59;62
1955;60;62
1956;57;63
1957;61;61
1958;58;61
1959;60;60
1960;54;61
1961;61;61
1962;59;62
1963;61;61
1964;56;61
1965;61;61
1966;58;61
1967;60;60
1968;51;60
1969;59;62
1970;60;63
1971;60;60
1972;56;61
1973;61;61
1974;58;61
1975;60;60
1976;53;60
1977;60;60
1978;58;61
1979;60;60
1980;55;60
1981;60;60
1982;57;60
1983;59;59
1984;46;59
1985;56;59
1986;57;60
1987;58;60
1988;55;61
1989;59;62
1990;59;62
1991;59;62
1992;54;61
1993;61;63
1994;60;64
1995;60;60
1996;55;60
1997;60;60
1998;57;60
1999;59;59
2000;51;60
2001;59;62
2002;60;63
2003;60;60
2004;56;61
2005;61;61
2006;58;61
2007;60;60
2008;53;60
2009;60;60
2010;58;61
2011;60;60
2012;55;60
2013;60;60
2014;57;60
2015;59;59
2016;48;59
2017;57;60
2018;58;61
2019;59;61
2020;56;62
2021;60;60
2022;57;60
2023;59;59
2024;53;60
2025;60;60
2026;58;61
2027;60;60
2028;55;60
2029;60;60
2030;57;60
2031;59;59
2032;50;59
2033;58;61
2034;59;62
2035;59;59
2036;55;60
2037;60;60
2038;57;60
2039;59;59
2040;52;59
2041;59;59
2042;57;60
2043;59;59
2044;54;59
2045;59;59
2046;56;59
2047;58;58
2048;37;59
2049;52;55
2050;53;56
2051;54;56
2052;51;57
2053;55;58
2054;55;58
2055;55;58
2056;50;57
2057;57;59
2058;56;60
2059;57;59
2060;52;58
2061;57;60
2062;56;59
2063;56;60
2064;48;57
2065;56;59
2066;57;60
2067;58;60
2068;55;61
2069;59;62
2070;59;62
2071;57;62
2072;51;58
2073;58;60
2074;58;61
2075;59;61
2076;54;60
2077;58;62
2078;57;60
2079;58;61
2080;48;59
2081;57;60
2082;58;61
2083;59;61
2084;56;62
2085;60;63
2086;60;63
2087;58;63
2088;53;60
2089;60;62
2090;60;63
2091;61;63
2092;56;62
2093;60;64
2094;59;62
2095;60;63
2096;51;60
2097;59;62
2098;60;63
2099;61;63
2100;58;64
2101;59;62
2102;59;62
2103;59;62
2104;53;60
2105;60;62
2106;59;63
2107;60;62
2108;55;61
2109;60;63
2110;59;62
2111;58;63
2112;46;59
2113;56;59
2114;57;60
2115;58;60
2116;55;61
2117;59;62
2118;59;62
2119;59;62
2120;54;61
2121;61;63
2122;60;64
2123;61;63
2124;56;62
2125;61;64
2126;60;63
2127;60;64
2128;52;61
2129;60;63
2130;61;64
2131;62;64
2132;59;65
2133;63;66
2134;63;66
2135;60;66
2136;54;61
2137;61;63
2138;61;64
