round;minSpace;maxSpace
256;68;81
512;64;79
768;61;75
1024;56;72
1280;54;67
1536;49;65
1792;46;60
2048;39;57
2304;37;50
2560;33;48
2816;30;44
3072;24;41
3328;22;35
3584;17;33
3840;14;28
