leafIndex;computations
0;1
1;0
2;1
3;0
4;1
5;1
6;2
7;1
8;1
9;1
10;2
11;1
12;1
13;1
14;2
15;1
16;1
17;1
18;2
19;1
20;2
21;2
22;3
23;2
24;2
25;2
26;3
27;2
28;2
29;2
30;3
31;2
32;1
33;1
34;2
35;1
36;2
37;2
38;3
39;2
40;2
41;2
42;3
43;2
44;2
45;2
46;3
47;2
48;1
49;1
50;2
51;1
52;2
53;2
54;3
55;2
56;2
57;2
58;3
59;2
60;2
61;2
62;3
63;2
64;1
65;1
66;2
67;1
68;2
69;2
70;3
71;2
72;2
73;2
74;3
75;2
76;2
77;2
78;3
79;2
80;2
81;2
82;3
83;2
84;3
85;3
86;4
87;3
88;3
89;3
90;4
91;3
92;3
93;3
94;4
95;3
96;2
97;2
98;3
99;2
100;3
101;3
102;4
103;3
104;3
105;3
106;4
107;3
108;3
109;3
110;4
111;3
112;2
113;2
114;3
115;2
116;3
117;3
118;4
119;3
120;3
121;3
122;4
123;3
124;3
125;3
126;4
127;3
128;1
129;1
130;2
131;1
132;2
133;2
134;3
135;2
136;2
137;2
138;3
139;2
140;2
141;2
142;3
143;2
144;2
145;2
146;3
147;2
148;3
149;3
150;4
151;3
152;3
153;3
154;4
155;3
156;3
157;3
158;4
159;3
160;2
161;2
162;3
163;2
164;3
165;3
166;4
167;3
168;3
169;3
170;4
171;3
172;3
173;3
174;4
175;3
176;2
177;2
178;3
179;2
180;3
181;3
182;4
183;3
184;3
185;3
186;4
187;3
188;3
189;3
190;4
191;3
192;1
193;1
194;2
195;1
196;2
197;2
198;3
199;2
200;2
201;2
202;3
203;2
204;2
205;2
206;3
207;2
208;2
209;2
210;3
211;2
212;3
213;3
214;4
215;3
216;3
217;3
218;4
219;3
220;3
221;3
222;4
223;3
224;2
225;2
226;3
227;2
228;3
229;3
230;4
231;3
232;3
233;3
234;4
235;3
236;3
237;3
238;4
239;3
240;2
241;2
242;3
243;2
244;3
245;3
246;4
247;3
248;3
249;3
250;4
251;3
252;3
253;3
254;4
255;3
