timePerInitStep
1809929;1853367315
1853384;1897865804
1818764;1862414678
1793956;1837011114
1804720;1848034118
1814530;1858079581
1818241;1861879473
1810026;1853466853
1801012;1844236784
1804214;1847515320
1809056;1852473397
1806166;1849514044
1806635;1849994355
1808465;1851868900
1807108;1850479278
1808902;1852315857
1802256;1845510435
1793564;1836609812
1802381;1845638717
1805005;1848325587
1801495;1844731465
1806085;1849431427
1798556;1841721824
1809956;1853395011
1806306;1849657722
1804488;1847796523
1821689;1865410470
1799530;1842718885
1812365;1855862758
1801473;1844708889
1802293;1845548921
1804406;1847711851
1810317;1853765000
1857988;1902580643
1853306;1897785751
1843167;1887403143
1809087;1852505719
1813330;1856850581
1806296;1849647465
1810111;1853554090
1806217;1849566899
1802349;1845605875
1812600;1856102924
1809831;1853267240
1805271;1848597557
1811660;1855140760
1804963;1848282483
1805581;1848915192
1814271;1857813769
1809444;1852871085
1810037;1853478148
1811449;1854924720
1810639;1854094441
1798366;1841526832
1813709;1857239038
1811764;1855246976
1812591;1856094195
1812409;1855907410
1810288;1853735234
1808186;1851583077
1804670;1847982287
1810036;1853477630
1813138;1856653525
