timePerInitStep
1913864;30621839
1868354;29893674
1769765;28316246
1813864;29021828
1776404;28422470
1766462;28263393
1741574;27865185
1794428;28710857
1844653;29514454
1816173;29058778
1763511;28216180
1815115;29041842
1851132;29618112
1818963;29103421
1803857;28861724
1821722;29147552
1823454;29175264
1771817;28349087
1806680;28906885
1761234;28179745
1762516;28200271
1836988;29391814
1773164;28370639
1781920;28510731
1755589;28089434
1824480;29191683
1778136;28450176
1757353;28117656
1829707;29275326
1906360;30501761
1788559;28616950
1791670;28666729
1800297;28804764
1876693;30027092
1758091;28129460
1809149;28946399
1818995;29103934
1848790;29580652
1777334;28437349
1811362;28981801
1817905;29086486
1814794;29036712
1804306;28868911
1777687;28442996
1810400;28966409
1778039;28448638
1779611;28473784
1795198;28723176
1855750;29692006
1804531;28872501
1816975;29071607
1816654;29066472
1818931;29102908
1824864;29197839
1793562;28697004
1820535;29128565
1835577;29369232
1771080;28337286
1812773;29004383
1767905;28286484
1783491;28535871
1770791;28332669
1829483;29271731
