timePerInitStep
1856071;7424286
1855301;7421207
1842344;7369377
1943306;7773227
1864922;7459691
1817969;7271878
1747282;6989130
1806423;7225695
1810272;7241090
1819380;7277523
1767167;7068671
1820407;7281629
1842344;7369378
1825923;7303693
1786795;7147182
1754723;7018894
1744588;6978355
1776917;7107670
1730092;6920369
1825923;7303693
1777558;7110235
1762805;7051223
1785256;7141024
1733171;6932686
1772683;7090735
1833877;7335509
1865179;7460718
1844909;7379639
1847476;7389904
1844012;7376049
1832337;7329351
1833620;7334483
1731888;6927554
1806808;7227235
1719316;6877265
1742279;6969119
1741253;6965014
1777943;7111775
1979356;7917424
1812966;7251866
2077881;8311524
1841830;7367323
1869541;7478165
1827078;7308312
1804114;7216457
1744075;6976302
1769348;7077394
1763190;7052763
1719957;6879829
1815660;7262641
1839265;7357060
1721496;6885987
1773710;7094840
1775763;7103052
1778328;7113314
1778200;7112801
1764473;7057893
1802318;7209272
1794108;7176433
1776404;7105617
1800137;7200549
1787565;7150260
1740483;6961935
