timePerInitStep
1947877;124664150
1827567;116964298
1811322;115924647
1790411;114586347
1777310;113747856
1786587;114341581
1801901;115321695
1821874;116599956
1790275;114577622
1790507;114592510
1833476;117342483
1811603;115942611
1799504;115168267
1805252;115536189
1815155;116169931
1779956;113917198
1806816;115636259
1831455;117213180
1827254;116944277
1829258;117072566
1797419;115034839
1856263;118800868
1821802;116595340
1810055;115843575
1789674;114539141
1800482;115230865
2153835;137845483
1884150;120585618
1798213;115085645
1806030;115585968
1782738;114095262
1792969;114750045
1788816;114484229
1824255;116752362
1865596;119398172
1786787;114354405
1815652;116201747
1781030;113985958
1789000;114496031
1823662;116714392
1801556;115299628
1806191;115596236
1765756;113008406
1768322;113172610
1798590;115109760
1790716;114605846
1800851;115254474
1800129;115208290
1790812;114612011
1769901;113273701
1793450;114780833
1795479;114910660
1757120;112455739
1789144;114505273
1822620;116647682
1772066;113412254
1812549;116003162
1786851;114358504
1798950;115132854
1804515;115488979
1795110;114887049
1804795;115506942
1813728;116078594
