timePerInitStep
1791598;114662293
1812100;115974419
1795607;114918869
1813134;116040629
1779579;113893076
1843755;118000347
1815107;116166859
1807522;115681412
1805637;115560827
1815139;116168909
1781864;114039329
1829595;117094122
1812645;116009321
1783668;114154788
1803873;115447932
1778336;113813543
1810520;115873334
1835673;117483093
1836451;117532867
1805020;115521310
1823237;116687192
1814682;116139659
1820046;116482959
1806151;115593665
1817817;116340301
1833756;117360447
1847491;118239478
1801749;115311945
1796224;114958382
1840379;117784312
1811923;115963135
1807449;115676797
1812108;115974938
1873077;119876947
1878112;120199205
1818891;116409065
1801652;115305787
1839016;117697077
1814040;116098607
1791750;114672045
1786996;114367746
1830950;117180845
1815059;116163778
1831215;117197779
1822628;116648193
1773798;113523097
1773942;113532334
1809013;115776862
1810216;115853834
1839056;117699642
1794629;114856266
1811867;115959544
1798365;115095395
1898967;121533914
1800931;115259604
1816830;116277183
1795679;114923486
1821272;116561471
1792929;114747477
1789978;114558637
1804258;115472561
1791694;114668451
1809590;115813807
