timePerInitStep
1836571;7346285
1831824;7327298
1738431;6953724
1827847;7311391
1833620;7334481
1821818;7287273
1817969;7271878
1827591;7310364
1817456;7269826
1816301;7265206
1788720;7154880
1818097;7272391
1826564;7306259
1729964;6919856
1827848;7311392
1842985;7371942
1816173;7264693
1819509;7278037
1842088;7368352
1812966;7251865
1815916;7263667
1818739;7274957
1816301;7265206
1797828;7191313
1790259;7161037
1818354;7273418
1822716;7290866
1817713;7270853
1822716;7290865
1815532;7262128
1812581;7250325
1771016;7084064
1801677;7206709
1823101;7292405
1779611;7118447
1797315;7189260
1815147;7260589
1796417;7185668
1818611;7274444
1820407;7281629
1814505;7258023
1817199;7268799
1827462;7309851
1814634;7258537
1809887;7239550
1813607;7254431
1861202;7444810
1815532;7262129
1784229;7136919
1843370;7373483
1822716;7290864
1876083;7504335
1772427;7089709
1813222;7252890
1760753;7043012
1783716;7134866
1857738;7430954
1819252;7277010
1829771;7319087
1843370;7373482
1842087;7368350
1845936;7383746
2060946;8243787
