timePerInitStep
1822780;116657944
1820847;116534269
1817247;116303868
1805734;115566981
1797756;115056396
1801508;115296546
1793450;114780831
1796769;114993278
1799367;115159543
1808772;115761467
1814658;116138123
1816823;116276673
1788110;114439070
1824800;116787258
1778504;113824316
1827743;116975585
1804948;115516693
1827655;116969939
1865259;119376624
1788655;114473968
1794324;114836766
1796216;114957870
1838495;117663721
1797812;115059987
1804050;115459220
1807818;115700402
1935962;123901598
1812910;116026253
1870142;119689132
1786258;114320536
1784718;114222010
1792560;114723873
1805196;115532601
1825931;116859611
1829138;117064872
1800971;115262169
1817745;116335683
1806223;115598285
1776540;113698596
1809141;115785071
1769396;113241376
1816774;116273593
1804451;115484878
1819837;116469617
1794428;114843436
1778970;113854081
1814513;116128883
1791943;114684361
1814193;116108358
1790002;114560177
1825650;116841651
1799760;115184684
1806375;115608034
1787292;114386731
1811442;115932347
1808837;115765572
1775690;113644201
1828264;117008939
1799143;115145171
1783147;114121433
1784101;114182497
1810753;115888214
1771489;113375308
