timePerInitStep
1882883;30126130
1821304;29140879
1817135;29074172
1769925;28318810
1767295;28276734
1776244;28419904
1822748;29163971
1821208;29139342
1810881;28974105
1788976;28623623
1799271;28788347
1775730;28411694
1763447;28215156
1791830;28669295
1785031;28560508
1805140;28882252
1772074;28353192
1785192;28563073
1774993;28399890
1782850;28525612
1800169;28802714
1818803;29100854
1783428;28534850
1848983;29583731
1818418;29094696
1821433;29142934
1823967;29183473
1821272;29140366
1805557;28888923
1825987;29215802
1860946;29775137
1905109;30481749
1843723;29499575
1823582;29177313
1908637;30538196
1782305;28516890
1753569;28057105
1774447;28391164
1785608;28569741
1822299;29156788
1813543;29016698
1799496;28791940
1791478;28663650
1748052;27968843
1785512;28568202
1797667;28762687
1794075;28705213
1822138;29154222
1816461;29063390
1770920;28334722
1803344;28853517
1823454;29175265
1807385;28918173
1818258;29092131
1823902;29182447
1806455;28903291
1769348;28309571
1788206;28611308
1831632;29306114
1847924;29566798
1757064;28113038
1755172;28082762
1940260;31044163
