timePerInitStep
1881857;7527428
1821946;7287786
1832979;7331917
1843114;7372456
1857867;7431468
1947669;7790676
1930606;7722426
1878265;7513060
1930221;7720886
1833235;7332943
1860817;7443271
1865693;7462772
1898021;7592086
1871465;7485861
1859406;7437627
1938432;7753730
1842472;7369890
1925731;7702926
1849400;7397601
1829771;7319087
1821818;7287272
1946642;7786568
1822203;7288812
1765371;7061486
1827335;7309340
2063769;8255078
1849271;7397087
1821176;7284707
1815917;7263668
1817328;7269314
1835545;7342180
1822716;7290864
2240550;8962202
2143949;8575797
1882370;7529481
1935481;7741925
1869926;7479706
1899945;7599781
1863383;7453534
1886732;7546928
1870439;7481758
1974609;7898436
1872107;7488428
2574997;10299991
2654792;10619169
1888014;7552058
1856199;7424798
1802575;7210300
1853249;7412996
1835288;7341153
1872107;7488429
1798213;7192853
1790772;7163090
1806167;7224668
1853120;7412483
1842087;7368351
1855557;7422231
1851068;7404272
1846064;7384259
1835673;7342693
1817456;7269825
1810785;7243142
1812068;7248273
