timePerInitStep
1910464;7641859
1857225;7428902
1923550;7694203
1848759;7395036
2081601;8326406
1984230;7936922
2075571;8302287
2000266;8001067
1835288;7341153
1897636;7590545
1866334;7465337
1886218;7544875
1857354;7429416
1830926;7323706
1842601;7370404
1850426;7401706
1828360;7313443
1830157;7320629
1818868;7275472
1832209;7328839
1818483;7273932
1824897;7299588
1822587;7290350
1818867;7275471
1815147;7260590
1771786;7087144
1860304;7441218
1872877;7491508
1844653;7378613
1866975;7467903
1763319;7053276
1751003;7004012
1746128;6984512
1755621;7022486
1735736;6942947
1779098;7116393
1823742;7294969
1746641;6986566
1814890;7259562
1914313;7657255
1816045;7264181
2053506;8214026
1767039;7068158
1875443;7501772
1763703;7054815
1776275;7105103
1784486;7137945
1733042;6932171
1790003;7160012
1776147;7104591
1720727;6882909
2107130;8428522
1817584;7270339
1821048;7284194
1833621;7334484
1824640;7298563
1813864;7255457
1789233;7156932
1802062;7208248
1826693;7306774
1786923;7147694
1797957;7191828
1823101;7292404
