timePerInitStep
1937886;124024757
1806223;115598290
1873149;119881567
1931360;123607047
1825514;116832935
1789633;114536568
1830750;117168012
1784574;114212768
1784831;114229196
1785199;114252797
1816879;116280257
1825771;116849350
1793402;114777758
1807578;115685007
1801131;115272438
1813030;116033949
1776716;113709883
1809021;115777373
1854058;118659748
1792897;114745428
1821561;116579948
1818586;116389567
1823029;116673856
1782690;114092182
1815828;116213041
1814112;116103224
1888079;120837056
1835513;117472833
1809919;115834846
1791117;114631513
1812717;116013936
1827254;116944278
1815596;116198156
1927968;123389984
2093636;133992732
1807666;115690652
1780677;113963380
1819019;116417278
1839698;117740695
1817392;116313107
1779218;113869987
1783564;114148120
1807818;115700398
1817873;116343898
1829876;117112075
1822411;116634334
1791822;114676668
1805461;115549535
1871377;119768157
1800370;115223688
1797162;115018427
1814425;116123241
1791446;114652545
1774295;113554913
1760624;112679988
1782554;114083460
1802005;115328367
1760039;112642528
1776885;113720661
1817015;116288986
1823870;116727731
1822740;116655378
1793939;114812135
