round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;156;13;13;27;3;3
32;193;14;14;40;3;3
48;193;14;14;40;3;3
64;193;14;14;40;3;3
80;193;14;14;40;3;3
96;193;14;14;40;3;3
112;193;14;14;40;3;3
128;193;14;14;40;3;3
144;193;14;14;40;3;3
160;193;14;14;40;3;3
176;193;14;14;40;3;3
192;193;14;14;40;3;3
208;193;14;14;40;3;3
224;193;14;14;40;3;3
240;193;14;14;40;3;3
256;193;14;14;40;3;3
272;193;14;14;40;3;3
288;193;14;14;40;3;3
304;193;14;14;40;3;3
320;193;14;14;40;3;3
336;193;14;14;40;3;3
352;193;14;14;40;3;3
368;193;14;14;40;3;3
384;193;14;14;40;3;3
400;193;14;14;40;3;3
416;193;14;14;40;3;3
432;193;14;14;40;3;3
448;193;14;14;40;3;3
464;193;14;14;40;3;3
480;193;14;14;40;3;3
496;193;14;14;40;3;3
512;193;14;14;40;3;3
528;193;14;14;40;3;3
544;193;14;14;40;3;3
560;193;14;14;40;3;3
576;193;14;14;40;3;3
592;193;14;14;40;3;3
608;193;14;14;40;3;3
624;193;14;14;40;3;3
640;193;14;14;40;3;3
656;193;14;14;40;3;3
672;193;14;14;40;3;3
688;193;14;14;40;3;3
704;193;14;14;40;3;3
720;193;14;14;40;3;3
736;193;14;14;40;3;3
752;193;14;14;40;3;3
768;193;14;14;40;3;3
784;193;14;14;40;3;3
800;193;14;14;40;3;3
816;193;14;14;40;3;3
832;193;14;14;40;3;3
848;193;14;14;40;3;3
864;193;14;14;40;3;3
880;193;14;14;40;3;3
896;193;14;14;40;3;3
912;193;14;14;40;3;3
928;193;14;14;40;3;3
944;193;14;14;40;3;3
960;193;14;14;40;3;3
976;193;14;14;40;3;3
992;193;14;14;40;3;3
1008;193;14;14;40;3;3
