round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
4;34;11;11;5;2;2
8;37;11;11;6;2;2
12;48;13;13;10;3;3
16;37;11;13;6;2;3
20;48;13;13;10;3;3
24;48;13;13;10;3;3
28;48;13;13;10;3;3
32;49;14;14;10;3;3
36;48;13;14;10;3;3
40;48;13;14;10;3;3
44;48;13;14;10;3;3
48;49;14;14;10;3;3
52;48;13;14;10;3;3
56;48;13;14;10;3;3
60;48;13;14;10;3;3
64;49;14;14;10;3;3
68;48;13;14;10;3;3
72;48;13;14;10;3;3
76;48;13;14;10;3;3
80;49;14;14;10;3;3
84;48;13;14;10;3;3
88;48;13;14;10;3;3
92;48;13;14;10;3;3
96;49;14;14;10;3;3
100;48;13;14;10;3;3
104;48;13;14;10;3;3
108;48;13;14;10;3;3
112;49;14;14;10;3;3
116;48;13;14;10;3;3
120;48;13;14;10;3;3
124;48;13;14;10;3;3
128;49;14;14;10;3;3
132;48;13;14;10;3;3
136;48;13;14;10;3;3
140;48;13;14;10;3;3
144;49;14;14;10;3;3
148;48;13;14;10;3;3
152;48;13;14;10;3;3
156;48;13;14;10;3;3
160;49;14;14;10;3;3
164;48;13;14;10;3;3
168;48;13;14;10;3;3
172;48;13;14;10;3;3
176;49;14;14;10;3;3
180;48;13;14;10;3;3
184;48;13;14;10;3;3
188;48;13;14;10;3;3
192;49;14;14;10;3;3
196;48;13;14;10;3;3
200;48;13;14;10;3;3
204;48;13;14;10;3;3
208;49;14;14;10;3;3
212;48;13;14;10;3;3
216;48;13;14;10;3;3
220;48;13;14;10;3;3
224;49;14;14;10;3;3
228;48;13;14;10;3;3
232;48;13;14;10;3;3
236;48;13;14;10;3;3
240;49;14;14;10;3;3
244;48;13;14;10;3;3
248;48;13;14;10;3;3
252;48;13;14;10;3;3
