round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
512;10006;26;26;2309;5;5
1024;10754;26;26;2560;5;5
1536;10754;26;26;2560;5;5
2048;10754;26;26;2560;5;5
2560;10754;26;26;2560;5;5
3072;10754;26;26;2560;5;5
3584;10754;26;26;2560;5;5
4096;10754;26;26;2560;5;5
4608;10754;26;26;2560;5;5
5120;10754;26;26;2560;5;5
5632;10754;26;26;2560;5;5
6144;10754;26;26;2560;5;5
6656;10754;26;26;2560;5;5
7168;10754;26;26;2560;5;5
7680;10754;26;26;2560;5;5
8192;10754;26;26;2560;5;5
8704;10754;26;26;2560;5;5
9216;10754;26;26;2560;5;5
9728;10754;26;26;2560;5;5
10240;10754;26;26;2560;5;5
10752;10754;26;26;2560;5;5
11264;10754;26;26;2560;5;5
11776;10754;26;26;2560;5;5
12288;10754;26;26;2560;5;5
12800;10754;26;26;2560;5;5
13312;10754;26;26;2560;5;5
13824;10754;26;26;2560;5;5
14336;10754;26;26;2560;5;5
14848;10754;26;26;2560;5;5
15360;10754;26;26;2560;5;5
15872;10754;26;26;2560;5;5
16384;10754;26;26;2560;5;5
16896;10754;26;26;2560;5;5
17408;10754;26;26;2560;5;5
17920;10754;26;26;2560;5;5
18432;10754;26;26;2560;5;5
18944;10754;26;26;2560;5;5
19456;10754;26;26;2560;5;5
19968;10754;26;26;2560;5;5
20480;10754;26;26;2560;5;5
20992;10754;26;26;2560;5;5
21504;10754;26;26;2560;5;5
22016;10754;26;26;2560;5;5
22528;10754;26;26;2560;5;5
23040;10754;26;26;2560;5;5
23552;10754;26;26;2560;5;5
24064;10754;26;26;2560;5;5
24576;10754;26;26;2560;5;5
25088;10754;26;26;2560;5;5
25600;10754;26;26;2560;5;5
26112;10754;26;26;2560;5;5
26624;10754;26;26;2560;5;5
27136;10754;26;26;2560;5;5
27648;10754;26;26;2560;5;5
28160;10754;26;26;2560;5;5
28672;10754;26;26;2560;5;5
29184;10754;26;26;2560;5;5
29696;10754;26;26;2560;5;5
30208;10754;26;26;2560;5;5
30720;10754;26;26;2560;5;5
31232;10754;26;26;2560;5;5
31744;10754;26;26;2560;5;5
32256;10754;26;26;2560;5;5
