round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
32;227;8;8;46;2;2
64;232;8;8;48;2;2
96;232;8;8;48;2;2
128;232;8;8;48;2;2
160;232;8;8;48;2;2
192;232;8;8;48;2;2
224;232;8;8;48;2;2
256;232;8;8;48;2;2
288;232;8;8;48;2;2
320;232;8;8;48;2;2
352;232;8;8;48;2;2
384;232;8;8;48;2;2
416;232;8;8;48;2;2
448;232;8;8;48;2;2
480;232;8;8;48;2;2
512;232;8;8;48;2;2
544;232;8;8;48;2;2
576;232;8;8;48;2;2
608;232;8;8;48;2;2
640;232;8;8;48;2;2
672;232;8;8;48;2;2
704;232;8;8;48;2;2
736;232;8;8;48;2;2
768;232;8;8;48;2;2
800;232;8;8;48;2;2
832;232;8;8;48;2;2
864;232;8;8;48;2;2
896;232;8;8;48;2;2
928;232;8;8;48;2;2
960;232;8;8;48;2;2
992;232;8;8;48;2;2
1024;232;8;8;48;2;2
1056;232;8;8;48;2;2
1088;232;8;8;48;2;2
1120;232;8;8;48;2;2
1152;232;8;8;48;2;2
1184;232;8;8;48;2;2
1216;232;8;8;48;2;2
1248;232;8;8;48;2;2
1280;232;8;8;48;2;2
1312;232;8;8;48;2;2
1344;232;8;8;48;2;2
1376;232;8;8;48;2;2
1408;232;8;8;48;2;2
1440;232;8;8;48;2;2
1472;232;8;8;48;2;2
1504;232;8;8;48;2;2
1536;232;8;8;48;2;2
1568;232;8;8;48;2;2
1600;232;8;8;48;2;2
1632;232;8;8;48;2;2
1664;232;8;8;48;2;2
1696;232;8;8;48;2;2
1728;232;8;8;48;2;2
1760;232;8;8;48;2;2
1792;232;8;8;48;2;2
1824;232;8;8;48;2;2
1856;232;8;8;48;2;2
1888;232;8;8;48;2;2
1920;232;8;8;48;2;2
1952;232;8;8;48;2;2
1984;232;8;8;48;2;2
2016;232;8;8;48;2;2
