round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
4;45;16;16;6;3;3
8;45;16;16;6;3;3
12;56;16;16;10;4;4
16;45;16;16;6;3;4
20;67;18;18;14;4;4
24;57;16;18;10;4;4
28;56;16;18;10;4;4
32;45;16;18;6;3;4
36;67;18;18;14;4;4
40;68;18;18;14;4;4
44;68;19;19;14;4;4
48;69;20;20;14;4;4
52;67;18;20;14;4;4
56;57;16;20;10;4;4
60;56;16;20;10;4;4
64;45;16;20;6;3;4
68;67;18;20;14;4;4
72;68;18;20;14;4;4
76;68;19;20;14;4;4
80;69;20;20;14;4;4
84;67;18;20;14;4;4
88;68;18;20;14;4;4
92;68;19;20;14;4;4
96;69;20;20;14;4;4
100;67;18;20;14;4;4
104;68;18;20;14;4;4
108;68;19;20;14;4;4
112;69;20;20;14;4;4
116;67;18;20;14;4;4
120;68;18;20;14;4;4
124;68;19;20;14;4;4
128;70;21;21;14;4;4
132;67;18;21;14;4;4
136;68;18;21;14;4;4
140;68;19;21;14;4;4
144;69;20;21;14;4;4
148;67;18;21;14;4;4
152;68;18;21;14;4;4
156;68;19;21;14;4;4
160;69;20;21;14;4;4
164;67;18;21;14;4;4
168;68;18;21;14;4;4
172;68;19;21;14;4;4
176;69;20;21;14;4;4
180;67;18;21;14;4;4
184;68;18;21;14;4;4
188;68;19;21;14;4;4
192;70;21;21;14;4;4
196;67;18;21;14;4;4
200;68;18;21;14;4;4
204;68;19;21;14;4;4
208;69;20;21;14;4;4
212;67;18;21;14;4;4
216;68;18;21;14;4;4
220;68;19;21;14;4;4
224;69;20;21;14;4;4
228;67;18;21;14;4;4
232;68;18;21;14;4;4
236;68;19;21;14;4;4
240;69;20;21;14;4;4
244;67;18;21;14;4;4
248;68;18;21;14;4;4
252;68;19;21;14;4;4
