round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;225;20;20;29;4;4
32;257;23;23;40;5;5
48;304;24;24;56;5;5
64;257;23;24;40;5;5
80;351;24;24;72;5;5
96;305;25;25;56;5;5
112;304;24;25;56;5;5
128;257;23;25;40;5;5
144;351;24;25;72;5;5
160;352;25;25;72;5;5
176;352;25;25;72;5;5
192;353;26;26;72;5;5
208;351;24;26;72;5;5
224;305;25;26;56;5;5
240;304;24;26;56;5;5
256;257;23;26;40;5;5
272;351;24;26;72;5;5
288;352;25;26;72;5;5
304;352;25;26;72;5;5
320;353;26;26;72;5;5
336;351;24;26;72;5;5
352;352;25;26;72;5;5
368;352;25;26;72;5;5
384;353;26;26;72;5;5
400;351;24;26;72;5;5
416;352;25;26;72;5;5
432;352;25;26;72;5;5
448;353;26;26;72;5;5
464;351;24;26;72;5;5
480;352;25;26;72;5;5
496;352;25;26;72;5;5
512;354;27;27;72;5;5
528;351;24;27;72;5;5
544;352;25;27;72;5;5
560;352;25;27;72;5;5
576;353;26;27;72;5;5
592;351;24;27;72;5;5
608;352;25;27;72;5;5
624;352;25;27;72;5;5
640;353;26;27;72;5;5
656;351;24;27;72;5;5
672;352;25;27;72;5;5
688;352;25;27;72;5;5
704;353;26;27;72;5;5
720;351;24;27;72;5;5
736;352;25;27;72;5;5
752;352;25;27;72;5;5
768;354;27;27;72;5;5
784;351;24;27;72;5;5
800;352;25;27;72;5;5
816;352;25;27;72;5;5
832;353;26;27;72;5;5
848;351;24;27;72;5;5
864;352;25;27;72;5;5
880;352;25;27;72;5;5
896;353;26;27;72;5;5
912;351;24;27;72;5;5
928;352;25;27;72;5;5
944;352;25;27;72;5;5
960;353;26;27;72;5;5
976;351;24;27;72;5;5
992;352;25;27;72;5;5
1008;352;25;27;72;5;5
