round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;24090;34;34;4614;6;6
2048;27137;35;35;5632;6;6
3072;27137;35;35;5632;6;6
4096;27137;35;35;5632;6;6
5120;27137;35;35;5632;6;6
6144;27137;35;35;5632;6;6
7168;27137;35;35;5632;6;6
8192;27137;35;35;5632;6;6
9216;27137;35;35;5632;6;6
10240;27137;35;35;5632;6;6
11264;27137;35;35;5632;6;6
12288;27137;35;35;5632;6;6
13312;27137;35;35;5632;6;6
14336;27137;35;35;5632;6;6
15360;27137;35;35;5632;6;6
16384;27137;35;35;5632;6;6
17408;27137;35;35;5632;6;6
18432;27137;35;35;5632;6;6
19456;27137;35;35;5632;6;6
20480;27137;35;35;5632;6;6
21504;27137;35;35;5632;6;6
22528;27137;35;35;5632;6;6
23552;27137;35;35;5632;6;6
24576;27137;35;35;5632;6;6
25600;27137;35;35;5632;6;6
26624;27137;35;35;5632;6;6
27648;27137;35;35;5632;6;6
28672;27137;35;35;5632;6;6
29696;27137;35;35;5632;6;6
30720;27137;35;35;5632;6;6
31744;27137;35;35;5632;6;6
32768;27137;35;35;5632;6;6
33792;27137;35;35;5632;6;6
34816;27137;35;35;5632;6;6
35840;27137;35;35;5632;6;6
36864;27137;35;35;5632;6;6
37888;27137;35;35;5632;6;6
38912;27137;35;35;5632;6;6
39936;27137;35;35;5632;6;6
40960;27137;35;35;5632;6;6
41984;27137;35;35;5632;6;6
43008;27137;35;35;5632;6;6
44032;27137;35;35;5632;6;6
45056;27137;35;35;5632;6;6
46080;27137;35;35;5632;6;6
47104;27137;35;35;5632;6;6
48128;27137;35;35;5632;6;6
49152;27137;35;35;5632;6;6
50176;27137;35;35;5632;6;6
51200;27137;35;35;5632;6;6
52224;27137;35;35;5632;6;6
53248;27137;35;35;5632;6;6
54272;27137;35;35;5632;6;6
55296;27137;35;35;5632;6;6
56320;27137;35;35;5632;6;6
57344;27137;35;35;5632;6;6
58368;27137;35;35;5632;6;6
59392;27137;35;35;5632;6;6
60416;27137;35;35;5632;6;6
61440;27137;35;35;5632;6;6
62464;27137;35;35;5632;6;6
63488;27137;35;35;5632;6;6
64512;27137;35;35;5632;6;6
