round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;111;8;8;22;2;2
32;116;8;8;24;2;2
48;116;8;8;24;2;2
64;116;8;8;24;2;2
80;116;8;8;24;2;2
96;116;8;8;24;2;2
112;116;8;8;24;2;2
128;116;8;8;24;2;2
144;116;8;8;24;2;2
160;116;8;8;24;2;2
176;116;8;8;24;2;2
192;116;8;8;24;2;2
208;116;8;8;24;2;2
224;116;8;8;24;2;2
240;116;8;8;24;2;2
256;116;8;8;24;2;2
272;116;8;8;24;2;2
288;116;8;8;24;2;2
304;116;8;8;24;2;2
320;116;8;8;24;2;2
336;116;8;8;24;2;2
352;116;8;8;24;2;2
368;116;8;8;24;2;2
384;116;8;8;24;2;2
400;116;8;8;24;2;2
416;116;8;8;24;2;2
432;116;8;8;24;2;2
448;116;8;8;24;2;2
464;116;8;8;24;2;2
480;116;8;8;24;2;2
496;116;8;8;24;2;2
512;116;8;8;24;2;2
528;116;8;8;24;2;2
544;116;8;8;24;2;2
560;116;8;8;24;2;2
576;116;8;8;24;2;2
592;116;8;8;24;2;2
608;116;8;8;24;2;2
624;116;8;8;24;2;2
640;116;8;8;24;2;2
656;116;8;8;24;2;2
672;116;8;8;24;2;2
688;116;8;8;24;2;2
704;116;8;8;24;2;2
720;116;8;8;24;2;2
736;116;8;8;24;2;2
752;116;8;8;24;2;2
768;116;8;8;24;2;2
784;116;8;8;24;2;2
800;116;8;8;24;2;2
816;116;8;8;24;2;2
832;116;8;8;24;2;2
848;116;8;8;24;2;2
864;116;8;8;24;2;2
880;116;8;8;24;2;2
896;116;8;8;24;2;2
912;116;8;8;24;2;2
928;116;8;8;24;2;2
944;116;8;8;24;2;2
960;116;8;8;24;2;2
976;116;8;8;24;2;2
992;116;8;8;24;2;2
1008;116;8;8;24;2;2
