round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
4;24;7;7;4;1;1
8;29;8;8;6;2;2
12;29;8;8;6;2;2
16;29;8;8;6;2;2
20;29;8;8;6;2;2
24;29;8;8;6;2;2
28;29;8;8;6;2;2
32;29;8;8;6;2;2
36;29;8;8;6;2;2
40;29;8;8;6;2;2
44;29;8;8;6;2;2
48;29;8;8;6;2;2
52;29;8;8;6;2;2
56;29;8;8;6;2;2
60;29;8;8;6;2;2
64;29;8;8;6;2;2
68;29;8;8;6;2;2
72;29;8;8;6;2;2
76;29;8;8;6;2;2
80;29;8;8;6;2;2
84;29;8;8;6;2;2
88;29;8;8;6;2;2
92;29;8;8;6;2;2
96;29;8;8;6;2;2
100;29;8;8;6;2;2
104;29;8;8;6;2;2
108;29;8;8;6;2;2
112;29;8;8;6;2;2
116;29;8;8;6;2;2
120;29;8;8;6;2;2
124;29;8;8;6;2;2
128;29;8;8;6;2;2
132;29;8;8;6;2;2
136;29;8;8;6;2;2
140;29;8;8;6;2;2
144;29;8;8;6;2;2
148;29;8;8;6;2;2
152;29;8;8;6;2;2
156;29;8;8;6;2;2
160;29;8;8;6;2;2
164;29;8;8;6;2;2
168;29;8;8;6;2;2
172;29;8;8;6;2;2
176;29;8;8;6;2;2
180;29;8;8;6;2;2
184;29;8;8;6;2;2
188;29;8;8;6;2;2
192;29;8;8;6;2;2
196;29;8;8;6;2;2
200;29;8;8;6;2;2
204;29;8;8;6;2;2
208;29;8;8;6;2;2
212;29;8;8;6;2;2
216;29;8;8;6;2;2
220;29;8;8;6;2;2
224;29;8;8;6;2;2
228;29;8;8;6;2;2
232;29;8;8;6;2;2
236;29;8;8;6;2;2
240;29;8;8;6;2;2
244;29;8;8;6;2;2
248;29;8;8;6;2;2
252;29;8;8;6;2;2
