round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;5658;34;34;1031;7;7
512;6401;36;36;1280;7;7
768;7168;37;37;1536;7;7
1024;6401;36;37;1280;7;7
1280;7935;37;37;1792;7;7
1536;7169;38;38;1536;7;7
1792;7168;37;38;1536;7;7
2048;6401;36;38;1280;7;7
2304;7935;37;38;1792;7;7
2560;7936;38;38;1792;7;7
2816;7936;38;38;1792;7;7
3072;7937;39;39;1792;7;7
3328;7935;37;39;1792;7;7
3584;7169;38;39;1536;7;7
3840;7168;37;39;1536;7;7
4096;6401;36;39;1280;7;7
4352;7935;37;39;1792;7;7
4608;7936;38;39;1792;7;7
4864;7936;38;39;1792;7;7
5120;7937;39;39;1792;7;7
5376;7935;37;39;1792;7;7
5632;7936;38;39;1792;7;7
5888;7936;38;39;1792;7;7
6144;7937;39;39;1792;7;7
6400;7935;37;39;1792;7;7
6656;7936;38;39;1792;7;7
6912;7936;38;39;1792;7;7
7168;7937;39;39;1792;7;7
7424;7935;37;39;1792;7;7
7680;7936;38;39;1792;7;7
7936;7936;38;39;1792;7;7
8192;7938;40;40;1792;7;7
8448;7935;37;40;1792;7;7
8704;7936;38;40;1792;7;7
8960;7936;38;40;1792;7;7
9216;7937;39;40;1792;7;7
9472;7935;37;40;1792;7;7
9728;7936;38;40;1792;7;7
9984;7936;38;40;1792;7;7
10240;7937;39;40;1792;7;7
10496;7935;37;40;1792;7;7
10752;7936;38;40;1792;7;7
11008;7936;38;40;1792;7;7
11264;7937;39;40;1792;7;7
11520;7935;37;40;1792;7;7
11776;7936;38;40;1792;7;7
12032;7936;38;40;1792;7;7
12288;7938;40;40;1792;7;7
12544;7935;37;40;1792;7;7
12800;7936;38;40;1792;7;7
13056;7936;38;40;1792;7;7
13312;7937;39;40;1792;7;7
13568;7935;37;40;1792;7;7
13824;7936;38;40;1792;7;7
14080;7936;38;40;1792;7;7
14336;7937;39;40;1792;7;7
14592;7935;37;40;1792;7;7
14848;7936;38;40;1792;7;7
15104;7936;38;40;1792;7;7
15360;7937;39;40;1792;7;7
15616;7935;37;40;1792;7;7
15872;7936;38;40;1792;7;7
16128;7936;38;40;1792;7;7
