round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
128;2132;24;24;453;5;5
256;2497;25;25;576;5;5
384;2688;25;25;640;5;5
512;2689;26;26;640;5;5
640;2688;25;26;640;5;5
768;2689;26;26;640;5;5
896;2688;25;26;640;5;5
1024;2689;26;26;640;5;5
1152;2688;25;26;640;5;5
1280;2689;26;26;640;5;5
1408;2688;25;26;640;5;5
1536;2689;26;26;640;5;5
1664;2688;25;26;640;5;5
1792;2689;26;26;640;5;5
1920;2688;25;26;640;5;5
2048;2689;26;26;640;5;5
2176;2688;25;26;640;5;5
2304;2689;26;26;640;5;5
2432;2688;25;26;640;5;5
2560;2689;26;26;640;5;5
2688;2688;25;26;640;5;5
2816;2689;26;26;640;5;5
2944;2688;25;26;640;5;5
3072;2689;26;26;640;5;5
3200;2688;25;26;640;5;5
3328;2689;26;26;640;5;5
3456;2688;25;26;640;5;5
3584;2689;26;26;640;5;5
3712;2688;25;26;640;5;5
3840;2689;26;26;640;5;5
3968;2688;25;26;640;5;5
4096;2689;26;26;640;5;5
4224;2688;25;26;640;5;5
4352;2689;26;26;640;5;5
4480;2688;25;26;640;5;5
4608;2689;26;26;640;5;5
4736;2688;25;26;640;5;5
4864;2689;26;26;640;5;5
4992;2688;25;26;640;5;5
5120;2689;26;26;640;5;5
5248;2688;25;26;640;5;5
5376;2689;26;26;640;5;5
5504;2688;25;26;640;5;5
5632;2689;26;26;640;5;5
5760;2688;25;26;640;5;5
5888;2689;26;26;640;5;5
6016;2688;25;26;640;5;5
6144;2689;26;26;640;5;5
6272;2688;25;26;640;5;5
6400;2689;26;26;640;5;5
6528;2688;25;26;640;5;5
6656;2689;26;26;640;5;5
6784;2688;25;26;640;5;5
6912;2689;26;26;640;5;5
7040;2688;25;26;640;5;5
7168;2689;26;26;640;5;5
7296;2688;25;26;640;5;5
7424;2689;26;26;640;5;5
7552;2688;25;26;640;5;5
7680;2689;26;26;640;5;5
7808;2688;25;26;640;5;5
7936;2689;26;26;640;5;5
8064;2688;25;26;640;5;5
