round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;913;20;20;164;4;4
128;1089;21;21;224;4;4
192;1089;21;21;224;4;4
256;1089;21;21;224;4;4
320;1089;21;21;224;4;4
384;1089;21;21;224;4;4
448;1089;21;21;224;4;4
512;1089;21;21;224;4;4
576;1089;21;21;224;4;4
640;1089;21;21;224;4;4
704;1089;21;21;224;4;4
768;1089;21;21;224;4;4
832;1089;21;21;224;4;4
896;1089;21;21;224;4;4
960;1089;21;21;224;4;4
1024;1089;21;21;224;4;4
1088;1089;21;21;224;4;4
1152;1089;21;21;224;4;4
1216;1089;21;21;224;4;4
1280;1089;21;21;224;4;4
1344;1089;21;21;224;4;4
1408;1089;21;21;224;4;4
1472;1089;21;21;224;4;4
1536;1089;21;21;224;4;4
1600;1089;21;21;224;4;4
1664;1089;21;21;224;4;4
1728;1089;21;21;224;4;4
1792;1089;21;21;224;4;4
1856;1089;21;21;224;4;4
1920;1089;21;21;224;4;4
1984;1089;21;21;224;4;4
2048;1089;21;21;224;4;4
2112;1089;21;21;224;4;4
2176;1089;21;21;224;4;4
2240;1089;21;21;224;4;4
2304;1089;21;21;224;4;4
2368;1089;21;21;224;4;4
2432;1089;21;21;224;4;4
2496;1089;21;21;224;4;4
2560;1089;21;21;224;4;4
2624;1089;21;21;224;4;4
2688;1089;21;21;224;4;4
2752;1089;21;21;224;4;4
2816;1089;21;21;224;4;4
2880;1089;21;21;224;4;4
2944;1089;21;21;224;4;4
3008;1089;21;21;224;4;4
3072;1089;21;21;224;4;4
3136;1089;21;21;224;4;4
3200;1089;21;21;224;4;4
3264;1089;21;21;224;4;4
3328;1089;21;21;224;4;4
3392;1089;21;21;224;4;4
3456;1089;21;21;224;4;4
3520;1089;21;21;224;4;4
3584;1089;21;21;224;4;4
3648;1089;21;21;224;4;4
3712;1089;21;21;224;4;4
3776;1089;21;21;224;4;4
3840;1089;21;21;224;4;4
3904;1089;21;21;224;4;4
3968;1089;21;21;224;4;4
4032;1089;21;21;224;4;4
