round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
8;53;8;8;10;2;2
16;58;8;8;12;2;2
24;58;8;8;12;2;2
32;58;8;8;12;2;2
40;58;8;8;12;2;2
48;58;8;8;12;2;2
56;58;8;8;12;2;2
64;58;8;8;12;2;2
72;58;8;8;12;2;2
80;58;8;8;12;2;2
88;58;8;8;12;2;2
96;58;8;8;12;2;2
104;58;8;8;12;2;2
112;58;8;8;12;2;2
120;58;8;8;12;2;2
128;58;8;8;12;2;2
136;58;8;8;12;2;2
144;58;8;8;12;2;2
152;58;8;8;12;2;2
160;58;8;8;12;2;2
168;58;8;8;12;2;2
176;58;8;8;12;2;2
184;58;8;8;12;2;2
192;58;8;8;12;2;2
200;58;8;8;12;2;2
208;58;8;8;12;2;2
216;58;8;8;12;2;2
224;58;8;8;12;2;2
232;58;8;8;12;2;2
240;58;8;8;12;2;2
248;58;8;8;12;2;2
256;58;8;8;12;2;2
264;58;8;8;12;2;2
272;58;8;8;12;2;2
280;58;8;8;12;2;2
288;58;8;8;12;2;2
296;58;8;8;12;2;2
304;58;8;8;12;2;2
312;58;8;8;12;2;2
320;58;8;8;12;2;2
328;58;8;8;12;2;2
336;58;8;8;12;2;2
344;58;8;8;12;2;2
352;58;8;8;12;2;2
360;58;8;8;12;2;2
368;58;8;8;12;2;2
376;58;8;8;12;2;2
384;58;8;8;12;2;2
392;58;8;8;12;2;2
400;58;8;8;12;2;2
408;58;8;8;12;2;2
416;58;8;8;12;2;2
424;58;8;8;12;2;2
432;58;8;8;12;2;2
440;58;8;8;12;2;2
448;58;8;8;12;2;2
456;58;8;8;12;2;2
464;58;8;8;12;2;2
472;58;8;8;12;2;2
480;58;8;8;12;2;2
488;58;8;8;12;2;2
496;58;8;8;12;2;2
504;58;8;8;12;2;2
