round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
64;1043;24;24;165;5;5
128;1217;25;25;224;5;5
192;1408;26;26;288;5;5
256;1217;25;26;224;5;5
320;1408;26;26;288;5;5
384;1408;26;26;288;5;5
448;1408;26;26;288;5;5
512;1409;27;27;288;5;5
576;1408;26;27;288;5;5
640;1408;26;27;288;5;5
704;1408;26;27;288;5;5
768;1409;27;27;288;5;5
832;1408;26;27;288;5;5
896;1408;26;27;288;5;5
960;1408;26;27;288;5;5
1024;1409;27;27;288;5;5
1088;1408;26;27;288;5;5
1152;1408;26;27;288;5;5
1216;1408;26;27;288;5;5
1280;1409;27;27;288;5;5
1344;1408;26;27;288;5;5
1408;1408;26;27;288;5;5
1472;1408;26;27;288;5;5
1536;1409;27;27;288;5;5
1600;1408;26;27;288;5;5
1664;1408;26;27;288;5;5
1728;1408;26;27;288;5;5
1792;1409;27;27;288;5;5
1856;1408;26;27;288;5;5
1920;1408;26;27;288;5;5
1984;1408;26;27;288;5;5
2048;1409;27;27;288;5;5
2112;1408;26;27;288;5;5
2176;1408;26;27;288;5;5
2240;1408;26;27;288;5;5
2304;1409;27;27;288;5;5
2368;1408;26;27;288;5;5
2432;1408;26;27;288;5;5
2496;1408;26;27;288;5;5
2560;1409;27;27;288;5;5
2624;1408;26;27;288;5;5
2688;1408;26;27;288;5;5
2752;1408;26;27;288;5;5
2816;1409;27;27;288;5;5
2880;1408;26;27;288;5;5
2944;1408;26;27;288;5;5
3008;1408;26;27;288;5;5
3072;1409;27;27;288;5;5
3136;1408;26;27;288;5;5
3200;1408;26;27;288;5;5
3264;1408;26;27;288;5;5
3328;1409;27;27;288;5;5
3392;1408;26;27;288;5;5
3456;1408;26;27;288;5;5
3520;1408;26;27;288;5;5
3584;1409;27;27;288;5;5
3648;1408;26;27;288;5;5
3712;1408;26;27;288;5;5
3776;1408;26;27;288;5;5
3840;1409;27;27;288;5;5
3904;1408;26;27;288;5;5
3968;1408;26;27;288;5;5
4032;1408;26;27;288;5;5
