round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;21272;27;27;4357;5;5
2048;22020;27;27;4608;5;5
3072;22020;27;27;4608;5;5
4096;22020;27;27;4608;5;5
5120;22020;27;27;4608;5;5
6144;22020;27;27;4608;5;5
7168;22020;27;27;4608;5;5
8192;22020;27;27;4608;5;5
9216;22020;27;27;4608;5;5
10240;22020;27;27;4608;5;5
11264;22020;27;27;4608;5;5
12288;22020;27;27;4608;5;5
13312;22020;27;27;4608;5;5
14336;22020;27;27;4608;5;5
15360;22020;27;27;4608;5;5
16384;22020;27;27;4608;5;5
17408;22020;27;27;4608;5;5
18432;22020;27;27;4608;5;5
19456;22020;27;27;4608;5;5
20480;22020;27;27;4608;5;5
21504;22020;27;27;4608;5;5
22528;22020;27;27;4608;5;5
23552;22020;27;27;4608;5;5
24576;22020;27;27;4608;5;5
25600;22020;27;27;4608;5;5
26624;22020;27;27;4608;5;5
27648;22020;27;27;4608;5;5
28672;22020;27;27;4608;5;5
29696;22020;27;27;4608;5;5
30720;22020;27;27;4608;5;5
31744;22020;27;27;4608;5;5
32768;22020;27;27;4608;5;5
33792;22020;27;27;4608;5;5
34816;22020;27;27;4608;5;5
35840;22020;27;27;4608;5;5
36864;22020;27;27;4608;5;5
37888;22020;27;27;4608;5;5
38912;22020;27;27;4608;5;5
39936;22020;27;27;4608;5;5
40960;22020;27;27;4608;5;5
41984;22020;27;27;4608;5;5
43008;22020;27;27;4608;5;5
44032;22020;27;27;4608;5;5
45056;22020;27;27;4608;5;5
46080;22020;27;27;4608;5;5
47104;22020;27;27;4608;5;5
48128;22020;27;27;4608;5;5
49152;22020;27;27;4608;5;5
50176;22020;27;27;4608;5;5
51200;22020;27;27;4608;5;5
52224;22020;27;27;4608;5;5
53248;22020;27;27;4608;5;5
54272;22020;27;27;4608;5;5
55296;22020;27;27;4608;5;5
56320;22020;27;27;4608;5;5
57344;22020;27;27;4608;5;5
58368;22020;27;27;4608;5;5
59392;22020;27;27;4608;5;5
60416;22020;27;27;4608;5;5
61440;22020;27;27;4608;5;5
62464;22020;27;27;4608;5;5
63488;22020;27;27;4608;5;5
64512;22020;27;27;4608;5;5
