leafIndex;computations
0;0
1;1
2;1
3;1
4;3
5;1
6;1
7;1
8;3
9;4
10;2
11;1
12;3
13;1
14;1
15;1
16;3
17;4
18;3
19;4
20;3
21;4
22;2
23;1
24;3
25;4
26;2
27;1
28;3
29;1
30;1
31;1
32;3
33;4
34;3
35;4
36;3
37;4
38;3
39;4
40;3
41;4
42;3
43;4
44;3
45;4
46;3
47;4
48;3
49;4
50;3
51;4
52;3
53;4
54;2
55;1
56;3
57;4
58;2
59;1
60;3
61;1
62;1
63;1
64;3
65;4
66;3
67;4
68;3
69;4
70;3
71;4
72;3
73;4
74;3
75;4
76;3
77;4
78;3
79;4
80;3
81;4
82;3
83;4
84;3
85;4
86;3
87;4
88;3
89;4
90;3
91;4
92;3
93;4
94;3
95;4
96;3
97;4
98;3
99;4
100;3
101;4
102;3
103;4
104;3
105;4
106;3
107;4
108;3
109;4
110;3
111;4
112;3
113;4
114;3
115;4
116;3
117;4
118;3
119;4
120;3
121;4
122;3
123;4
124;3
125;4
126;3
127;4
128;3
129;4
130;3
131;4
132;3
133;4
134;3
135;4
136;3
137;4
138;3
139;4
140;3
141;4
142;3
143;4
144;3
145;4
146;3
147;4
148;3
149;4
150;3
151;4
152;3
153;4
154;3
155;4
156;3
157;4
158;3
159;4
160;3
161;4
162;3
163;4
164;3
165;4
166;3
167;4
168;3
169;4
170;3
171;4
172;3
173;4
174;3
175;4
176;3
177;4
178;3
179;4
180;3
181;4
182;3
183;4
184;3
185;4
186;3
187;4
188;3
189;4
190;3
191;4
192;3
193;4
194;3
195;4
196;3
197;4
198;3
199;4
200;3
201;4
202;3
203;4
204;3
205;4
206;3
207;4
208;3
209;4
210;3
211;4
212;3
213;4
214;3
215;4
216;3
217;4
218;3
219;4
220;3
221;4
222;3
223;4
224;3
225;4
226;3
227;4
228;3
229;4
230;3
231;4
232;3
233;4
234;3
235;4
236;3
237;4
238;3
239;4
240;3
241;4
242;3
243;4
244;3
245;4
246;3
247;4
248;3
249;4
250;3
251;4
252;3
253;4
254;3
255;4
256;3
257;4
258;3
259;4
260;3
261;4
262;3
263;4
264;3
265;4
266;3
267;4
268;3
269;4
270;3
271;4
272;3
273;4
274;3
275;4
276;3
277;4
278;3
279;4
280;3
281;4
282;3
283;4
284;3
285;4
286;3
287;4
288;3
289;4
290;3
291;4
292;3
293;4
294;3
295;4
296;3
297;4
298;3
299;4
300;3
301;4
302;3
303;4
304;3
305;4
306;3
307;4
308;3
309;4
310;3
311;4
312;3
313;4
314;3
315;4
316;3
317;4
318;3
319;4
320;3
321;4
322;3
323;4
324;3
325;4
326;3
327;4
328;3
329;4
330;3
331;4
332;3
333;4
334;3
335;4
336;3
337;4
338;3
339;4
340;3
341;4
342;3
343;4
344;3
345;4
346;3
347;4
348;3
349;4
350;3
351;4
352;3
353;4
354;3
355;4
356;3
357;4
358;3
359;4
360;3
361;4
362;3
363;4
364;3
365;4
366;3
367;4
368;3
369;4
370;3
371;4
372;3
373;4
374;3
375;4
376;3
377;4
378;3
379;4
380;3
381;4
382;3
383;4
384;3
385;4
386;3
387;4
388;3
389;4
390;3
391;4
392;3
393;4
394;3
395;4
396;3
397;4
398;3
399;4
400;3
401;4
402;3
403;4
404;3
405;4
406;3
407;4
408;3
409;4
410;3
411;4
412;3
413;4
414;3
415;4
416;3
417;4
418;3
419;4
420;3
421;4
422;3
423;4
424;3
425;4
426;3
427;4
428;3
429;4
430;3
431;4
432;3
433;4
434;3
435;4
436;3
437;4
438;3
439;4
440;3
441;4
442;3
443;4
444;3
445;4
446;3
447;4
448;3
449;4
450;3
451;4
452;3
453;4
454;3
455;4
456;3
457;4
458;3
459;4
460;3
461;4
462;3
463;4
464;3
465;4
466;3
467;4
468;3
469;4
470;3
471;4
472;3
473;4
474;3
475;4
476;3
477;4
478;3
479;4
480;3
481;4
482;3
483;4
484;3
485;4
486;3
487;4
488;3
489;4
490;3
491;4
492;3
493;4
494;3
495;4
496;3
497;4
498;3
499;4
500;3
501;4
502;3
503;4
504;3
505;4
506;3
507;4
508;3
509;4
510;3
511;4
