leafIndex;computations
0;0
1;1
2;1
3;1
4;3
5;1
6;1
7;1
8;4
9;4
10;1
11;1
12;3
13;1
14;1
15;1
16;4
17;5
18;4
19;5
20;3
21;1
22;1
23;1
24;4
25;4
26;1
27;1
28;3
29;1
30;1
31;1
32;4
33;5
34;4
35;5
36;4
37;5
38;4
39;5
40;4
41;5
42;4
43;1
44;3
45;1
46;1
47;1
48;4
49;5
50;4
51;5
52;3
53;1
54;1
55;1
56;4
57;4
58;1
59;1
60;3
61;1
62;1
63;1
64;4
65;5
66;4
67;5
68;4
69;5
70;4
71;5
72;4
73;5
74;4
75;5
76;4
77;5
78;4
79;5
80;4
81;5
82;4
83;5
84;4
85;5
86;4
87;5
88;4
89;5
90;4
91;1
92;3
93;1
94;1
95;1
96;4
97;5
98;4
99;5
100;4
101;5
102;4
103;5
104;4
105;5
106;4
107;1
108;3
109;1
110;1
111;1
112;4
113;5
114;4
115;5
116;3
117;1
118;1
119;1
120;4
121;4
122;1
123;1
124;3
125;1
126;1
127;1
128;4
129;5
130;4
131;5
132;4
133;5
134;4
135;5
136;4
137;5
138;4
139;5
140;4
141;5
142;4
143;5
144;4
145;5
146;4
147;5
148;4
149;5
150;4
151;5
152;4
153;5
154;4
155;5
156;4
157;5
158;4
159;5
160;4
161;5
162;4
163;5
164;4
165;5
166;4
167;5
168;4
169;5
170;4
171;5
172;4
173;5
174;4
175;5
176;4
177;5
178;4
179;5
180;4
181;5
182;4
183;5
184;4
185;5
186;4
187;5
188;4
189;5
190;4
191;5
192;4
193;5
194;4
195;5
196;4
197;5
198;4
199;5
200;4
201;5
202;4
203;5
204;4
205;5
206;4
207;5
208;4
209;5
210;4
211;5
212;4
213;5
214;4
215;5
216;4
217;5
218;4
219;1
220;3
221;1
222;1
223;1
224;4
225;5
226;4
227;5
228;4
229;5
230;4
231;5
232;4
233;5
234;4
235;1
236;3
237;1
238;1
239;1
240;4
241;5
242;4
243;5
244;3
245;1
246;1
247;1
248;4
249;4
250;1
251;1
252;3
253;1
254;1
255;1
256;4
257;5
258;4
259;5
260;4
261;5
262;4
263;5
264;4
265;5
266;4
267;5
268;4
269;5
270;4
271;5
272;4
273;5
274;4
275;5
276;4
277;5
278;4
279;5
280;4
281;5
282;4
283;5
284;4
285;5
286;4
287;5
288;4
289;5
290;4
291;5
292;4
293;5
294;4
295;5
296;4
297;5
298;4
299;5
300;4
301;5
302;4
303;5
304;4
305;5
306;4
307;5
308;4
309;5
310;4
311;5
312;4
313;5
314;4
315;5
316;4
317;5
318;4
319;5
320;4
321;5
322;4
323;5
324;4
325;5
326;4
327;5
328;4
329;5
330;4
331;5
332;4
333;5
334;4
335;5
336;4
337;5
338;4
339;5
340;4
341;5
342;4
343;5
344;4
345;5
346;4
347;5
348;4
349;5
350;4
351;5
352;4
353;5
354;4
355;5
356;4
357;5
358;4
359;5
360;4
361;5
362;4
363;5
364;4
365;5
366;4
367;5
368;4
369;5
370;4
371;5
372;4
373;5
374;4
375;5
376;4
377;5
378;4
379;5
380;4
381;5
382;4
383;5
384;4
385;5
386;4
387;5
388;4
389;5
390;4
391;5
392;4
393;5
394;4
395;5
396;4
397;5
398;4
399;5
400;4
401;5
402;4
403;5
404;4
405;5
406;4
407;5
408;4
409;5
410;4
411;5
412;4
413;5
414;4
415;5
416;4
417;5
418;4
419;5
420;4
421;5
422;4
423;5
424;4
425;5
426;4
427;5
428;4
429;5
430;4
431;5
432;4
433;5
434;4
435;5
436;4
437;5
438;4
439;5
440;4
441;5
442;4
443;5
444;4
445;5
446;4
447;5
448;4
449;5
450;4
451;5
452;4
453;5
454;4
455;5
456;4
457;5
458;4
459;5
460;4
461;5
462;4
463;5
464;4
465;5
466;4
467;5
468;4
469;5
470;4
471;5
472;4
473;5
474;4
475;5
476;4
477;5
478;4
479;5
480;4
481;5
482;4
483;5
484;4
485;5
486;4
487;5
488;4
489;5
490;4
491;5
492;4
493;5
494;4
495;5
496;4
497;5
498;4
499;5
500;4
501;5
502;4
503;5
504;4
505;5
506;4
507;5
508;4
509;5
510;4
511;5
512;4
513;5
514;4
515;5
516;4
517;5
518;4
519;5
520;4
521;5
522;4
523;5
524;4
525;5
526;4
527;5
528;4
529;5
530;4
531;5
532;4
533;5
534;4
535;5
536;4
537;5
538;4
539;5
540;4
541;5
542;4
543;5
544;4
545;5
546;4
547;5
548;4
549;5
550;4
551;5
552;4
553;5
554;4
555;5
556;4
557;5
558;4
559;5
560;4
561;5
562;4
563;5
564;4
565;5
566;4
567;5
568;4
569;5
570;4
571;5
572;4
573;5
574;4
575;5
576;4
577;5
578;4
579;5
580;4
581;5
582;4
583;5
584;4
585;5
586;4
587;5
588;4
589;5
590;4
591;5
592;4
593;5
594;4
595;5
596;4
597;5
598;4
599;5
600;4
601;5
602;4
603;5
604;4
605;5
606;4
607;5
608;4
609;5
610;4
611;5
612;4
613;5
614;4
615;5
616;4
617;5
618;4
619;5
620;4
621;5
622;4
623;5
624;4
625;5
626;4
627;5
628;4
629;5
630;4
631;5
632;4
633;5
634;4
635;5
636;4
637;5
638;4
639;5
640;4
641;5
642;4
643;5
644;4
645;5
646;4
647;5
648;4
649;5
650;4
651;5
652;4
653;5
654;4
655;5
656;4
657;5
658;4
659;5
660;4
661;5
662;4
663;5
664;4
665;5
666;4
667;5
668;4
669;5
670;4
671;5
672;4
673;5
674;4
675;5
676;4
677;5
678;4
679;5
680;4
681;5
682;4
683;5
684;4
685;5
686;4
687;5
688;4
689;5
690;4
691;5
692;4
693;5
694;4
695;5
696;4
697;5
698;4
699;5
700;4
701;5
702;4
703;5
704;4
705;5
706;4
707;5
708;4
709;5
710;4
711;5
712;4
713;5
714;4
715;5
716;4
717;5
718;4
719;5
720;4
721;5
722;4
723;5
724;4
725;5
726;4
727;5
728;4
729;5
730;4
731;5
732;4
733;5
734;4
735;5
736;4
737;5
738;4
739;5
740;4
741;5
742;4
743;5
744;4
745;5
746;4
747;5
748;4
749;5
750;4
751;5
752;4
753;5
754;4
755;5
756;4
757;5
758;4
759;5
760;4
761;5
762;4
763;5
764;4
765;5
766;4
767;5
768;4
769;5
770;4
771;5
772;4
773;5
774;4
775;5
776;4
777;5
778;4
779;5
780;4
781;5
782;4
783;5
784;4
785;5
786;4
787;5
788;4
789;5
790;4
791;5
792;4
793;5
794;4
795;5
796;4
797;5
798;4
799;5
800;4
801;5
802;4
803;5
804;4
805;5
806;4
807;5
808;4
809;5
810;4
811;5
812;4
813;5
814;4
815;5
816;4
817;5
818;4
819;5
820;4
821;5
822;4
823;5
824;4
825;5
826;4
827;5
828;4
829;5
830;4
831;5
832;4
833;5
834;4
835;5
836;4
837;5
838;4
839;5
840;4
841;5
842;4
843;5
844;4
845;5
846;4
847;5
848;4
849;5
850;4
851;5
852;4
853;5
854;4
855;5
856;4
857;5
858;4
859;5
860;4
861;5
862;4
863;5
864;4
865;5
866;4
867;5
868;4
869;5
870;4
871;5
872;4
873;5
874;4
875;5
876;4
877;5
878;4
879;5
880;4
881;5
882;4
883;5
884;4
885;5
886;4
887;5
888;4
889;5
890;4
891;5
892;4
893;5
894;4
895;5
896;4
897;5
898;4
899;5
900;4
901;5
902;4
903;5
904;4
905;5
906;4
907;5
908;4
909;5
910;4
911;5
912;4
913;5
914;4
915;5
916;4
917;5
918;4
919;5
920;4
921;5
922;4
923;5
924;4
925;5
926;4
927;5
928;4
929;5
930;4
931;5
932;4
933;5
934;4
935;5
936;4
937;5
938;4
939;5
940;4
941;5
942;4
943;5
944;4
945;5
946;4
947;5
948;4
949;5
950;4
951;5
952;4
953;5
954;4
955;5
956;4
957;5
958;4
959;5
960;4
961;5
962;4
963;5
964;4
965;5
966;4
967;5
968;4
969;5
970;4
971;5
972;4
973;5
974;4
975;5
976;4
977;5
978;4
979;5
980;4
981;5
982;4
983;5
984;4
985;5
986;4
987;5
988;4
989;5
990;4
991;5
992;4
993;5
994;4
995;5
996;4
997;5
998;4
999;5
1000;4
1001;5
1002;4
1003;5
1004;4
1005;5
1006;4
1007;5
1008;4
1009;5
1010;4
1011;5
1012;4
1013;5
1014;4
1015;5
1016;4
1017;5
1018;4
1019;5
1020;4
1021;5
1022;4
1023;5
