round;minSpace;maxSpace
735;105;110
736;109;111
737;106;108
738;107;109
739;107;109
740;108;113
741;110;114
742;108;111
743;108;110
744;109;114
745;110;114
746;109;113
747;112;115
748;115;117
749;111;116
750;109;112
751;109;111
752;109;113
753;108;112
754;107;111
755;110;113
756;113;115
757;109;114
758;108;112
759;111;114
760;114;116
761;112;114
762;113;115
763;113;118
764;117;121
765;110;116
766;105;111
767;104;107
768;104;108
769;100;103
770;103;105
771;103;105
772;104;106
773;103;108
774;107;111
775;104;107
776;105;107
777;103;108
778;107;111
779;105;109
780;109;112
781;110;112
782;108;113
783;105;108
784;104;106
785;101;106
786;105;109
787;103;107
788;107;110
789;108;110
790;106;111
791;104;108
792;108;111
793;108;110
794;109;111
795;109;111
796;110;115
797;112;116
798;107;113
799;104;107
800;104;107
801;101;106
802;105;109
803;103;107
804;107;110
805;108;110
806;106;111
807;104;108
808;108;111
809;108;110
810;109;111
811;109;111
812;110;115
813;112;116
814;107;113
815;105;109
816;108;110
817;106;108
818;107;109
819;107;109
820;108;113
821;110;114
822;108;111
823;108;110
824;109;114
825;110;114
826;109;113
827;112;115
828;115;117
829;111;116
830;106;112
831;105;106
832;105;108
833;101;106
834;105;109
835;103;107
836;107;110
837;108;110
838;106;111
839;104;108
840;108;111
841;108;110
842;109;111
843;109;111
844;110;115
845;112;116
846;107;113
847;105;109
848;108;110
849;106;108
850;107;109
851;107;109
852;108;113
853;110;114
854;108;111
855;108;110
856;109;114
857;110;114
858;109;113
859;112;115
860;115;117
861;111;116
862;106;112
863;105;110
864;109;111
865;106;108
866;107;109
867;107;109
868;108;113
869;110;114
870;108;111
871;108;110
872;109;114
873;110;114
874;109;113
875;112;115
876;115;117
877;111;116
878;109;112
879;109;111
880;109;113
881;108;112
882;107;111
883;110;113
884;113;115
885;109;114
886;108;112
887;111;114
888;114;116
889;112;114
890;113;115
891;113;118
892;117;121
893;110;116
894;105;111
895;104;107
896;106;107
897;99;106
898;103;107
899;102;107
900;107;108
901;106;108
902;106;110
903;104;108
904;108;109
905;106;108
906;107;110
907;108;110
908;108;115
909;110;114
910;107;112
911;105;109
912;107;108
913;104;106
914;105;108
915;106;108
916;106;113
917;108;112
918;108;110
919;107;109
920;107;114
921;108;112
922;108;113
923;112;113
924;113;115
925;111;115
926;106;112
927;104;108
928;107;109
929;104;106
930;105;108
931;106;108
932;106;113
933;108;112
934;108;110
935;107;109
936;107;114
937;108;112
938;108;113
939;112;113
940;113;115
941;111;115
942;109;112
943;108;110
944;107;113
945;106;110
946;106;111
947;110;111
948;111;113
949;109;113
950;108;112
951;111;112
952;112;114
953;110;113
954;112;114
955;111;118
956;115;119
957;110;115
958;105;111
959;104;109
960;108;110
961;104;106
962;105;108
963;106;108
964;106;113
965;108;112
966;108;110
967;107;109
968;107;114
969;108;112
970;108;113
971;112;113
972;113;115
973;111;115
974;109;112
975;108;110
976;107;113
977;106;110
978;106;111
979;110;111
980;111;113
981;109;113
982;108;112
983;111;112
984;112;114
985;110;113
986;112;114
987;111;118
988;115;119
989;110;115
990;108;111
991;108;110
992;108;114
993;106;110
994;106;111
995;110;111
996;111;113
997;109;113
998;108;112
999;111;112
1000;112;114
1001;110;113
1002;112;114
1003;111;118
1004;115;119
1005;110;115
1006;109;113
1007;112;113
1008;112;113
1009;108;111
1010;110;112
1011;109;116
1012;113;117
1013;111;113
1014;111;113
1015;110;117
1016;114;118
1017;111;116
1018;116;117
1019;116;118
1020;116;120
1021;109;115
1022;104;110
1023;103;108
1024;104;105
1025;95;101
1026;100;103
1027;101;104
1028;101;104
1029;102;104
1030;103;109
1031;102;108
1032;102;105
1033;102;104
1034;103;109
1035;103;108
1036;104;110
1037;107;110
1038;109;112
1039;103;109
1040;101;104
1041;100;102
1042;101;107
1043;101;106
1044;102;108
1045;105;108
1046;107;110
1047;102;107
1048;103;109
1049;105;108
1050;107;110
1051;106;109
1052;109;111
1053;108;114
1054;108;114
1055;102;108
1056;101;105
1057;100;102
1058;101;107
1059;101;106
1060;102;108
1061;105;108
1062;107;110
1063;102;107
1064;103;109
1065;105;108
1066;107;110
1067;106;109
1068;109;111
1069;108;114
1070;108;114
1071;103;108
1072;103;108
1073;103;106
1074;105;108
1075;104;107
1076;107;109
1077;106;112
1078;106;112
1079;105;108
1080;108;110
1081;106;112
1082;107;112
1083;107;113
1084;112;115
1085;112;115
1086;107;113
1087;103;107
1088;102;106
1089;100;102
1090;101;107
1091;101;106
1092;102;108
1093;105;108
1094;107;110
1095;102;107
1096;103;109
1097;105;108
1098;107;110
1099;106;109
1100;109;111
1101;108;114
1102;108;114
1103;103;108
1104;103;108
1105;103;106
1106;105;108
1107;104;107
1108;107;109
1109;106;112
1110;106;112
1111;105;108
1112;108;110
1113;106;112
1114;107;112
1115;107;113
1116;112;115
1117;112;115
1118;107;113
1119;104;107
1120;104;109
1121;103;106
1122;105;108
1123;104;107
1124;107;109
1125;106;112
1126;106;112
1127;105;108
1128;108;110
1129;106;112
1130;107;112
1131;107;113
1132;112;115
1133;112;115
1134;107;113
1135;106;109
1136;107;109
1137;104;110
1138;105;110
1139;105;111
1140;110;113
1141;110;113
1142;106;111
1143;106;112
1144;111;114
1145;110;113
1146;110;113
1147;112;114
1148;113;119
1149;111;117
1150;106;112
1151;104;108
1152;102;105
1153;98;102
1154;101;105
1155;101;105
1156;102;106
1157;103;106
1158;106;110
1159;102;107
1160;103;107
1161;103;106
1162;106;110
1163;104;107
1164;107;111
1165;108;112
1166;108;113
1167;103;108
1168;102;106
1169;101;104
1170;104;108
1171;102;105
1172;105;109
1173;106;110
1174;106;111
1175;103;106
1176;106;110
1177;106;110
1178;107;111
1179;107;111
1180;110;113
1181;111;115
1182;107;113
1183;102;107
1184;102;107
1185;101;104
1186;104;108
1187;102;105
1188;105;109
1189;106;110
1190;106;111
1191;103;106
1192;106;110
1193;106;110
1194;107;111
1195;107;111
1196;110;113
1197;111;115
1198;107;113
1199;104;107
1200;106;109
1201;104;108
1202;105;109
1203;105;109
1204;108;111
1205;109;113
1206;106;111
1207;106;110
1208;109;112
1209;109;113
1210;108;111
1211;110;114
1212;113;117
1213;111;116
1214;106;112
1215;103;106
1216;103;108
1217;101;104
1218;104;108
1219;102;105
1220;105;109
1221;106;110
1222;106;111
1223;103;106
1224;106;110
1225;106;110
1226;107;111
1227;107;111
1228;110;113
1229;111;115
1230;107;113
1231;104;107
1232;106;109
1233;104;108
1234;105;109
1235;105;109
1236;108;111
1237;109;113
1238;106;111
1239;106;110
1240;109;112
1241;109;113
1242;108;111
1243;110;114
1244;113;117
1245;111;116
1246;106;112
1247;105;108
1248;107;110
1249;104;108
1250;105;109
1251;105;109
1252;108;111
1253;109;113
1254;106;111
1255;106;110
1256;109;112
1257;109;113
1258;108;111
1259;110;114
1260;113;117
1261;111;116
1262;107;112
1263;107;111
1264;108;111
1265;107;111
1266;106;109
1267;108;112
1268;111;115
1269;109;114
1270;107;110
1271;109;113
1272;112;116
1273;110;114
1274;111;115
1275;113;116
1276;116;120
1277;110;116
1278;105;111
1279;103;107
1280;102;106
1281;98;102
1282;101;105
1283;101;105
1284;102;106
1285;103;106
1286;106;110
1287;102;107
1288;103;107
1289;103;106
1290;106;110
1291;104;107
1292;107;111
1293;108;112
1294;108;113
1295;103;108
1296;102;106
1297;101;104
1298;104;108
1299;102;105
1300;105;109
1301;106;110
1302;106;111
1303;103;106
1304;106;110
1305;106;110
1306;107;111
1307;107;111
1308;110;113
1309;111;115
1310;107;113
1311;102;107
1312;102;107
1313;101;104
1314;104;108
1315;102;105
1316;105;109
1317;106;110
1318;106;111
1319;103;106
1320;106;110
1321;106;110
1322;107;111
1323;107;111
1324;110;113
1325;111;115
1326;107;113
1327;104;107
1328;106;109
1329;104;108
1330;105;109
1331;105;109
1332;108;111
1333;109;113
1334;106;111
1335;106;110
1336;109;112
1337;109;113
1338;108;111
1339;110;114
1340;113;117
1341;111;116
1342;106;112
1343;103;106
1344;103;108
1345;101;104
1346;104;108
1347;102;105
1348;105;109
1349;106;110
1350;106;111
1351;103;106
1352;106;110
1353;106;110
1354;107;111
1355;107;111
1356;110;113
1357;111;115
1358;107;113
1359;104;107
1360;106;109
1361;104;108
1362;105;109
1363;105;109
1364;108;111
1365;109;113
1366;106;111
1367;106;110
1368;109;112
1369;109;113
1370;108;111
1371;110;114
1372;113;117
1373;111;116
1374;106;112
1375;105;108
1376;107;110
1377;104;108
1378;105;109
1379;105;109
1380;108;111
1381;109;113
1382;106;111
1383;106;110
1384;109;112
1385;109;113
1386;108;111
1387;110;114
1388;113;117
1389;111;116
1390;107;112
1391;107;111
1392;108;111
1393;107;111
1394;106;109
1395;108;112
1396;111;115
1397;109;114
1398;107;110
1399;109;113
1400;112;116
1401;110;114
1402;111;115
1403;113;116
1404;116;120
1405;110;116
1406;105;111
1407;104;107
1408;104;107
1409;99;104
1410;103;106
1411;102;105
1412;105;107
1413;104;108
1414;106;110
1415;103;106
1416;106;108
1417;104;108
1418;107;110
1419;106;109
1420;108;113
1421;110;113
1422;107;112
1423;104;107
1424;105;107
1425;102;106
1426;105;108
1427;104;107
1428;106;111
1429;108;111
1430;106;110
1431;105;108
1432;107;112
1433;108;111
1434;108;111
1435;110;112
1436;111;115
1437;111;115
1438;106;112
1439;103;106
1440;105;108
1441;102;106
1442;105;108
1443;104;107
1444;106;111
1445;108;111
1446;106;110
1447;105;108
1448;107;112
1449;108;111
1450;108;111
1451;110;112
1452;111;115
1453;111;115
1454;107;112
1455;106;109
1456;107;111
1457;106;109
1458;106;109
1459;108;110
1460;109;113
1461;109;113
1462;107;110
1463;109;111
1464;110;114
1465;110;113
1466;110;113
1467;111;116
1468;115;118
1469;110;115
1470;105;111
1471;104;107
1472;106;109
1473;102;106
1474;105;108
1475;104;107
1476;106;111
1477;108;111
1478;106;110
1479;105;108
1480;107;112
1481;108;111
1482;108;111
1483;110;112
1484;111;115
1485;111;115
1486;107;112
1487;106;109
1488;107;111
1489;106;109
1490;106;109
1491;108;110
1492;109;113
1493;109;113
1494;107;110
1495;109;111
1496;110;114
1497;110;113
1498;110;113
1499;111;116
1500;115;118
1501;110;115
1502;106;111
1503;106;110
1504;108;112
1505;106;109
1506;106;109
1507;108;110
1508;109;113
1509;109;113
1510;107;110
1511;109;111
1512;110;114
1513;110;113
1514;110;113
1515;111;116
1516;115;118
1517;110;115
1518;108;111
1519;110;112
1520;110;113
1521;108;111
1522;108;111
1523;109;114
1524;113;116
1525;109;113
1526;109;112
1527;110;115
1528;114;117
1529;111;114
1530;114;116
1531;114;118
1532;116;120
1533;109;115
1534;104;110
1535;103;106
1536;103;107
1537;98;102
1538;101;105
1539;101;105
1540;102;106
1541;103;106
1542;106;110
1543;102;107
1544;103;107
1545;103;106
1546;106;110
1547;104;107
1548;107;111
1549;108;112
1550;108;113
1551;103;108
1552;102;106
1553;101;104
1554;104;108
1555;102;105
1556;105;109
1557;106;110
1558;106;111
1559;103;106
1560;106;110
1561;106;110
1562;107;111
1563;107;111
1564;110;113
1565;111;115
1566;107;113
1567;102;107
1568;102;107
1569;101;104
1570;104;108
1571;102;105
1572;105;109
1573;106;110
1574;106;111
1575;103;106
1576;106;110
1577;106;110
1578;107;111
1579;107;111
1580;110;113
1581;111;115
1582;107;113
1583;104;107
1584;106;109
1585;104;108
1586;105;109
1587;105;109
1588;108;111
1589;109;113
1590;106;111
1591;106;110
1592;109;112
1593;109;113
1594;108;111
1595;110;114
1596;113;117
1597;111;116
1598;106;112
1599;103;106
1600;103;108
1601;101;104
1602;104;108
1603;102;105
1604;105;109
1605;106;110
1606;106;111
1607;103;106
1608;106;110
1609;106;110
1610;107;111
1611;107;111
1612;110;113
1613;111;115
1614;107;113
1615;104;107
1616;106;109
1617;104;108
1618;105;109
1619;105;109
1620;108;111
1621;109;113
1622;106;111
1623;106;110
1624;109;112
1625;109;113
1626;108;111
1627;110;114
1628;113;117
1629;111;116
1630;106;112
1631;105;108
1632;107;110
1633;104;108
1634;105;109
1635;105;109
1636;108;111
1637;109;113
1638;106;111
1639;106;110
1640;109;112
1641;109;113
1642;108;111
1643;110;114
1644;113;117
1645;111;116
1646;107;112
1647;107;111
1648;108;111
1649;107;111
1650;106;109
1651;108;112
1652;111;115
1653;109;114
1654;107;110
1655;109;113
1656;112;116
1657;110;114
1658;111;115
1659;113;116
1660;116;120
1661;110;116
1662;105;111
1663;104;107
1664;104;107
1665;99;104
1666;103;106
1667;102;105
1668;105;107
1669;104;108
1670;106;110
1671;103;106
1672;106;108
1673;104;108
1674;107;110
1675;106;109
1676;108;113
1677;110;113
1678;107;112
1679;104;107
1680;105;107
1681;102;106
1682;105;108
1683;104;107
1684;106;111
1685;108;111
1686;106;110
1687;105;108
1688;107;112
1689;108;111
1690;108;111
1691;110;112
1692;111;115
1693;111;115
1694;106;112
1695;103;106
1696;105;108
1697;102;106
1698;105;108
1699;104;107
1700;106;111
1701;108;111
1702;106;110
1703;105;108
1704;107;112
1705;108;111
1706;108;111
1707;110;112
1708;111;115
1709;111;115
1710;107;112
1711;106;109
1712;107;111
1713;106;109
1714;106;109
1715;108;110
1716;109;113
1717;109;113
1718;107;110
1719;109;111
1720;110;114
1721;110;113
1722;110;113
1723;111;116
1724;115;118
1725;110;115
1726;105;111
1727;104;107
1728;106;109
1729;102;106
1730;105;108
1731;104;107
1732;106;111
1733;108;111
1734;106;110
1735;105;108
1736;107;112
1737;108;111
1738;108;111
1739;110;112
1740;111;115
1741;111;115
1742;107;112
1743;106;109
1744;107;111
1745;106;109
1746;106;109
1747;108;110
1748;109;113
1749;109;113
1750;107;110
1751;109;111
1752;110;114
1753;110;113
1754;110;113
1755;111;116
1756;115;118
1757;110;115
1758;106;111
1759;106;110
1760;108;112
1761;106;109
1762;106;109
1763;108;110
1764;109;113
1765;109;113
1766;107;110
1767;109;111
1768;110;114
1769;110;113
1770;110;113
1771;111;116
1772;115;118
1773;110;115
1774;108;111
1775;110;112
1776;110;113
1777;108;111
1778;108;111
1779;109;114
1780;113;116
1781;109;113
1782;109;112
1783;110;115
1784;114;117
1785;111;114
1786;114;116
1787;114;118
1788;116;120
1789;109;115
1790;104;110
1791;103;106
1792;105;108
1793;99;104
1794;103;106
1795;102;105
1796;105;107
1797;104;108
1798;106;110
1799;103;106
1800;106;108
1801;104;108
1802;107;110
1803;106;109
1804;108;113
1805;110;113
1806;107;112
1807;104;107
1808;105;107
1809;102;106
1810;105;108
1811;104;107
1812;106;111
1813;108;111
1814;106;110
1815;105;108
1816;107;112
1817;108;111
1818;108;111
1819;110;112
1820;111;115
1821;111;115
1822;106;112
1823;103;106
1824;105;108
1825;102;106
1826;105;108
1827;104;107
1828;106;111
1829;108;111
1830;106;110
1831;105;108
1832;107;112
1833;108;111
1834;108;111
1835;110;112
1836;111;115
1837;111;115
1838;107;112
1839;106;109
1840;107;111
1841;106;109
1842;106;109
1843;108;110
1844;109;113
1845;109;113
1846;107;110
1847;109;111
1848;110;114
1849;110;113
1850;110;113
1851;111;116
1852;115;118
1853;110;115
1854;105;111
1855;104;107
1856;106;109
1857;102;106
1858;105;108
1859;104;107
1860;106;111
1861;108;111
1862;106;110
1863;105;108
1864;107;112
1865;108;111
1866;108;111
1867;110;112
1868;111;115
1869;111;115
1870;107;112
1871;106;109
1872;107;111
1873;106;109
1874;106;109
1875;108;110
1876;109;113
1877;109;113
1878;107;110
1879;109;111
1880;110;114
1881;110;113
1882;110;113
1883;111;116
1884;115;118
1885;110;115
1886;106;111
1887;106;110
1888;108;112
1889;106;109
1890;106;109
1891;108;110
1892;109;113
1893;109;113
1894;107;110
1895;109;111
1896;110;114
1897;110;113
1898;110;113
1899;111;116
1900;115;118
1901;110;115
1902;108;111
1903;110;112
1904;110;113
1905;108;111
1906;108;111
1907;109;114
1908;113;116
1909;109;113
1910;109;112
1911;110;115
1912;114;117
1913;111;114
1914;114;116
1915;114;118
1916;116;120
1917;109;115
1918;104;110
1919;103;108
1920;106;108
1921;100;106
1922;103;106
1923;103;107
1924;106;109
1925;106;109
1926;106;109
1927;105;108
1928;107;110
1929;106;109
1930;106;111
1931;108;111
1932;109;115
1933;109;113
1934;107;111
1935;106;109
1936;106;109
1937;104;107
1938;104;109
1939;106;109
1940;107;113
1941;107;111
1942;107;110
1943;107;110
1944;108;114
1945;108;111
1946;109;113
1947;111;114
1948;113;116
1949;110;114
1950;106;111
1951;105;108
1952;106;110
1953;104;107
1954;104;109
1955;106;109
1956;107;113
1957;107;111
1958;107;110
1959;107;110
1960;108;114
1961;108;111
1962;109;113
1963;111;114
1964;113;116
1965;110;114
1966;108;111
1967;108;111
1968;108;113
1969;106;109
1970;107;111
1971;109;112
1972;111;114
1973;109;112
1974;109;112
1975;110;113
1976;112;115
1977;109;114
1978;112;115
1979;112;118
1980;114;118
1981;109;114
1982;105;110
1983;105;109
1984;107;111
1985;104;107
1986;104;109
1987;106;109
1988;107;113
1989;107;111
1990;107;110
1991;107;110
1992;108;114
1993;108;111
1994;109;113
1995;111;114
1996;113;116
1997;110;114
1998;108;111
1999;108;111
2000;108;113
2001;106;109
2002;107;111
2003;109;112
2004;111;114
2005;109;112
2006;109;112
2007;110;113
2008;112;115
2009;109;114
2010;112;115
2011;112;118
2012;114;118
2013;109;114
2014;107;110
2015;109;111
2016;109;114
2017;106;109
2018;107;111
2019;109;112
2020;111;114
2021;109;112
2022;109;112
2023;110;113
2024;112;115
2025;109;114
2026;112;115
2027;112;118
2028;114;118
2029;110;114
2030;110;113
2031;111;114
2032;111;114
2033;107;112
2034;110;113
2035;110;116
2036;112;116
2037;110;113
2038;111;114
2039;111;117
2040;114;117
2041;112;116
2042;115;118
2043;116;119
2044;115;119
2045;108;114
2046;103;109
2047;102;107
2048;104;106
2049;95;101
2050;100;103
2051;101;104
2052;101;104
2053;102;104
2054;103;109
2055;102;108
2056;102;105
2057;102;104
2058;103;109
2059;103;108
2060;104;110
2061;107;110
2062;109;112
2063;103;109
2064;101;104
2065;100;102
2066;101;107
2067;101;106
2068;102;108
2069;105;108
2070;107;110
2071;102;107
2072;103;109
2073;105;108
2074;107;110
2075;106;109
2076;109;111
2077;108;114
2078;108;114
2079;102;108
2080;101;105
2081;100;102
2082;101;107
2083;101;106
2084;102;108
2085;105;108
2086;107;110
2087;102;107
2088;103;109
2089;105;108
2090;107;110
2091;106;109
2092;109;111
2093;108;114
2094;108;114
2095;103;108
2096;103;108
2097;103;106
2098;105;108
2099;104;107
2100;107;109
2101;106;112
2102;106;112
2103;105;108
2104;108;110
2105;106;112
2106;107;112
2107;107;113
2108;112;115
2109;112;115
2110;107;113
2111;103;107
2112;102;106
2113;100;102
2114;101;107
2115;101;106
2116;102;108
2117;105;108
2118;107;110
2119;102;107
2120;103;109
2121;105;108
2122;107;110
2123;106;109
2124;109;111
2125;108;114
2126;108;114
2127;103;108
2128;103;108
2129;103;106
2130;105;108
2131;104;107
2132;107;109
2133;106;112
2134;106;112
2135;105;108
2136;108;110
2137;106;112
2138;107;112
2139;107;113
