round;minSpace;maxSpace
1;59;72
2;72;73
3;72;74
4;71;72
5;70;72
6;71;84
7;72;84
8;71;73
9;70;72
10;71;84
11;72;84
12;71;83
13;81;82
14;82;84
15;73;83
16;71;72
17;68;72
18;71;82
19;72;83
20;70;81
21;79;81
22;80;84
23;71;83
24;70;82
25;79;81
26;80;84
27;80;83
28;80;83
29;80;91
30;82;93
31;72;82
32;71;73
33;68;72
34;71;82
35;72;83
36;70;81
37;79;81
38;80;84
39;71;83
40;70;82
41;79;81
42;80;84
43;80;83
44;80;83
45;80;91
46;82;93
47;72;82
48;71;81
49;77;80
50;80;82
51;80;82
52;79;81
53;78;89
54;82;92
55;79;82
56;79;82
57;78;89
58;82;92
59;80;90
60;89;91
61;89;91
62;81;92
63;73;81
64;71;72
65;66;72
66;71;80
67;72;81
68;70;79
69;77;79
70;78;84
71;71;83
72;70;80
73;77;79
74;78;84
75;78;83
76;78;83
77;80;89
78;82;91
79;72;82
80;70;79
81;75;79
82;78;82
83;78;82
84;77;81
85;78;87
86;82;91
87;77;82
88;77;82
89;78;87
90;82;91
91;79;88
92;87;90
93;87;91
94;81;92
95;71;81
96;70;80
97;75;79
98;78;82
99;78;82
100;77;81
101;78;87
102;82;91
103;77;82
104;77;82
105;78;87
106;82;91
107;79;88
108;87;90
109;87;91
110;81;92
111;78;81
112;78;81
113;76;87
114;80;89
115;79;88
116;86;88
117;85;89
118;81;91
119;78;87
120;86;89
121;85;89
122;88;91
123;87;90
124;88;98
125;89;98
126;80;91
127;72;80
128;71;73
129;66;72
130;71;80
131;72;81
132;70;79
133;77;79
134;78;84
135;71;83
136;70;80
137;77;79
138;78;84
139;78;83
140;78;83
141;80;89
142;82;91
143;72;82
144;70;79
145;75;79
146;78;82
147;78;82
148;77;81
149;78;87
150;82;91
151;77;82
152;77;82
153;78;87
154;82;91
155;79;88
156;87;90
157;87;91
158;81;92
159;71;81
160;70;80
161;75;79
162;78;82
163;78;82
164;77;81
165;78;87
166;82;91
167;77;82
168;77;82
169;78;87
170;82;91
171;79;88
172;87;90
173;87;91
174;81;92
175;78;81
176;78;81
177;76;87
178;80;89
179;79;88
180;86;88
181;85;89
182;81;91
183;78;87
184;86;89
185;85;89
186;88;91
187;87;90
188;88;98
189;89;98
190;80;91
191;72;80
192;71;79
193;73;78
194;78;80
195;78;80
196;77;79
197;76;85
198;82;90
199;77;82
200;77;80
201;76;85
202;82;90
203;78;86
204;85;89
205;87;89
206;81;90
207;78;81
208;77;79
209;74;85
210;80;88
211;78;86
212;84;87
213;85;87
214;81;90
215;77;85
216;84;88
217;85;87
218;86;90
219;86;89
220;86;96
221;89;97
222;80;91
223;77;80
224;77;80
225;74;85
226;80;88
227;78;86
228;84;87
229;85;87
230;81;90
231;77;85
232;84;88
233;85;87
234;86;90
235;86;89
236;86;96
237;89;97
238;80;91
239;78;86
240;85;87
241;83;87
242;86;88
243;86;88
244;85;94
245;87;95
246;87;90
247;85;88
248;85;95
249;87;95
250;87;96
251;94;96
252;95;98
253;88;97
254;79;90
255;73;79
256;71;72
257;64;72
258;71;78
259;72;79
260;70;77
261;75;77
262;76;84
263;71;83
264;70;78
265;75;77
266;76;84
267;76;83
268;76;83
269;80;87
270;82;89
271;72;82
272;70;77
273;73;77
274;76;82
275;76;82
276;75;81
277;78;85
278;82;89
279;75;82
280;75;82
281;78;85
282;82;89
283;79;86
284;85;88
285;85;91
286;81;92
287;71;81
288;70;78
289;73;77
290;76;82
291;76;82
292;75;81
293;78;85
294;82;89
295;75;82
296;75;82
297;78;85
298;82;89
299;79;86
300;85;88
301;85;91
302;81;92
303;76;81
304;76;81
305;76;85
306;80;87
307;79;86
308;84;86
309;83;89
310;81;91
311;78;85
312;84;87
313;83;89
314;86;91
315;85;90
316;88;96
317;89;96
318;80;91
319;72;80
320;70;77
321;71;77
322;76;80
323;76;80
324;75;79
325;76;83
326;82;89
327;75;82
328;75;80
329;76;83
330;82;89
331;77;84
332;83;88
333;85;89
334;81;90
335;76;81
336;75;79
337;74;83
338;80;87
339;77;84
340;82;86
341;83;87
342;81;90
343;76;83
344;82;87
345;83;87
346;86;90
347;84;88
348;86;94
349;89;96
350;80;91
351;75;80
352;75;80
353;74;83
354;80;87
355;77;84
356;82;86
357;83;87
358;81;90
359;76;83
360;82;87
361;83;87
362;86;90
363;84;88
364;86;94
365;89;96
366;80;91
367;77;84
368;83;86
369;81;87
370;84;88
371;84;88
372;85;92
373;87;94
374;85;90
375;83;87
376;85;93
377;87;94
378;87;94
379;92;95
380;93;98
381;88;97
382;79;90
383;71;79
384;70;78
385;71;77
386;76;80
387;76;80
388;75;79
389;76;83
390;82;89
391;75;82
392;75;80
393;76;83
394;82;89
395;77;84
396;83;88
397;85;89
398;81;90
399;76;81
400;75;79
401;74;83
402;80;87
403;77;84
404;82;86
405;83;87
406;81;90
407;76;83
408;82;87
409;83;87
410;86;90
411;84;88
412;86;94
413;89;96
414;80;91
415;75;80
416;75;80
417;74;83
418;80;87
419;77;84
420;82;86
421;83;87
422;81;90
423;76;83
424;82;87
425;83;87
426;86;90
427;84;88
428;86;94
429;89;96
430;80;91
431;77;84
432;83;86
433;81;87
434;84;88
435;84;88
436;85;92
437;87;94
438;85;90
439;83;87
440;85;93
441;87;94
442;87;94
443;92;95
444;93;98
445;88;97
446;79;90
447;76;79
448;76;79
449;72;83
450;78;85
451;77;84
452;82;84
453;81;85
454;81;89
455;76;83
456;82;85
457;81;85
458;84;89
459;83;87
460;84;94
461;87;94
462;80;89
463;77;84
464;82;84
465;79;85
466;84;87
467;83;86
468;83;92
469;85;92
470;85;89
471;82;86
