round;minSpace;maxSpace
1024;127;145
2048;128;145
3072;128;145
4096;128;144
5120;126;144
6144;127;144
7168;127;144
8192;127;143
9216;124;142
10240;125;142
11264;125;142
12288;125;141
13312;123;141
14336;124;141
15360;124;141
16384;124;140
17408;120;138
18432;121;138
19456;121;138
20480;121;137
21504;119;137
22528;120;137
23552;120;137
24576;120;136
25600;117;135
26624;118;135
27648;118;135
28672;118;134
29696;116;134
30720;117;134
31744;117;134
32768;117;133
33792;112;130
34816;113;130
35840;113;130
36864;113;129
37888;111;129
38912;112;129
39936;112;129
40960;112;128
41984;109;127
43008;110;127
44032;110;127
45056;110;126
46080;108;126
47104;109;126
48128;109;126
49152;109;125
50176;105;123
51200;106;123
52224;106;123
53248;106;122
54272;104;122
55296;105;122
56320;105;122
57344;105;121
58368;102;120
59392;103;120
60416;103;120
61440;103;119
62464;96;109
63488;89;102
64512;81;94
65536;23;87
