round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;1262;10;10;382;2;2
512;1262;10;10;382;2;2
768;1262;10;10;382;2;2
1024;1262;10;10;382;2;2
1280;1262;10;10;382;2;2
1536;1262;10;10;382;2;2
1792;1262;10;10;382;2;2
2048;1262;10;10;382;2;2
2304;1262;10;10;382;2;2
2560;1262;10;10;382;2;2
2816;1262;10;10;382;2;2
3072;1262;10;10;382;2;2
3328;1262;10;10;382;2;2
3584;1262;10;10;382;2;2
3840;1262;10;10;382;2;2
4096;1262;10;10;382;2;2
4352;1262;10;10;382;2;2
4608;1262;10;10;382;2;2
4864;1262;10;10;382;2;2
5120;1262;10;10;382;2;2
5376;1262;10;10;382;2;2
5632;1262;10;10;382;2;2
5888;1262;10;10;382;2;2
6144;1262;10;10;382;2;2
6400;1262;10;10;382;2;2
6656;1262;10;10;382;2;2
6912;1262;10;10;382;2;2
7168;1262;10;10;382;2;2
7424;1262;10;10;382;2;2
7680;1262;10;10;382;2;2
7936;1262;10;10;382;2;2
8192;1262;10;10;382;2;2
8448;1262;10;10;382;2;2
8704;1262;10;10;382;2;2
8960;1262;10;10;382;2;2
9216;1262;10;10;382;2;2
9472;1262;10;10;382;2;2
9728;1262;10;10;382;2;2
9984;1262;10;10;382;2;2
10240;1262;10;10;382;2;2
10496;1262;10;10;382;2;2
10752;1262;10;10;382;2;2
11008;1262;10;10;382;2;2
11264;1262;10;10;382;2;2
11520;1262;10;10;382;2;2
11776;1262;10;10;382;2;2
12032;1262;10;10;382;2;2
12288;1262;10;10;382;2;2
12544;1262;10;10;382;2;2
12800;1262;10;10;382;2;2
13056;1262;10;10;382;2;2
13312;1262;10;10;382;2;2
13568;1262;10;10;382;2;2
13824;1262;10;10;382;2;2
14080;1262;10;10;382;2;2
14336;1262;10;10;382;2;2
14592;1262;10;10;382;2;2
14848;1262;10;10;382;2;2
15104;1262;10;10;382;2;2
15360;1262;10;10;382;2;2
15616;1262;10;10;382;2;2
15872;1262;10;10;382;2;2
16128;1262;10;10;382;2;2
