round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
516;18;18;49;1;1;15
517;25;25;49;5;5;15
518;18;18;49;1;1;15
519;21;21;49;3;3;15
520;18;18;49;1;1;15
521;33;33;49;9;9;15
522;18;18;49;1;1;15
523;21;21;49;3;3;15
524;18;18;49;1;1;15
525;25;25;49;5;5;15
526;18;18;49;1;1;15
527;21;21;49;3;3;15
528;18;18;49;1;1;15
529;18;18;49;1;1;15
530;43;43;49;15;15;15
531;27;27;49;5;5;15
532;18;18;49;1;1;15
533;25;25;49;5;5;15
534;18;18;49;1;1;15
535;21;21;49;3;3;15
536;18;18;49;1;1;15
537;33;33;49;9;9;15
538;18;18;49;1;1;15
539;21;21;49;3;3;15
540;18;18;49;1;1;15
541;25;25;49;5;5;15
542;18;18;49;1;1;15
543;21;21;49;3;3;15
544;18;18;49;1;1;15
545;18;18;49;1;1;15
546;18;18;49;1;1;15
547;39;39;49;13;13;15
548;46;46;49;15;15;15
549;42;42;49;13;13;15
550;18;18;49;1;1;15
551;21;21;49;3;3;15
552;18;18;49;1;1;15
553;33;33;49;9;9;15
554;18;18;49;1;1;15
555;21;21;49;3;3;15
556;18;18;49;1;1;15
557;25;25;49;5;5;15
558;18;18;49;1;1;15
559;21;21;49;3;3;15
560;18;18;49;1;1;15
561;18;18;49;1;1;15
562;43;43;49;15;15;15
563;27;27;49;5;5;15
564;18;18;49;1;1;15
565;25;25;49;5;5;15
566;43;43;49;15;15;15
567;45;45;49;15;15;15
568;47;47;49;15;15;15
569;33;33;49;9;9;15
570;44;44;49;15;15;15
571;47;47;49;15;15;15
572;46;46;49;15;15;15
573;40;40;49;13;13;15
574;45;45;49;15;15;15
575;45;45;49;15;15;15
576;49;49;49;15;15;15
577;18;18;49;1;1;15
578;18;18;49;1;1;15
579;21;21;49;3;3;15
580;18;18;49;1;1;15
581;25;25;49;5;5;15
582;43;43;49;15;15;15
583;45;45;49;15;15;15
584;47;47;49;15;15;15
585;33;33;49;9;9;15
586;44;44;49;15;15;15
587;47;47;49;15;15;15
588;46;46;49;15;15;15
589;40;40;49;13;13;15
590;45;45;49;15;15;15
591;45;45;49;15;15;15
592;48;48;49;15;15;15
593;18;18;49;1;1;15
594;43;43;49;15;15;15
595;45;45;49;15;15;15
596;46;46;49;15;15;15
597;42;42;49;13;13;15
598;43;43;49;15;15;15
599;45;45;49;15;15;15
600;50;50;50;15;15;15
601;33;33;50;9;9;15
602;44;44;50;15;15;15
603;46;46;50;15;15;15
604;46;46;50;15;15;15
605;40;40;50;13;13;15
606;46;46;50;15;15;15
607;45;45;50;15;15;15
608;47;47;50;15;15;15
609;18;18;50;1;1;15
610;18;18;50;1;1;15
611;39;39;50;13;13;15
612;46;46;50;15;15;15
613;42;42;50;13;13;15
614;43;43;50;15;15;15
615;45;45;50;15;15;15
616;49;49;50;15;15;15
617;33;33;50;9;9;15
618;44;44;50;15;15;15
619;46;46;50;15;15;15
620;46;46;50;15;15;15
621;40;40;50;13;13;15
622;46;46;50;15;15;15
623;45;45;50;15;15;15
624;47;47;50;15;15;15
625;18;18;50;1;1;15
626;43;43;50;15;15;15
627;45;45;50;15;15;15
628;46;46;50;15;15;15
629;46;46;50;13;13;15
630;18;18;50;1;1;15
631;21;21;50;3;3;15
632;18;18;50;1;1;15
633;33;33;50;9;9;15
634;18;18;50;1;1;15
635;21;21;50;3;3;15
636;18;18;50;1;1;15
637;25;25;50;5;5;15
638;18;18;50;1;1;15
639;21;21;50;3;3;15
640;18;18;50;1;1;15
641;18;18;50;1;1;15
642;18;18;50;1;1;15
643;21;21;50;3;3;15
644;18;18;50;1;1;15
645;25;25;50;5;5;15
646;18;18;50;1;1;15
647;21;21;50;3;3;15
648;18;18;50;1;1;15
649;33;33;50;9;9;15
650;18;18;50;1;1;15
651;24;24;50;5;5;15
652;46;46;50;15;15;15
653;40;40;50;13;13;15
654;45;45;50;15;15;15
655;45;45;50;15;15;15
656;48;48;50;15;15;15
657;18;18;50;1;1;15
658;43;43;50;15;15;15
659;45;45;50;15;15;15
660;46;46;50;15;15;15
661;42;42;50;13;13;15
662;43;43;50;15;15;15
663;45;45;50;15;15;15
664;34;34;50;7;7;15
665;33;33;50;9;9;15
666;18;18;50;1;1;15
667;21;21;50;3;3;15
668;18;18;50;1;1;15
669;25;25;50;5;5;15
670;18;18;50;1;1;15
671;21;21;50;3;3;15
672;18;18;50;1;1;15
673;18;18;50;1;1;15
674;18;18;50;1;1;15
675;39;39;50;13;13;15
676;46;46;50;15;15;15
677;42;42;50;13;13;15
678;18;18;50;1;1;15
679;21;21;50;3;3;15
680;18;18;50;1;1;15
681;33;33;50;9;9;15
682;18;18;50;1;1;15
683;21;21;50;3;3;15
684;18;18;50;1;1;15
685;25;25;50;5;5;15
686;18;18;50;1;1;15
687;21;21;50;3;3;15
688;18;18;50;1;1;15
689;18;18;50;1;1;15
690;43;43;50;15;15;15
691;27;27;50;5;5;15
692;18;18;50;1;1;15
693;25;25;50;5;5;15
694;18;18;50;1;1;15
695;21;21;50;3;3;15
696;18;18;50;1;1;15
697;33;33;50;9;9;15
698;18;18;50;1;1;15
699;21;21;50;3;3;15
700;18;18;50;1;1;15
701;25;25;50;5;5;15
702;18;18;50;1;1;15
703;21;21;50;3;3;15
704;18;18;50;1;1;15
705;18;18;50;1;1;15
706;18;18;50;1;1;15
707;21;21;50;3;3;15
708;18;18;50;1;1;15
709;25;25;50;5;5;15
710;43;43;50;15;15;15
711;45;45;50;15;15;15
712;47;47;50;15;15;15
713;33;33;50;9;9;15
714;44;44;50;15;15;15
715;44;44;50;13;13;15
716;18;18;50;1;1;15
717;25;25;50;5;5;15
718;18;18;50;1;1;15
719;21;21;50;3;3;15
720;18;18;50;1;1;15
721;18;18;50;1;1;15
722;43;43;50;15;15;15
723;27;27;50;5;5;15
724;18;18;50;1;1;15
725;25;25;50;5;5;15
726;18;18;50;1;1;15
727;21;21;50;3;3;15
728;18;18;50;1;1;15
729;33;33;50;9;9;15
730;18;18;50;1;1;15
731;21;21;50;3;3;15
732;18;18;50;1;1;15
733;25;25;50;5;5;15
734;18;18;50;1;1;15
735;21;21;50;3;3;15
736;18;18;50;1;1;15
737;18;18;50;1;1;15
738;18;18;50;1;1;15
739;39;39;50;13;13;15
740;46;46;50;15;15;15
741;42;42;50;13;13;15
742;18;18;50;1;1;15
743;21;21;50;3;3;15
744;18;18;50;1;1;15
745;33;33;50;9;9;15
746;18;18;50;1;1;15
747;21;21;50;3;3;15
748;18;18;50;1;1;15
749;25;25;50;5;5;15
750;18;18;50;1;1;15
751;21;21;50;3;3;15
752;18;18;50;1;1;15
753;18;18;50;1;1;15
754;43;43;50;15;15;15
755;27;27;50;5;5;15
756;18;18;50;1;1;15
757;25;25;50;5;5;15
758;18;18;50;1;1;15
759;21;21;50;3;3;15
760;18;18;50;1;1;15
761;33;33;50;9;9;15
762;18;18;50;1;1;15
763;21;21;50;3;3;15
764;18;18;50;1;1;15
765;25;25;50;5;5;15
766;18;18;50;1;1;15
767;21;21;50;3;3;15
768;18;18;50;1;1;15
769;18;18;50;1;1;15
770;18;18;50;1;1;15
771;21;21;50;3;3;15
772;18;18;50;1;1;15
773;25;25;50;5;5;15
774;18;18;50;1;1;15
775;21;21;50;3;3;15
776;18;18;50;1;1;15
777;33;33;50;9;9;15
778;18;18;50;1;1;15
779;21;21;50;3;3;15
780;18;18;50;1;1;15
781;25;25;50;5;5;15
782;18;18;50;1;1;15
783;21;21;50;3;3;15
784;18;18;50;1;1;15
785;18;18;50;1;1;15
786;43;43;50;15;15;15
787;27;27;50;5;5;15
788;18;18;50;1;1;15
789;25;25;50;5;5;15
790;18;18;50;1;1;15
791;21;21;50;3;3;15
792;33;33;50;9;9;15
793;33;33;50;9;9;15
794;44;44;50;15;15;15
795;46;46;50;15;15;15
796;46;46;50;15;15;15
797;40;40;50;13;13;15
798;46;46;50;15;15;15
799;45;45;50;15;15;15
800;47;47;50;15;15;15
801;18;18;50;1;1;15
802;18;18;50;1;1;15
803;39;39;50;13;13;15
804;46;46;50;15;15;15
805;42;42;50;13;13;15
806;43;43;50;15;15;15
807;45;45;50;15;15;15
808;49;49;50;15;15;15
809;33;33;50;9;9;15
810;44;44;50;15;15;15
811;46;46;50;15;15;15
812;46;46;50;15;15;15
813;40;40;50;13;13;15
814;46;46;50;15;15;15
815;45;45;50;15;15;15
816;47;47;50;15;15;15
817;18;18;50;1;1;15
818;43;43;50;15;15;15
819;45;45;50;15;15;15
820;46;46;50;15;15;15
821;45;45;50;13;13;15
822;18;18;50;1;1;15
823;21;21;50;3;3;15
824;18;18;50;1;1;15
825;33;33;50;9;9;15
826;18;18;50;1;1;15
827;21;21;50;3;3;15
828;18;18;50;1;1;15
829;25;25;50;5;5;15
830;18;18;50;1;1;15
831;21;21;50;3;3;15
832;18;18;50;1;1;15
833;18;18;50;1;1;15
834;18;18;50;1;1;15
835;21;21;50;3;3;15
836;18;18;50;1;1;15
837;25;25;50;5;5;15
838;43;43;50;15;15;15
839;45;45;50;15;15;15
840;47;47;50;15;15;15
841;33;33;50;9;9;15
842;44;44;50;15;15;15
843;44;44;50;13;13;15
844;18;18;50;1;1;15
845;25;25;50;5;5;15
846;18;18;50;1;1;15
847;21;21;50;3;3;15
848;18;18;50;1;1;15
849;18;18;50;1;1;15
850;43;43;50;15;15;15
851;27;27;50;5;5;15
852;18;18;50;1;1;15
853;25;25;50;5;5;15
854;18;18;50;1;1;15
855;21;21;50;3;3;15
856;18;18;50;1;1;15
857;33;33;50;9;9;15
858;18;18;50;1;1;15
859;21;21;50;3;3;15
860;18;18;50;1;1;15
861;25;25;50;5;5;15
862;18;18;50;1;1;15
863;21;21;50;3;3;15
864;18;18;50;1;1;15
865;18;18;50;1;1;15
866;18;18;50;1;1;15
867;39;39;50;13;13;15
868;46;46;50;15;15;15
869;42;42;50;13;13;15
870;18;18;50;1;1;15
871;21;21;50;3;3;15
872;18;18;50;1;1;15
873;33;33;50;9;9;15
874;18;18;50;1;1;15
875;21;21;50;3;3;15
876;18;18;50;1;1;15
877;25;25;50;5;5;15
878;18;18;50;1;1;15
879;21;21;50;3;3;15
880;18;18;50;1;1;15
881;18;18;50;1;1;15
882;43;43;50;15;15;15
883;27;27;50;5;5;15
884;18;18;50;1;1;15
885;25;25;50;5;5;15
886;18;18;50;1;1;15
887;21;21;50;3;3;15
888;18;18;50;1;1;15
889;33;33;50;9;9;15
890;18;18;50;1;1;15
891;21;21;50;3;3;15
892;18;18;50;1;1;15
893;25;25;50;5;5;15
894;18;18;50;1;1;15
895;21;21;50;3;3;15
896;18;18;50;1;1;15
897;18;18;50;1;1;15
898;18;18;50;1;1;15
899;21;21;50;3;3;15
900;18;18;50;1;1;15
901;25;25;50;5;5;15
902;18;18;50;1;1;15
903;21;21;50;3;3;15
904;18;18;50;1;1;15
905;33;33;50;9;9;15
906;18;18;50;1;1;15
907;24;24;50;5;5;15
908;46;46;50;15;15;15
909;40;40;50;13;13;15
910;45;45;50;15;15;15
911;45;45;50;15;15;15
912;48;48;50;15;15;15
913;18;18;50;1;1;15
914;43;43;50;15;15;15
915;45;45;50;15;15;15
916;46;46;50;15;15;15
917;42;42;50;13;13;15
918;43;43;50;15;15;15
919;45;45;50;15;15;15
920;34;34;50;7;7;15
921;33;33;50;9;9;15
922;18;18;50;1;1;15
923;21;21;50;3;3;15
924;18;18;50;1;1;15
925;25;25;50;5;5;15
926;18;18;50;1;1;15
927;21;21;50;3;3;15
928;18;18;50;1;1;15
929;18;18;50;1;1;15
930;18;18;50;1;1;15
931;39;39;50;13;13;15
932;46;46;50;15;15;15
933;42;42;50;13;13;15
934;18;18;50;1;1;15
935;21;21;50;3;3;15
936;18;18;50;1;1;15
937;33;33;50;9;9;15
938;18;18;50;1;1;15
939;21;21;50;3;3;15
940;18;18;50;1;1;15
941;25;25;50;5;5;15
942;18;18;50;1;1;15
943;21;21;50;3;3;15
944;18;18;50;1;1;15
945;18;18;50;1;1;15
946;43;43;50;15;15;15
947;27;27;50;5;5;15
948;18;18;50;1;1;15
949;25;25;50;5;5;15
950;18;18;50;1;1;15
951;21;21;50;3;3;15
952;18;18;50;1;1;15
953;33;33;50;9;9;15
954;18;18;50;1;1;15
955;21;21;50;3;3;15
956;18;18;50;1;1;15
957;25;25;50;5;5;15
958;18;18;50;1;1;15
959;21;21;50;3;3;15
960;18;18;50;1;1;15
961;18;18;50;1;1;15
962;18;18;50;1;1;15
963;21;21;50;3;3;15
964;18;18;50;1;1;15
965;25;25;50;5;5;15
966;43;43;50;15;15;15
967;45;45;50;15;15;15
968;47;47;50;15;15;15
969;33;33;50;9;9;15
970;44;44;50;15;15;15
971;44;44;50;13;13;15
972;18;18;50;1;1;15
973;25;25;50;5;5;15
974;18;18;50;1;1;15
975;21;21;50;3;3;15
976;18;18;50;1;1;15
977;18;18;50;1;1;15
978;43;43;50;15;15;15
979;27;27;50;5;5;15
980;18;18;50;1;1;15
981;25;25;50;5;5;15
982;18;18;50;1;1;15
983;21;21;50;3;3;15
984;18;18;50;1;1;15
985;33;33;50;9;9;15
986;18;18;50;1;1;15
987;21;21;50;3;3;15
988;18;18;50;1;1;15
989;25;25;50;5;5;15
990;18;18;50;1;1;15
991;21;21;50;3;3;15
992;18;18;50;1;1;15
