round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
512;2540;11;11;766;2;2
1024;2540;11;11;766;2;2
1536;2540;11;11;766;2;2
2048;2540;11;11;766;2;2
2560;2540;11;11;766;2;2
3072;2540;11;11;766;2;2
3584;2540;11;11;766;2;2
4096;2540;11;11;766;2;2
4608;2540;11;11;766;2;2
5120;2540;11;11;766;2;2
5632;2540;11;11;766;2;2
6144;2540;11;11;766;2;2
6656;2540;11;11;766;2;2
7168;2540;11;11;766;2;2
7680;2540;11;11;766;2;2
8192;2540;11;11;766;2;2
8704;2540;11;11;766;2;2
9216;2540;11;11;766;2;2
9728;2540;11;11;766;2;2
10240;2540;11;11;766;2;2
10752;2540;11;11;766;2;2
11264;2540;11;11;766;2;2
11776;2540;11;11;766;2;2
12288;2540;11;11;766;2;2
12800;2540;11;11;766;2;2
13312;2540;11;11;766;2;2
13824;2540;11;11;766;2;2
14336;2540;11;11;766;2;2
14848;2540;11;11;766;2;2
15360;2540;11;11;766;2;2
15872;2540;11;11;766;2;2
16384;2540;11;11;766;2;2
16896;2540;11;11;766;2;2
17408;2540;11;11;766;2;2
17920;2540;11;11;766;2;2
18432;2540;11;11;766;2;2
18944;2540;11;11;766;2;2
19456;2540;11;11;766;2;2
19968;2540;11;11;766;2;2
20480;2540;11;11;766;2;2
20992;2540;11;11;766;2;2
21504;2540;11;11;766;2;2
22016;2540;11;11;766;2;2
22528;2540;11;11;766;2;2
23040;2540;11;11;766;2;2
23552;2540;11;11;766;2;2
24064;2540;11;11;766;2;2
24576;2540;11;11;766;2;2
25088;2540;11;11;766;2;2
25600;2540;11;11;766;2;2
26112;2540;11;11;766;2;2
26624;2540;11;11;766;2;2
27136;2540;11;11;766;2;2
27648;2540;11;11;766;2;2
28160;2540;11;11;766;2;2
28672;2540;11;11;766;2;2
29184;2540;11;11;766;2;2
29696;2540;11;11;766;2;2
30208;2540;11;11;766;2;2
30720;2540;11;11;766;2;2
31232;2540;11;11;766;2;2
31744;2540;11;11;766;2;2
32256;2540;11;11;766;2;2
