round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;27137;50;50;5632;15;15
2048;29184;52;52;6656;15;15
3072;31232;53;53;7680;15;15
4096;29184;52;53;6656;15;15
5120;31232;53;53;7680;15;15
6144;33280;54;54;8704;15;15
7168;31232;53;54;7680;15;15
8192;29184;52;54;6656;15;15
9216;27137;50;54;5632;15;15
10240;33279;53;54;8704;15;15
11264;35328;54;54;9728;15;15
12288;37376;55;55;10752;15;15
13312;31232;53;55;7680;15;15
14336;33280;54;55;8704;15;15
15360;31232;53;55;7680;15;15
16384;29184;52;55;6656;15;15
17408;27137;50;55;5632;15;15
18432;29184;52;55;6656;15;15
19456;31232;53;55;7680;15;15
20480;29184;52;55;6656;15;15
21504;31232;53;55;7680;15;15
22528;37375;54;55;10752;15;15
23552;35328;54;55;9728;15;15
24576;37376;55;55;10752;15;15
25600;27137;50;55;5632;15;15
26624;33279;53;55;8704;15;15
27648;35328;54;55;9728;15;15
28672;37376;55;55;10752;15;15
29696;31232;53;55;7680;15;15
30720;37375;54;55;10752;15;15
31744;35328;54;55;9728;15;15
32768;37377;56;56;10752;15;15
33792;26113;49;56;5632;14;15
34816;28160;50;56;6656;14;15
35840;30208;51;56;7680;14;15
36864;28160;50;56;6656;14;15
37888;28160;50;56;6656;14;15
38912;34304;52;56;9728;14;15
39936;30208;51;56;7680;14;15
40960;28160;50;56;6656;14;15
41984;26113;49;56;5632;14;15
43008;28160;50;56;6656;14;15
44032;32255;51;56;8704;14;15
45056;34304;52;56;9728;14;15
46080;28160;50;56;6656;14;15
47104;34304;52;56;9728;14;15
48128;32255;51;56;8704;14;15
49152;34305;53;56;9728;14;15
50176;25089;45;56;5632;13;15
51200;27136;46;56;6656;13;15
52224;29184;47;56;7680;13;15
53248;27136;46;56;6656;13;15
54272;25089;45;56;5632;13;15
55296;31231;47;56;8704;13;15
56320;29184;47;56;7680;13;15
57344;31232;48;56;8704;13;15
58368;24065;43;56;5632;12;15
59392;26112;44;56;6656;12;15
60416;26112;44;56;6656;12;15
61440;28160;45;56;7680;12;15
62464;23041;40;56;5632;11;15
63488;25088;41;56;6656;11;15
64512;22017;38;56;5632;10;15
