round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;106;9;9;23;2;2
32;137;14;14;39;3;3
48;137;14;14;39;3;3
64;138;15;15;39;3;3
80;137;14;15;39;3;3
96;138;15;15;39;3;3
112;137;14;15;39;3;3
128;139;16;16;39;3;3
144;106;9;16;23;2;3
160;137;14;16;39;3;3
176;137;14;16;39;3;3
192;138;15;16;39;3;3
208;137;14;16;39;3;3
224;138;15;16;39;3;3
240;137;14;16;39;3;3
256;139;16;16;39;3;3
272;106;9;16;23;2;3
288;137;14;16;39;3;3
304;137;14;16;39;3;3
320;138;15;16;39;3;3
336;137;14;16;39;3;3
352;138;15;16;39;3;3
368;137;14;16;39;3;3
384;139;16;16;39;3;3
400;106;9;16;23;2;3
416;137;14;16;39;3;3
432;137;14;16;39;3;3
448;138;15;16;39;3;3
464;137;14;16;39;3;3
480;138;15;16;39;3;3
496;137;14;16;39;3;3
512;139;16;16;39;3;3
528;106;9;16;23;2;3
544;137;14;16;39;3;3
560;137;14;16;39;3;3
576;138;15;16;39;3;3
592;137;14;16;39;3;3
608;138;15;16;39;3;3
624;137;14;16;39;3;3
640;139;16;16;39;3;3
656;106;9;16;23;2;3
672;137;14;16;39;3;3
688;137;14;16;39;3;3
704;138;15;16;39;3;3
720;137;14;16;39;3;3
736;138;15;16;39;3;3
752;137;14;16;39;3;3
768;139;16;16;39;3;3
784;106;9;16;23;2;3
800;137;14;16;39;3;3
816;137;14;16;39;3;3
832;138;15;16;39;3;3
848;137;14;16;39;3;3
864;138;15;16;39;3;3
880;137;14;16;39;3;3
896;139;16;16;39;3;3
912;90;8;16;23;2;3
928;90;8;16;23;2;3
944;90;8;16;23;2;3
960;90;8;16;23;2;3
976;90;8;16;23;2;3
992;90;8;16;23;2;3
1008;90;8;16;23;2;3
