round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
4;12;3;3;2;1;1
8;12;3;3;2;1;1
12;12;3;3;2;1;1
16;12;3;3;2;1;1
20;12;3;3;2;1;1
24;12;3;3;2;1;1
28;12;3;3;2;1;1
32;12;3;3;2;1;1
36;12;3;3;2;1;1
40;12;3;3;2;1;1
44;12;3;3;2;1;1
48;12;3;3;2;1;1
52;12;3;3;2;1;1
56;12;3;3;2;1;1
60;12;3;3;2;1;1
64;12;3;3;2;1;1
68;12;3;3;2;1;1
72;12;3;3;2;1;1
76;12;3;3;2;1;1
80;12;3;3;2;1;1
84;12;3;3;2;1;1
88;12;3;3;2;1;1
92;12;3;3;2;1;1
96;12;3;3;2;1;1
100;12;3;3;2;1;1
104;12;3;3;2;1;1
108;12;3;3;2;1;1
112;12;3;3;2;1;1
116;12;3;3;2;1;1
120;12;3;3;2;1;1
124;12;3;3;2;1;1
128;12;3;3;2;1;1
132;12;3;3;2;1;1
136;12;3;3;2;1;1
140;12;3;3;2;1;1
144;12;3;3;2;1;1
148;12;3;3;2;1;1
152;12;3;3;2;1;1
156;12;3;3;2;1;1
160;12;3;3;2;1;1
164;12;3;3;2;1;1
168;12;3;3;2;1;1
172;12;3;3;2;1;1
176;12;3;3;2;1;1
180;12;3;3;2;1;1
184;12;3;3;2;1;1
188;12;3;3;2;1;1
192;12;3;3;2;1;1
196;12;3;3;2;1;1
200;12;3;3;2;1;1
204;12;3;3;2;1;1
208;12;3;3;2;1;1
212;12;3;3;2;1;1
216;12;3;3;2;1;1
220;12;3;3;2;1;1
224;12;3;3;2;1;1
228;12;3;3;2;1;1
232;12;3;3;2;1;1
236;12;3;3;2;1;1
240;12;3;3;2;1;1
244;12;3;3;2;1;1
248;12;3;3;2;1;1
252;12;3;3;2;1;1
