round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1024;10734;23;23;3200;4;4
2048;11247;24;24;3456;4;4
3072;11247;24;24;3456;4;4
4096;11248;25;25;3456;4;4
5120;10734;23;25;3200;4;4
6144;11247;24;25;3456;4;4
7168;11247;24;25;3456;4;4
8192;11248;25;25;3456;4;4
9216;10734;23;25;3200;4;4
10240;11247;24;25;3456;4;4
11264;11247;24;25;3456;4;4
12288;11248;25;25;3456;4;4
13312;10734;23;25;3200;4;4
14336;11247;24;25;3456;4;4
15360;11247;24;25;3456;4;4
16384;11248;25;25;3456;4;4
17408;10734;23;25;3200;4;4
18432;11247;24;25;3456;4;4
19456;11247;24;25;3456;4;4
20480;11248;25;25;3456;4;4
21504;10734;23;25;3200;4;4
22528;11247;24;25;3456;4;4
23552;11247;24;25;3456;4;4
24576;11248;25;25;3456;4;4
25600;10734;23;25;3200;4;4
26624;11247;24;25;3456;4;4
27648;11247;24;25;3456;4;4
28672;11248;25;25;3456;4;4
29696;10734;23;25;3200;4;4
30720;11247;24;25;3456;4;4
31744;11247;24;25;3456;4;4
32768;11248;25;25;3456;4;4
33792;10734;23;25;3200;4;4
34816;11247;24;25;3456;4;4
35840;11247;24;25;3456;4;4
36864;11248;25;25;3456;4;4
37888;10734;23;25;3200;4;4
38912;11247;24;25;3456;4;4
39936;11247;24;25;3456;4;4
40960;11248;25;25;3456;4;4
41984;10734;23;25;3200;4;4
43008;11247;24;25;3456;4;4
44032;11247;24;25;3456;4;4
45056;11248;25;25;3456;4;4
46080;10734;23;25;3200;4;4
47104;11247;24;25;3456;4;4
48128;11247;24;25;3456;4;4
49152;11248;25;25;3456;4;4
50176;10734;23;25;3200;4;4
51200;11247;24;25;3456;4;4
52224;11247;24;25;3456;4;4
53248;11248;25;25;3456;4;4
54272;10734;23;25;3200;4;4
55296;11247;24;25;3456;4;4
56320;11247;24;25;3456;4;4
57344;11248;25;25;3456;4;4
58368;10734;23;25;3200;4;4
59392;11247;24;25;3456;4;4
60416;11247;24;25;3456;4;4
61440;11248;25;25;3456;4;4
62464;8176;16;25;2432;3;4
63488;8176;16;25;2432;3;4
64512;8176;16;25;2432;3;4
