rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;1;11;3;9
260;0;11;1;9
261;3;11;5;9
262;0;11;1;9
263;1;11;3;9
264;0;11;1;9
265;1;11;3;9
266;6;11;7;9
267;1;11;3;9
268;0;11;1;9
269;3;11;5;9
270;0;11;1;9
271;1;11;3;9
272;0;11;1;9
273;0;11;1;9
274;1;11;3;9
275;7;11;9;9
276;8;11;9;9
277;3;11;5;9
278;0;11;1;9
279;1;11;3;9
280;0;11;1;9
281;1;11;3;9
282;6;11;7;9
283;1;11;3;9
284;0;11;1;9
285;3;11;5;9
286;0;11;1;9
287;1;11;3;9
288;0;11;1;9
289;0;11;1;9
290;0;11;1;9
291;1;11;3;9
292;0;11;1;9
293;4;11;7;9
294;7;11;9;9
295;8;11;9;9
296;7;11;9;9
297;1;11;3;9
298;7;11;9;9
299;9;11;9;9
300;0;11;1;9
301;3;11;5;9
302;0;11;1;9
303;1;11;3;9
304;0;11;1;9
305;0;11;1;9
306;1;11;3;9
307;7;11;9;9
308;8;11;9;9
309;3;11;5;9
310;0;11;1;9
311;1;11;3;9
312;0;11;1;9
313;1;11;3;9
314;6;11;7;9
315;1;11;3;9
316;0;11;1;9
317;3;11;5;9
318;0;11;1;9
319;1;11;3;9
320;0;11;1;9
321;0;11;1;9
322;0;11;1;9
323;1;11;3;9
324;0;11;1;9
325;3;11;5;9
326;0;11;1;9
327;1;11;3;9
328;0;11;1;9
329;1;11;3;9
330;6;11;7;9
331;1;11;3;9
332;7;11;9;9
333;4;11;7;9
334;8;11;9;9
335;7;11;9;9
336;9;11;9;9
337;0;11;1;9
338;1;11;3;9
339;7;11;9;9
340;8;11;9;9
341;4;11;7;9
342;7;11;9;9
343;8;11;9;9
344;7;11;9;9
345;1;11;3;9
346;7;11;9;9
347;10;11;9;9
348;7;11;9;9
349;4;11;7;9
350;8;11;9;9
351;7;11;9;9
352;9;11;9;9
353;0;11;1;9
354;0;11;1;9
355;1;11;3;9
356;0;11;1;9
357;4;11;7;9
358;7;11;9;9
359;8;11;9;9
360;7;11;9;9
361;1;11;3;9
362;7;11;9;9
363;9;11;9;9
364;7;11;9;9
365;4;11;7;9
366;8;11;9;9
367;7;11;9;9
368;10;11;9;9
369;0;11;1;9
370;1;11;3;9
371;7;11;9;9
372;8;11;9;9
373;4;11;7;9
374;7;11;9;9
375;8;11;9;9
376;7;11;9;9
377;1;11;3;9
378;7;11;9;9
379;9;11;9;9
380;7;11;9;9
381;4;11;7;9
382;8;11;9;9
383;7;11;9;9
384;11;11;9;9
385;0;11;1;9
386;0;11;1;9
387;1;11;3;9
388;0;11;1;9
389;3;11;5;9
390;0;11;1;9
391;1;11;3;9
392;0;11;1;9
393;1;11;3;9
394;6;11;7;9
395;1;11;3;9
396;0;11;1;9
397;3;11;5;9
398;0;11;1;9
399;1;11;3;9
400;0;11;1;9
401;0;11;1;9
402;1;11;3;9
403;7;11;9;9
404;8;11;9;9
405;3;11;5;9
406;0;11;1;9
407;1;11;3;9
408;0;11;1;9
409;1;11;3;9
410;6;11;7;9
411;1;11;3;9
412;7;11;9;9
413;4;11;7;9
414;8;11;9;9
415;7;11;9;9
416;9;11;9;9
417;0;11;1;9
418;0;11;1;9
419;1;11;3;9
420;0;11;1;9
421;4;11;7;9
422;7;11;9;9
423;8;11;9;9
424;7;11;9;9
425;1;11;3;9
426;7;11;9;9
427;9;11;9;9
428;7;11;9;9
429;4;11;7;9
430;8;11;9;9
431;7;11;9;9
432;10;11;9;9
433;0;11;1;9
434;1;11;3;9
435;7;11;9;9
436;8;11;9;9
437;4;11;7;9
438;7;11;9;9
439;8;11;9;9
440;7;11;9;9
441;1;11;3;9
442;7;11;9;9
443;9;11;9;9
444;7;11;9;9
445;4;11;7;9
446;8;11;9;9
447;7;11;9;9
448;11;11;9;9
449;0;11;1;9
450;0;11;1;9
451;1;11;3;9
452;0;11;1;9
453;3;11;5;9
454;0;11;1;9
455;1;11;3;9
456;0;11;1;9
457;1;11;3;9
458;6;11;7;9
459;1;11;3;9
460;7;11;9;9
461;4;11;7;9
462;8;11;9;9
463;7;11;9;9
464;9;11;9;9
465;0;11;1;9
466;1;11;3;9
467;7;11;9;9
468;8;11;9;9
469;4;11;7;9
470;7;11;9;9
471;8;11;9;9
472;7;11;9;9
473;1;11;3;9
474;7;11;9;9
475;10;11;9;9
476;7;11;9;9
477;4;11;7;9
478;8;11;9;9
479;7;11;9;9
480;9;11;9;9
481;0;11;1;9
482;0;11;1;9
483;1;11;3;9
484;0;11;1;9
485;4;11;7;9
486;7;11;9;9
487;8;11;9;9
488;7;11;9;9
489;1;11;3;9
490;7;11;9;9
491;9;11;9;9
492;7;11;9;9
493;4;11;7;9
494;8;11;9;9
495;7;11;9;9
496;10;11;9;9
497;0;11;1;9
498;1;11;3;9
499;7;11;9;9
500;8;11;9;9
501;4;11;7;9
502;7;11;9;9
503;8;11;9;9
504;7;11;9;9
505;1;11;3;9
506;7;11;9;9
507;9;11;9;9
508;7;11;9;9
509;4;11;7;9
510;8;11;9;9
511;7;11;9;9
512;12;12;9;9
513;0;12;1;9
514;0;12;1;9
515;1;12;3;9
516;0;12;1;9
517;3;12;5;9
518;0;12;1;9
519;1;12;3;9
520;0;12;1;9
521;0;12;2;9
522;7;12;8;9
523;1;12;3;9
524;0;12;1;9
525;3;12;5;9
526;0;12;1;9
527;1;12;3;9
528;0;12;1;9
529;0;12;1;9
530;0;12;1;9
531;4;12;8;9
532;7;12;8;9
533;3;12;6;9
534;5;12;4;9
535;1;12;3;9
536;0;12;1;9
537;0;12;2;9
538;7;12;8;9
539;1;12;3;9
540;0;12;1;9
541;3;12;5;9
542;0;12;1;9
543;1;12;3;9
544;0;12;1;9
545;0;12;1;9
546;0;12;1;9
547;1;12;3;9
548;0;12;1;9
549;3;12;5;9
550;3;12;5;9
551;5;12;8;9
552;8;12;8;9
553;0;12;2;9
554;7;12;8;9
555;4;12;8;9
556;7;12;8;9
557;3;12;6;9
558;6;12;4;9
559;1;12;3;9
560;0;12;1;9
561;0;12;1;9
562;0;12;1;9
563;4;12;8;9
564;7;12;8;9
565;3;12;6;9
566;5;12;4;9
567;1;12;3;9
568;0;12;1;9
569;0;12;2;9
570;7;12;8;9
571;1;12;3;9
572;0;12;1;9
573;3;12;5;9
574;0;12;1;9
575;1;12;3;9
576;0;12;1;9
577;0;12;1;9
578;0;12;1;9
579;1;12;3;9
580;0;12;1;9
581;3;12;5;9
582;0;12;1;9
583;1;12;3;9
584;0;12;1;9
585;0;12;2;9
586;7;12;8;9
587;1;12;3;9
588;0;12;1;9
589;3;12;5;9
590;3;12;5;9
591;5;12;8;9
592;8;12;8;9
593;0;12;1;9
594;0;12;1;9
595;4;12;8;9
596;7;12;8;9
597;3;12;6;9
598;8;12;8;9
599;5;12;8;9
600;9;12;8;9
601;0;12;2;9
602;7;12;8;9
603;4;12;8;9
604;7;12;8;9
605;3;12;6;9
606;8;12;8;9
607;5;12;8;9
608;10;12;8;9
609;0;12;1;9
610;0;12;1;9
611;1;12;3;9
612;0;12;1;9
613;3;12;5;9
614;3;12;5;9
615;5;12;8;9
616;8;12;8;9
617;0;12;2;9
618;7;12;8;9
619;4;12;8;9
620;7;12;8;9
621;3;12;6;9
622;6;12;4;9
623;1;12;3;9
624;0;12;1;9
625;0;12;1;9
626;0;12;1;9
627;4;12;8;9
628;7;12;8;9
629;3;12;6;9
630;5;12;4;9
631;1;12;3;9
632;0;12;1;9
633;0;12;2;9
634;7;12;8;9
635;1;12;3;9
636;0;12;1;9
637;3;12;5;9
638;0;12;1;9
639;1;12;3;9
640;0;12;1;9
641;0;12;1;9
642;0;12;1;9
643;1;12;3;9
644;0;12;1;9
645;3;12;5;9
646;0;12;1;9
647;1;12;3;9
648;0;12;1;9
649;0;12;2;9
650;7;12;8;9
651;1;12;3;9
652;0;12;1;9
653;3;12;5;9
654;0;12;1;9
655;1;12;3;9
656;0;12;1;9
657;0;12;1;9
658;0;12;1;9
659;4;12;8;9
660;7;12;8;9
661;3;12;6;9
662;5;12;4;9
663;1;12;3;9
664;0;12;1;9
665;0;12;2;9
666;7;12;8;9
667;1;12;3;9
668;0;12;1;9
669;3;12;5;9
670;0;12;1;9
671;1;12;3;9
672;0;12;1;9
673;0;12;1;9
674;0;12;1;9
675;1;12;3;9
676;0;12;1;9
677;3;12;5;9
678;3;12;5;9
679;5;12;8;9
680;8;12;8;9
681;0;12;2;9
682;7;12;8;9
683;4;12;8;9
684;7;12;8;9
685;3;12;6;9
686;9;12;8;9
687;5;12;8;9
688;8;12;8;9
689;0;12;1;9
690;0;12;1;9
691;4;12;8;9
692;7;12;8;9
693;3;12;6;9
694;8;12;8;9
695;5;12;8;9
696;9;12;8;9
697;0;12;2;9
698;7;12;8;9
699;4;12;8;9
700;7;12;8;9
701;3;12;6;9
702;8;12;8;9
703;5;12;8;9
704;10;12;8;9
705;0;12;1;9
706;0;12;1;9
707;1;12;3;9
708;0;12;1;9
709;3;12;5;9
710;0;12;1;9
711;1;12;3;9
712;0;12;1;9
713;0;12;2;9
714;7;12;8;9
715;1;12;3;9
716;0;12;1;9
717;3;12;5;9
718;3;12;5;9
719;5;12;8;9
720;8;12;8;9
721;0;12;1;9
722;0;12;1;9
723;4;12;8;9
724;7;12;8;9
725;3;12;6;9
726;8;12;8;9
727;5;12;8;9
728;9;12;8;9
729;0;12;2;9
730;7;12;8;9
731;4;12;8;9
732;7;12;8;9
733;3;12;6;9
734;8;12;8;9
735;5;12;8;9
736;10;12;8;9
737;0;12;1;9
738;0;12;1;9
739;1;12;3;9
740;0;12;1;9
741;3;12;5;9
742;3;12;5;9
743;5;12;8;9
744;8;12;8;9
745;0;12;2;9
746;7;12;8;9
747;4;12;8;9
748;7;12;8;9
749;3;12;6;9
750;9;12;8;9
751;5;12;8;9
752;8;12;8;9
753;0;12;1;9
754;0;12;1;9
755;4;12;8;9
756;7;12;8;9
757;3;12;6;9
758;8;12;8;9
759;5;12;8;9
760;9;12;8;9
761;0;12;2;9
762;7;12;8;9
763;4;12;8;9
764;7;12;8;9
765;3;12;6;9
766;8;12;8;9
767;5;12;8;9
768;11;12;8;9
769;0;12;1;9
770;0;12;1;9
771;1;12;3;9
772;0;12;1;9
773;3;12;5;9
774;0;12;1;9
775;1;12;3;9
776;0;12;1;9
777;0;12;1;9
778;4;12;7;9
779;4;12;5;9
780;0;12;1;9
781;3;12;5;9
782;0;12;1;9
783;1;12;3;9
784;0;12;1;9
785;0;12;1;9
786;0;12;1;9
787;2;12;5;9
788;6;12;7;9
789;3;12;5;9
790;4;12;7;9
791;5;12;5;9
792;0;12;1;9
793;0;12;1;9
794;4;12;7;9
795;4;12;5;9
796;0;12;1;9
797;3;12;5;9
798;0;12;1;9
799;1;12;3;9
800;0;12;1;9
801;0;12;1;9
802;0;12;1;9
803;1;12;3;9
804;0;12;1;9
805;3;12;5;9
806;0;12;1;9
807;2;12;5;9
808;6;12;7;9
809;0;12;1;9
810;4;12;7;9
811;5;12;7;9
812;7;12;7;9
813;3;12;5;9
814;4;12;7;9
815;5;12;7;9
816;8;12;7;9
817;0;12;1;9
818;0;12;1;9
819;2;12;5;9
820;6;12;7;9
821;3;12;5;9
822;4;12;7;9
823;5;12;5;9
824;0;12;1;9
825;0;12;1;9
826;4;12;7;9
827;4;12;5;9
828;0;12;1;9
829;3;12;5;9
830;0;12;1;9
831;1;12;3;9
832;0;12;1;9
833;0;12;1;9
834;0;12;1;9
835;1;12;3;9
836;0;12;1;9
837;3;12;5;9
838;0;12;1;9
839;1;12;3;9
840;0;12;1;9
841;0;12;1;9
842;4;12;7;9
843;4;12;5;9
844;0;12;1;9
845;3;12;5;9
846;0;12;1;9
847;1;12;3;9
848;0;12;1;9
849;0;12;1;9
850;0;12;1;9
851;2;12;5;9
852;6;12;7;9
853;3;12;5;9
854;4;12;7;9
855;6;12;7;9
856;6;12;7;9
857;0;12;1;9
858;4;12;7;9
859;5;12;7;9
860;7;12;7;9
861;3;12;5;9
862;4;12;7;9
863;5;12;7;9
864;8;12;7;9
865;0;12;1;9
866;0;12;1;9
867;1;12;3;9
868;0;12;1;9
869;3;12;5;9
870;0;12;1;9
871;2;12;5;9
872;6;12;7;9
873;0;12;1;9
874;4;12;7;9
875;5;12;7;9
876;7;12;7;9
877;3;12;5;9
878;4;12;7;9
879;5;12;7;9
880;8;12;7;9
881;0;12;1;9
882;0;12;1;9
883;2;12;5;9
884;6;12;7;9
885;3;12;5;9
886;4;12;7;9
887;6;12;7;9
888;6;12;7;9
889;0;12;1;9
890;4;12;7;9
891;5;12;7;9
892;7;12;7;9
893;3;12;5;9
894;4;12;7;9
895;5;12;7;9
896;9;12;7;9
897;0;12;1;9
898;0;12;1;9
899;1;12;3;9
900;0;12;1;9
901;1;12;4;9
902;2;12;2;9
903;1;12;3;9
904;0;12;1;9
905;0;12;1;9
906;3;12;5;9
907;2;12;6;9
908;3;12;2;9
909;1;12;4;9
910;2;12;2;9
911;1;12;3;9
912;0;12;1;9
913;0;12;1;9
914;0;12;1;9
915;1;12;3;9
916;3;12;5;9
917;1;12;4;9
918;6;12;6;9
919;2;12;6;9
920;7;12;6;9
921;0;12;1;9
922;3;12;5;9
923;2;12;6;9
924;3;12;2;9
925;1;12;4;9
926;2;12;2;9
927;1;12;3;9
928;0;12;1;9
929;0;12;1;9
930;0;12;1;9
931;1;12;3;9
932;0;12;1;9
933;1;12;4;9
934;2;12;2;9
935;1;12;3;9
936;0;12;1;9
937;0;12;1;9
938;3;12;5;9
939;2;12;6;9
940;6;12;6;9
941;1;12;4;9
942;6;12;6;9
943;2;12;6;9
944;7;12;6;9
945;0;12;1;9
946;0;12;1;9
947;1;12;3;9
948;3;12;5;9
949;1;12;4;9
950;6;12;6;9
951;2;12;6;9
952;7;12;6;9
953;0;12;1;9
954;3;12;5;9
955;2;12;6;9
956;6;12;6;9
957;1;12;4;9
958;6;12;6;9
959;2;12;6;9
960;8;12;6;9
961;0;12;1;9
962;0;12;1;9
963;1;12;3;9
964;0;12;1;9
965;1;12;3;9
966;2;12;3;9
967;1;12;3;9
968;0;12;1;9
969;0;12;1;9
970;1;12;3;9
971;3;12;5;9
972;4;12;5;9
973;1;12;3;9
974;2;12;3;9
975;1;12;3;9
976;0;12;1;9
977;0;12;1;9
978;0;12;1;9
979;1;12;3;9
980;0;12;1;9
981;1;12;3;9
982;3;12;5;9
983;3;12;5;9
984;4;12;5;9
985;0;12;1;9
986;1;12;3;9
987;3;12;5;9
988;4;12;5;9
989;1;12;3;9
990;3;12;5;9
991;3;12;5;9
992;5;12;5;9
993;0;12;1;9
994;0;12;1;9
995;1;12;3;9
996;0;12;1;9
997;0;12;2;9
998;3;12;4;9
999;1;12;3;9
1000;0;12;1;9
1001;0;12;1;9
1002;0;12;1;9
1003;1;12;4;9
1004;3;12;4;9
1005;0;12;2;9
1006;3;12;4;9
1007;1;12;4;9
1008;4;12;4;9
1009;0;12;1;9
1010;0;12;1;9
1011;1;12;3;9
1012;0;12;1;9
1013;0;12;1;9
1014;1;12;3;9
1015;1;12;3;9
1016;2;12;3;9
1017;0;12;1;9
1018;0;12;1;9
1019;0;12;2;9
1020;1;12;2;9
1021;0;12;1;9
1022;0;12;1;9
1023;0;12;1;9
