round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
2;18;9;9;2;1;1
4;21;12;12;4;3;3
6;25;13;13;6;4;4
8;21;12;13;4;3;4
10;25;16;16;6;5;5
12;29;16;16;8;6;6
14;25;13;16;6;4;6
16;21;12;16;4;3;6
18;18;9;16;2;1;6
20;28;16;16;8;5;6
22;33;20;20;10;6;6
24;37;21;21;12;6;6
26;25;16;21;6;5;6
28;29;16;21;8;6;6
30;25;13;21;6;4;6
32;21;12;21;4;3;6
34;18;9;21;2;1;6
36;21;12;21;4;3;6
38;25;13;21;6;4;6
40;21;12;21;4;3;6
42;25;16;21;6;5;6
44;36;20;21;12;6;6
46;33;20;21;10;6;6
48;37;21;21;12;6;6
50;18;9;21;2;1;6
52;28;16;21;8;5;6
54;33;20;21;10;6;6
56;37;21;21;12;6;6
58;25;16;21;6;5;6
60;36;20;21;12;6;6
62;33;20;21;10;6;6
64;38;22;22;12;6;6
66;16;8;22;2;1;6
68;19;11;22;4;3;6
70;23;12;22;6;3;6
72;19;11;22;4;3;6
74;19;11;22;4;3;6
76;31;16;22;10;5;6
78;23;12;22;6;3;6
80;19;11;22;4;3;6
82;16;8;22;2;1;6
84;19;11;22;4;3;6
86;26;15;22;8;5;6
88;31;16;22;10;5;6
90;19;11;22;4;3;6
92;31;16;22;10;5;6
94;26;15;22;8;5;6
96;32;17;22;10;5;6
98;14;7;22;2;1;6
100;17;10;22;4;3;6
102;21;13;22;6;4;6
104;17;10;22;4;3;6
106;14;7;22;2;1;6
108;24;13;22;8;4;6
110;21;13;22;6;4;6
112;25;14;22;8;4;6
114;12;6;22;2;1;6
116;15;9;22;4;3;6
118;15;9;22;4;3;6
120;19;10;22;6;3;6
122;10;5;22;2;1;6
124;13;7;22;4;2;6
126;8;4;22;2;1;6
