round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
4;28;8;8;5;2;2
8;35;11;11;9;3;3
12;35;11;11;9;3;3
16;36;11;11;9;3;3
20;35;12;12;9;4;4
24;43;13;13;13;4;4
28;42;12;13;13;4;4
32;45;15;15;13;4;4
36;35;12;15;9;4;4
40;43;13;15;13;4;4
44;42;12;15;13;4;4
48;45;15;15;13;4;4
52;35;12;15;9;4;4
56;43;13;15;13;4;4
60;42;12;15;13;4;4
64;46;16;16;13;4;4
68;28;8;16;5;2;4
72;35;11;16;9;3;4
76;35;11;16;9;3;4
80;36;11;16;9;3;4
84;35;12;16;9;4;4
88;43;13;16;13;4;4
92;42;12;16;13;4;4
96;45;15;16;13;4;4
100;35;12;16;9;4;4
104;43;13;16;13;4;4
108;42;12;16;13;4;4
112;45;15;16;13;4;4
116;35;12;16;9;4;4
120;43;13;16;13;4;4
124;42;12;16;13;4;4
128;46;16;16;13;4;4
132;28;8;16;5;2;4
136;35;11;16;9;3;4
140;35;11;16;9;3;4
144;36;11;16;9;3;4
148;35;12;16;9;4;4
152;43;13;16;13;4;4
156;42;12;16;13;4;4
160;45;15;16;13;4;4
164;35;12;16;9;4;4
168;43;13;16;13;4;4
172;42;12;16;13;4;4
176;45;15;16;13;4;4
180;35;12;16;9;4;4
184;43;13;16;13;4;4
188;42;12;16;13;4;4
192;46;16;16;13;4;4
196;24;7;16;5;2;4
200;31;10;16;9;3;4
204;31;10;16;9;3;4
208;32;11;16;9;3;4
212;24;7;16;5;2;4
216;31;10;16;9;3;4
220;31;10;16;9;3;4
224;32;11;16;9;3;4
228;24;7;16;5;2;4
232;31;10;16;9;3;4
236;31;10;16;9;3;4
240;32;11;16;9;3;4
244;20;6;16;5;2;4
248;20;6;16;5;2;4
252;20;6;16;5;2;4
