round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;7;7;7;1;1;1
2;7;7;7;1;1;1
3;8;8;8;2;2;2
4;8;8;8;1;1;2
5;8;8;8;2;2;2
6;8;8;8;1;1;2
7;8;8;8;2;2;2
8;9;9;9;1;1;2
9;8;8;9;2;2;2
10;8;8;9;1;1;2
11;8;8;9;2;2;2
12;9;9;9;1;1;2
13;8;8;9;2;2;2
14;8;8;9;1;1;2
15;8;8;9;2;2;2
16;10;10;10;1;1;2
17;11;11;11;4;4;4
18;13;13;13;4;4;4
19;14;14;14;5;5;5
20;14;14;14;4;4;5
21;12;12;14;5;5;5
22;13;13;14;2;2;5
23;8;8;14;2;2;5
24;9;9;14;1;1;5
25;8;8;14;2;2;5
26;8;8;14;1;1;5
27;8;8;14;2;2;5
28;9;9;14;1;1;5
29;8;8;14;2;2;5
30;8;8;14;1;1;5
31;8;8;14;2;2;5
32;10;10;14;1;1;5
33;11;11;14;4;4;5
34;13;13;14;4;4;5
35;14;14;14;5;5;5
36;14;14;14;4;4;5
37;12;12;14;5;5;5
38;13;13;14;2;2;5
39;8;8;14;2;2;5
40;9;9;14;1;1;5
41;8;8;14;2;2;5
42;8;8;14;1;1;5
43;8;8;14;2;2;5
44;9;9;14;1;1;5
45;8;8;14;2;2;5
46;8;8;14;1;1;5
47;8;8;14;2;2;5
48;10;10;14;1;1;5
49;11;11;14;4;4;5
50;13;13;14;4;4;5
51;14;14;14;5;5;5
52;14;14;14;4;4;5
53;12;12;14;5;5;5
54;13;13;14;2;2;5
55;8;8;14;2;2;5
56;9;9;14;1;1;5
57;8;8;14;2;2;5
58;8;8;14;1;1;5
59;8;8;14;2;2;5
60;9;9;14;1;1;5
61;8;8;14;2;2;5
62;8;8;14;1;1;5
63;8;8;14;2;2;5
64;11;11;14;1;1;5
65;11;11;14;4;4;5
66;13;13;14;4;4;5
67;14;14;14;5;5;5
68;14;14;14;4;4;5
69;12;12;14;5;5;5
70;13;13;14;2;2;5
71;8;8;14;2;2;5
72;9;9;14;1;1;5
73;8;8;14;2;2;5
74;8;8;14;1;1;5
75;8;8;14;2;2;5
76;9;9;14;1;1;5
77;8;8;14;2;2;5
78;8;8;14;1;1;5
79;8;8;14;2;2;5
80;10;10;14;1;1;5
81;11;11;14;4;4;5
82;13;13;14;4;4;5
83;14;14;14;5;5;5
84;14;14;14;4;4;5
85;12;12;14;5;5;5
86;13;13;14;2;2;5
87;8;8;14;2;2;5
88;9;9;14;1;1;5
89;8;8;14;2;2;5
90;8;8;14;1;1;5
91;8;8;14;2;2;5
92;9;9;14;1;1;5
93;8;8;14;2;2;5
94;8;8;14;1;1;5
95;8;8;14;2;2;5
96;11;11;14;1;1;5
97;11;11;14;4;4;5
98;13;13;14;4;4;5
99;14;14;14;5;5;5
100;14;14;14;4;4;5
101;12;12;14;5;5;5
102;13;13;14;2;2;5
103;8;8;14;2;2;5
104;9;9;14;1;1;5
105;8;8;14;2;2;5
106;8;8;14;1;1;5
107;8;8;14;2;2;5
108;9;9;14;1;1;5
109;8;8;14;2;2;5
110;8;8;14;1;1;5
111;8;8;14;2;2;5
112;10;10;14;1;1;5
113;11;11;14;4;4;5
114;13;13;14;4;4;5
115;14;14;14;5;5;5
116;14;14;14;4;4;5
117;12;12;14;5;5;5
118;13;13;14;2;2;5
119;8;8;14;2;2;5
120;9;9;14;1;1;5
121;8;8;14;2;2;5
122;8;8;14;1;1;5
123;8;8;14;2;2;5
124;9;9;14;1;1;5
125;8;8;14;2;2;5
126;8;8;14;1;1;5
127;8;8;14;2;2;5
128;12;12;14;1;1;5
129;7;7;14;1;1;5
130;7;7;14;1;1;5
131;8;8;14;2;2;5
132;8;8;14;1;1;5
