round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
128;256;2;2;64;1;1
256;256;2;2;64;1;1
384;256;2;2;64;1;1
512;256;2;2;64;1;1
640;256;2;2;64;1;1
768;256;2;2;64;1;1
896;256;2;2;64;1;1
1024;256;2;2;64;1;1
1152;256;2;2;64;1;1
1280;256;2;2;64;1;1
1408;256;2;2;64;1;1
1536;256;2;2;64;1;1
1664;256;2;2;64;1;1
1792;256;2;2;64;1;1
1920;256;2;2;64;1;1
2048;256;2;2;64;1;1
2176;256;2;2;64;1;1
2304;256;2;2;64;1;1
2432;256;2;2;64;1;1
2560;256;2;2;64;1;1
2688;256;2;2;64;1;1
2816;256;2;2;64;1;1
2944;256;2;2;64;1;1
3072;256;2;2;64;1;1
3200;256;2;2;64;1;1
3328;256;2;2;64;1;1
3456;256;2;2;64;1;1
3584;256;2;2;64;1;1
3712;256;2;2;64;1;1
3840;256;2;2;64;1;1
3968;256;2;2;64;1;1
4096;256;2;2;64;1;1
4224;256;2;2;64;1;1
4352;256;2;2;64;1;1
4480;256;2;2;64;1;1
4608;256;2;2;64;1;1
4736;256;2;2;64;1;1
4864;256;2;2;64;1;1
4992;256;2;2;64;1;1
5120;256;2;2;64;1;1
5248;256;2;2;64;1;1
5376;256;2;2;64;1;1
5504;256;2;2;64;1;1
5632;256;2;2;64;1;1
5760;256;2;2;64;1;1
5888;256;2;2;64;1;1
6016;256;2;2;64;1;1
6144;256;2;2;64;1;1
6272;256;2;2;64;1;1
6400;256;2;2;64;1;1
6528;256;2;2;64;1;1
6656;256;2;2;64;1;1
6784;256;2;2;64;1;1
6912;256;2;2;64;1;1
7040;256;2;2;64;1;1
7168;256;2;2;64;1;1
7296;256;2;2;64;1;1
7424;256;2;2;64;1;1
7552;256;2;2;64;1;1
7680;256;2;2;64;1;1
7808;256;2;2;64;1;1
7936;256;2;2;64;1;1
8064;256;2;2;64;1;1
