rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;0;9;2;6
260;1;9;1;6
261;3;9;5;6
262;0;9;1;6
263;0;9;2;6
264;1;9;1;6
265;3;9;5;6
266;0;9;1;6
267;0;9;2;6
268;1;9;1;6
269;3;9;5;6
270;0;9;1;6
271;0;9;2;6
272;2;9;1;6
273;0;9;1;6
274;3;9;5;6
275;4;9;6;6
276;4;9;5;6
277;3;9;5;6
278;5;9;5;6
279;0;9;2;6
280;1;9;1;6
281;3;9;5;6
282;0;9;1;6
283;0;9;2;6
284;1;9;1;6
285;3;9;5;6
286;0;9;1;6
287;0;9;2;6
288;2;9;1;6
289;0;9;1;6
290;3;9;5;6
291;4;9;6;6
292;4;9;5;6
293;3;9;5;6
294;5;9;5;6
295;3;9;6;6
296;5;9;5;6
297;3;9;5;6
298;3;9;5;6
299;5;9;6;6
300;4;9;5;6
301;3;9;5;6
302;4;9;5;6
303;3;9;6;6
304;8;9;5;6
305;0;9;1;6
306;3;9;5;6
307;4;9;6;6
308;4;9;5;6
309;3;9;5;6
310;5;9;5;6
311;3;9;6;6
312;5;9;5;6
313;3;9;5;6
314;3;9;5;6
315;5;9;6;6
316;4;9;5;6
317;3;9;5;6
318;4;9;5;6
319;3;9;6;6
320;10;10;5;6
321;0;10;1;6
322;0;10;1;6
323;0;10;2;6
324;1;10;1;6
325;3;10;5;6
326;0;10;1;6
327;3;10;6;6
328;5;10;5;6
329;3;10;5;6
330;3;10;5;6
331;5;10;6;6
332;4;10;5;6
333;3;10;5;6
334;4;10;5;6
335;3;10;6;6
336;8;10;5;6
337;0;10;1;6
338;3;10;5;6
339;4;10;6;6
340;4;10;5;6
341;3;10;5;6
342;5;10;5;6
343;3;10;6;6
344;5;10;5;6
345;3;10;5;6
346;3;10;5;6
347;5;10;6;6
348;4;10;5;6
349;3;10;5;6
350;4;10;5;6
351;3;10;6;6
352;9;10;5;6
353;0;10;1;6
354;3;10;5;6
355;4;10;6;6
356;4;10;5;6
357;3;10;5;6
358;5;10;5;6
359;3;10;6;6
360;5;10;5;6
361;3;10;5;6
362;3;10;5;6
363;5;10;6;6
364;4;10;5;6
365;3;10;5;6
366;4;10;5;6
367;3;10;6;6
368;8;10;5;6
369;0;10;1;6
370;3;10;5;6
371;4;10;6;6
372;4;10;5;6
373;3;10;5;6
374;5;10;5;6
375;3;10;6;6
376;5;10;5;6
377;3;10;5;6
378;3;10;5;6
379;5;10;6;6
380;4;10;5;6
381;3;10;5;6
382;4;10;5;6
383;3;10;6;6
384;11;11;5;6
385;0;11;1;6
386;0;11;1;6
387;0;11;2;6
388;1;11;1;6
389;3;11;5;6
390;0;11;1;6
391;3;11;6;6
392;5;11;5;6
393;3;11;5;6
394;3;11;5;6
395;5;11;6;6
396;4;11;5;6
397;3;11;5;6
398;4;11;5;6
399;3;11;6;6
400;8;11;5;6
401;0;11;1;6
402;3;11;5;6
403;4;11;6;6
404;4;11;5;6
405;3;11;5;6
406;5;11;5;6
407;3;11;6;6
408;5;11;5;6
409;3;11;5;6
410;3;11;5;6
411;5;11;6;6
412;4;11;5;6
413;3;11;5;6
414;4;11;5;6
415;3;11;6;6
416;9;11;5;6
417;0;11;1;6
418;3;11;5;6
419;4;11;6;6
420;4;11;5;6
421;3;11;5;6
422;5;11;5;6
423;3;11;6;6
424;5;11;5;6
425;3;11;5;6
426;3;11;5;6
427;5;11;6;6
428;4;11;5;6
429;3;11;5;6
430;4;11;5;6
431;3;11;6;6
432;8;11;5;6
433;0;11;1;6
434;3;11;5;6
435;4;11;6;6
436;4;11;5;6
437;3;11;5;6
438;5;11;5;6
439;3;11;6;6
440;5;11;5;6
441;3;11;5;6
442;3;11;5;6
443;5;11;6;6
444;4;11;5;6
445;3;11;5;6
446;4;11;5;6
447;3;11;6;6
448;10;11;5;6
449;0;11;1;6
450;0;11;1;6
451;0;11;2;6
452;1;11;1;6
453;3;11;5;6
454;0;11;1;6
455;3;11;6;6
456;5;11;5;6
457;3;11;5;6
458;3;11;5;6
459;5;11;6;6
460;4;11;5;6
461;3;11;5;6
462;4;11;5;6
463;3;11;6;6
464;8;11;5;6
465;0;11;1;6
466;3;11;5;6
467;4;11;6;6
468;4;11;5;6
469;3;11;5;6
470;5;11;5;6
471;3;11;6;6
472;5;11;5;6
473;3;11;5;6
474;3;11;5;6
475;5;11;6;6
476;4;11;5;6
477;3;11;5;6
478;4;11;5;6
479;3;11;6;6
480;9;11;5;6
481;0;11;1;6
482;3;11;5;6
483;4;11;6;6
484;4;11;5;6
485;3;11;5;6
486;5;11;5;6
487;3;11;6;6
488;5;11;5;6
489;3;11;5;6
490;3;11;5;6
491;5;11;6;6
492;4;11;5;6
493;3;11;5;6
494;4;11;5;6
495;3;11;6;6
496;8;11;5;6
497;0;11;1;6
498;3;11;5;6
499;4;11;6;6
500;4;11;5;6
501;3;11;5;6
502;5;11;5;6
503;3;11;6;6
504;5;11;5;6
505;3;11;5;6
506;3;11;5;6
507;5;11;6;6
508;4;11;5;6
509;3;11;5;6
510;4;11;5;6
511;3;11;6;6
512;13;13;5;6
513;0;13;1;6
514;0;13;1;6
515;0;13;2;6
516;1;13;1;6
517;3;13;5;6
518;0;13;1;6
519;0;13;2;6
520;1;13;1;6
521;3;13;5;6
522;0;13;1;6
523;0;13;2;6
524;1;13;1;6
525;3;13;5;6
526;0;13;1;6
527;0;13;2;6
528;2;13;1;6
529;0;13;1;6
530;3;13;5;6
531;4;13;6;6
532;4;13;5;6
533;3;13;5;6
534;5;13;5;6
535;0;13;2;6
536;1;13;1;6
537;3;13;5;6
538;0;13;1;6
539;0;13;2;6
540;1;13;1;6
541;3;13;5;6
542;0;13;1;6
543;0;13;2;6
544;2;13;1;6
545;0;13;1;6
546;3;13;5;6
547;4;13;6;6
548;4;13;5;6
549;3;13;5;6
550;5;13;5;6
551;3;13;6;6
552;5;13;5;6
553;3;13;5;6
554;3;13;5;6
555;5;13;6;6
556;4;13;5;6
557;3;13;5;6
558;4;13;5;6
559;3;13;6;6
560;8;13;5;6
561;0;13;1;6
562;3;13;5;6
563;4;13;6;6
564;4;13;5;6
565;3;13;5;6
566;5;13;5;6
567;3;13;6;6
568;5;13;5;6
569;3;13;5;6
570;3;13;5;6
571;5;13;6;6
572;4;13;5;6
573;3;13;5;6
574;4;13;5;6
575;3;13;6;6
576;10;13;5;6
577;0;13;1;6
578;0;13;1;6
579;0;13;2;6
580;1;13;1;6
581;3;13;5;6
582;0;13;1;6
583;3;13;6;6
584;5;13;5;6
585;3;13;5;6
586;3;13;5;6
587;5;13;6;6
588;4;13;5;6
589;3;13;5;6
590;4;13;5;6
591;3;13;6;6
592;8;13;5;6
593;0;13;1;6
594;3;13;5;6
595;4;13;6;6
596;4;13;5;6
597;3;13;5;6
598;5;13;5;6
599;3;13;6;6
600;5;13;5;6
601;3;13;5;6
602;3;13;5;6
603;5;13;6;6
604;4;13;5;6
605;3;13;5;6
606;4;13;5;6
607;3;13;6;6
608;9;13;5;6
609;0;13;1;6
610;3;13;5;6
611;4;13;6;6
612;4;13;5;6
613;3;13;5;6
614;5;13;5;6
615;3;13;6;6
616;5;13;5;6
617;3;13;5;6
618;3;13;5;6
619;5;13;6;6
620;4;13;5;6
621;3;13;5;6
622;4;13;5;6
623;3;13;6;6
624;8;13;5;6
625;0;13;1;6
626;3;13;5;6
627;4;13;6;6
628;4;13;5;6
629;3;13;5;6
630;5;13;5;6
631;3;13;6;6
632;5;13;5;6
633;3;13;5;6
634;3;13;5;6
635;5;13;6;6
636;4;13;5;6
637;3;13;5;6
638;4;13;5;6
639;3;13;6;6
640;11;13;5;6
641;0;13;1;6
642;0;13;1;6
643;0;13;2;6
644;1;13;1;6
645;3;13;5;6
646;0;13;1;6
647;3;13;6;6
648;5;13;5;6
649;3;13;5;6
650;3;13;5;6
651;5;13;6;6
652;4;13;5;6
653;3;13;5;6
654;4;13;5;6
655;3;13;6;6
656;8;13;5;6
657;0;13;1;6
658;3;13;5;6
659;4;13;6;6
660;4;13;5;6
661;3;13;5;6
662;5;13;5;6
663;3;13;6;6
664;5;13;5;6
665;3;13;5;6
666;3;13;5;6
667;5;13;6;6
668;4;13;5;6
669;3;13;5;6
670;4;13;5;6
671;3;13;6;6
672;9;13;5;6
673;0;13;1;6
674;3;13;5;6
675;4;13;6;6
676;4;13;5;6
677;3;13;5;6
678;5;13;5;6
679;3;13;6;6
680;5;13;5;6
681;3;13;5;6
682;3;13;5;6
683;5;13;6;6
684;4;13;5;6
685;3;13;5;6
686;4;13;5;6
687;3;13;6;6
688;8;13;5;6
689;0;13;1;6
690;3;13;5;6
691;4;13;6;6
692;4;13;5;6
693;3;13;5;6
694;5;13;5;6
695;3;13;6;6
696;5;13;5;6
697;3;13;5;6
698;3;13;5;6
699;5;13;6;6
700;4;13;5;6
701;3;13;5;6
702;4;13;5;6
703;3;13;6;6
704;10;13;5;6
705;0;13;1;6
706;0;13;1;6
707;0;13;2;6
708;1;13;1;6
709;3;13;5;6
710;0;13;1;6
711;3;13;6;6
712;5;13;5;6
713;3;13;5;6
714;3;13;5;6
715;5;13;6;6
716;4;13;5;6
717;3;13;5;6
718;4;13;5;6
719;3;13;6;6
720;8;13;5;6
721;0;13;1;6
722;3;13;5;6
723;4;13;6;6
724;4;13;5;6
725;3;13;5;6
726;5;13;5;6
727;3;13;6;6
728;5;13;5;6
729;3;13;5;6
730;3;13;5;6
731;5;13;6;6
732;4;13;5;6
733;3;13;5;6
734;4;13;5;6
735;3;13;6;6
736;9;13;5;6
737;0;13;1;6
738;3;13;5;6
739;4;13;6;6
740;4;13;5;6
741;3;13;5;6
742;5;13;5;6
743;3;13;6;6
744;5;13;5;6
745;3;13;5;6
746;3;13;5;6
747;5;13;6;6
748;4;13;5;6
749;3;13;5;6
750;4;13;5;6
751;3;13;6;6
752;8;13;5;6
753;0;13;1;6
754;3;13;5;6
755;4;13;6;6
756;4;13;5;6
757;3;13;5;6
758;5;13;5;6
759;3;13;6;6
760;5;13;5;6
761;3;13;5;6
762;3;13;5;6
763;5;13;6;6
764;4;13;5;6
765;3;13;5;6
766;4;13;5;6
767;3;13;6;6
768;13;13;5;6
769;0;13;1;6
770;0;13;1;6
771;0;13;2;6
772;1;13;1;6
773;3;13;5;6
774;0;13;1;6
775;0;13;2;6
776;1;13;1;6
777;3;13;5;6
778;0;13;1;6
779;0;13;2;6
780;1;13;1;6
781;3;13;5;6
782;0;13;1;6
783;0;13;2;6
784;2;13;1;6
785;0;13;1;6
786;3;13;5;6
787;4;13;6;6
788;4;13;5;6
789;3;13;5;6
790;5;13;5;6
791;0;13;2;6
792;1;13;1;6
793;3;13;5;6
794;0;13;1;6
795;0;13;2;6
796;1;13;1;6
797;3;13;5;6
798;0;13;1;6
799;0;13;2;6
800;2;13;1;6
801;0;13;1;6
802;3;13;5;6
803;4;13;6;6
804;4;13;5;6
805;3;13;5;6
806;5;13;5;6
807;3;13;6;6
808;5;13;5;6
809;3;13;5;6
810;3;13;5;6
811;5;13;6;6
812;4;13;5;6
813;3;13;5;6
814;4;13;5;6
815;3;13;6;6
816;8;13;5;6
817;0;13;1;6
818;3;13;5;6
819;4;13;6;6
820;4;13;5;6
821;3;13;5;6
822;5;13;5;6
823;3;13;6;6
824;5;13;5;6
825;3;13;5;6
826;3;13;5;6
827;5;13;6;6
828;4;13;5;6
829;3;13;5;6
830;4;13;5;6
831;3;13;6;6
832;10;13;5;6
833;0;13;1;6
834;0;13;1;6
835;0;13;2;6
836;1;13;1;6
837;3;13;5;6
838;0;13;1;6
839;3;13;6;6
840;5;13;5;6
841;3;13;5;6
842;3;13;5;6
843;5;13;6;6
844;4;13;5;6
845;3;13;5;6
846;4;13;5;6
847;3;13;6;6
848;8;13;5;6
849;0;13;1;6
850;3;13;5;6
851;4;13;6;6
852;4;13;5;6
853;3;13;5;6
854;5;13;5;6
855;3;13;6;6
856;5;13;5;6
857;3;13;5;6
858;3;13;5;6
859;5;13;6;6
860;4;13;5;6
861;3;13;5;6
862;4;13;5;6
863;3;13;6;6
864;9;13;5;6
865;0;13;1;6
866;3;13;5;6
867;4;13;6;6
868;4;13;5;6
869;3;13;5;6
870;5;13;5;6
871;3;13;6;6
872;5;13;5;6
873;3;13;5;6
874;3;13;5;6
875;5;13;6;6
876;4;13;5;6
877;3;13;5;6
878;4;13;5;6
879;3;13;6;6
880;8;13;5;6
881;0;13;1;6
882;3;13;5;6
883;4;13;6;6
884;4;13;5;6
885;3;13;5;6
886;5;13;5;6
887;3;13;6;6
888;5;13;5;6
889;3;13;5;6
890;3;13;5;6
891;5;13;6;6
892;4;13;5;6
893;3;13;5;6
894;4;13;5;6
895;3;13;6;6
896;11;13;5;6
897;0;13;1;6
898;0;13;1;6
899;0;13;2;6
900;1;13;1;6
901;3;13;5;6
902;0;13;1;6
903;3;13;6;6
904;5;13;5;6
905;3;13;5;6
906;3;13;5;6
907;5;13;6;6
908;4;13;5;6
909;3;13;5;6
910;4;13;5;6
911;3;13;6;6
912;8;13;5;6
913;0;13;1;6
914;3;13;5;6
915;4;13;6;6
916;4;13;5;6
917;3;13;5;6
918;5;13;5;6
919;3;13;6;6
920;5;13;5;6
921;3;13;5;6
922;3;13;5;6
923;5;13;6;6
924;4;13;5;6
925;3;13;5;6
926;4;13;5;6
927;3;13;6;6
928;9;13;5;6
929;0;13;1;6
930;3;13;5;6
931;4;13;6;6
932;4;13;5;6
933;3;13;5;6
934;5;13;5;6
935;3;13;6;6
936;5;13;5;6
937;3;13;5;6
938;3;13;5;6
939;5;13;6;6
940;4;13;5;6
941;3;13;5;6
942;4;13;5;6
943;3;13;6;6
944;8;13;5;6
945;0;13;1;6
946;3;13;5;6
947;4;13;6;6
948;4;13;5;6
949;3;13;5;6
950;5;13;5;6
951;3;13;6;6
952;5;13;5;6
953;3;13;5;6
954;3;13;5;6
955;5;13;6;6
956;4;13;5;6
957;3;13;5;6
958;4;13;5;6
959;3;13;6;6
960;10;13;5;6
961;0;13;1;6
962;0;13;1;6
963;0;13;2;6
964;1;13;1;6
965;3;13;5;6
966;0;13;1;6
967;3;13;6;6
968;5;13;5;6
969;3;13;5;6
970;3;13;5;6
971;5;13;6;6
972;4;13;5;6
973;3;13;5;6
974;4;13;5;6
975;3;13;6;6
976;8;13;5;6
977;0;13;1;6
978;3;13;5;6
979;4;13;6;6
980;4;13;5;6
981;3;13;5;6
982;5;13;5;6
983;3;13;6;6
984;5;13;5;6
985;3;13;5;6
986;3;13;5;6
987;5;13;6;6
988;4;13;5;6
989;3;13;5;6
990;4;13;5;6
991;3;13;6;6
992;9;13;5;6
993;0;13;1;6
994;3;13;5;6
995;4;13;6;6
996;4;13;5;6
997;3;13;5;6
998;5;13;5;6
999;3;13;6;6
1000;5;13;5;6
1001;3;13;5;6
1002;3;13;5;6
1003;5;13;6;6
1004;4;13;5;6
1005;3;13;5;6
1006;4;13;5;6
1007;3;13;6;6
1008;8;13;5;6
1009;0;13;1;6
1010;3;13;5;6
1011;4;13;6;6
1012;4;13;5;6
1013;3;13;5;6
1014;5;13;5;6
1015;3;13;6;6
1016;5;13;5;6
1017;3;13;5;6
1018;3;13;5;6
1019;5;13;6;6
1020;4;13;5;6
1021;3;13;5;6
1022;4;13;5;6
1023;3;13;6;6
1024;14;14;5;6
1025;0;14;1;6
1026;0;14;1;6
1027;0;14;2;6
1028;1;14;1;6
1029;3;14;5;6
1030;0;14;1;6
1031;0;14;2;6
1032;1;14;1;6
1033;3;14;5;6
1034;0;14;1;6
1035;0;14;2;6
1036;1;14;1;6
1037;3;14;5;6
1038;0;14;1;6
1039;0;14;2;6
1040;2;14;1;6
1041;0;14;1;6
1042;3;14;5;6
1043;4;14;6;6
1044;4;14;5;6
1045;3;14;5;6
1046;5;14;5;6
1047;0;14;2;6
1048;1;14;1;6
1049;3;14;5;6
1050;0;14;1;6
1051;0;14;2;6
1052;1;14;1;6
1053;3;14;5;6
1054;0;14;1;6
1055;0;14;2;6
1056;2;14;1;6
1057;0;14;1;6
1058;3;14;5;6
1059;4;14;6;6
1060;4;14;5;6
1061;3;14;5;6
1062;5;14;5;6
1063;0;14;2;6
1064;1;14;1;6
1065;3;14;5;6
1066;0;14;1;6
1067;0;14;2;6
1068;1;14;1;6
1069;3;14;5;6
1070;0;14;1;6
1071;0;14;2;6
1072;2;14;1;6
1073;0;14;1;6
1074;3;14;5;6
1075;4;14;6;6
1076;4;14;5;6
1077;3;14;5;6
1078;5;14;5;6
1079;0;14;2;6
1080;1;14;1;6
1081;3;14;5;6
1082;0;14;1;6
1083;0;14;2;6
1084;1;14;1;6
1085;3;14;5;6
1086;0;14;1;6
1087;0;14;2;6
1088;3;14;1;6
1089;0;14;1;6
1090;0;14;1;6
1091;0;14;2;6
1092;1;14;1;6
1093;3;14;5;6
1094;0;14;1;6
1095;3;14;6;6
1096;5;14;5;6
1097;3;14;5;6
1098;3;14;5;6
1099;5;14;6;6
1100;4;14;5;6
1101;3;14;5;6
1102;4;14;5;6
1103;3;14;6;6
1104;8;14;5;6
1105;0;14;1;6
1106;3;14;5;6
1107;4;14;6;6
1108;4;14;5;6
1109;3;14;5;6
1110;5;14;5;6
1111;3;14;6;6
1112;5;14;5;6
1113;3;14;5;6
1114;3;14;5;6
1115;5;14;6;6
1116;4;14;5;6
1117;3;14;5;6
1118;4;14;5;6
1119;3;14;6;6
1120;9;14;5;6
1121;0;14;1;6
1122;3;14;5;6
1123;4;14;6;6
1124;4;14;5;6
1125;3;14;5;6
1126;5;14;5;6
1127;0;14;2;6
1128;1;14;1;6
1129;3;14;5;6
1130;0;14;1;6
1131;0;14;2;6
1132;1;14;1;6
1133;3;14;5;6
1134;0;14;1;6
1135;0;14;2;6
1136;2;14;1;6
1137;0;14;1;6
1138;3;14;5;6
1139;4;14;6;6
1140;4;14;5;6
1141;3;14;5;6
1142;5;14;5;6
1143;0;14;2;6
1144;1;14;1;6
1145;3;14;5;6
1146;0;14;1;6
1147;0;14;2;6
1148;1;14;1;6
1149;3;14;5;6
1150;0;14;1;6
1151;0;14;2;6
1152;3;14;1;6
1153;0;14;1;6
1154;0;14;1;6
1155;0;14;2;6
1156;1;14;1;6
1157;3;14;5;6
1158;0;14;1;6
1159;3;14;6;6
1160;5;14;5;6
1161;3;14;5;6
1162;3;14;5;6
1163;5;14;6;6
1164;4;14;5;6
1165;3;14;5;6
1166;4;14;5;6
1167;3;14;6;6
1168;8;14;5;6
1169;0;14;1;6
1170;3;14;5;6
1171;4;14;6;6
1172;4;14;5;6
1173;3;14;5;6
1174;5;14;5;6
1175;3;14;6;6
1176;5;14;5;6
1177;3;14;5;6
1178;3;14;5;6
1179;5;14;6;6
1180;4;14;5;6
1181;3;14;5;6
1182;4;14;5;6
1183;3;14;6;6
1184;9;14;5;6
1185;0;14;1;6
1186;3;14;5;6
1187;4;14;6;6
1188;4;14;5;6
1189;3;14;5;6
1190;5;14;5;6
1191;0;14;2;6
1192;1;14;1;6
1193;3;14;5;6
1194;0;14;1;6
1195;0;14;2;6
1196;1;14;1;6
1197;3;14;5;6
1198;0;14;1;6
1199;0;14;2;6
1200;2;14;1;6
1201;0;14;1;6
1202;3;14;5;6
1203;4;14;6;6
1204;4;14;5;6
1205;3;14;5;6
1206;5;14;5;6
1207;0;14;2;6
1208;1;14;1;6
1209;3;14;5;6
1210;0;14;1;6
1211;0;14;2;6
1212;1;14;1;6
1213;3;14;5;6
1214;0;14;1;6
1215;0;14;2;6
1216;3;14;1;6
1217;0;14;1;6
1218;0;14;1;6
1219;0;14;2;6
1220;1;14;1;6
1221;3;14;5;6
1222;0;14;1;6
1223;3;14;6;6
1224;5;14;5;6
1225;3;14;5;6
1226;3;14;5;6
1227;5;14;6;6
1228;4;14;5;6
1229;3;14;5;6
1230;4;14;5;6
1231;3;14;6;6
1232;8;14;5;6
1233;0;14;1;6
1234;3;14;5;6
1235;4;14;6;6
1236;4;14;5;6
1237;3;14;5;6
1238;5;14;5;6
1239;3;14;6;6
1240;5;14;5;6
1241;3;14;5;6
1242;3;14;5;6
1243;5;14;6;6
1244;4;14;5;6
1245;3;14;5;6
1246;4;14;5;6
1247;3;14;6;6
1248;9;14;5;6
1249;0;14;1;6
1250;3;14;5;6
1251;4;14;6;6
1252;4;14;5;6
1253;3;14;5;6
1254;5;14;5;6
1255;0;14;2;6
1256;1;14;1;6
1257;3;14;5;6
1258;0;14;1;6
1259;0;14;2;6
1260;1;14;1;6
1261;3;14;5;6
1262;0;14;1;6
1263;0;14;2;6
1264;2;14;1;6
1265;0;14;1;6
1266;3;14;5;6
1267;4;14;6;6
1268;4;14;5;6
1269;3;14;5;6
1270;5;14;5;6
1271;0;14;2;6
1272;1;14;1;6
1273;3;14;5;6
1274;0;14;1;6
1275;0;14;2;6
1276;1;14;1;6
1277;3;14;5;6
1278;0;14;1;6
1279;0;14;2;6
1280;4;14;1;6
1281;0;14;1;6
1282;0;14;1;6
1283;0;14;2;6
1284;1;14;1;6
1285;3;14;5;6
1286;0;14;1;6
1287;0;14;2;6
1288;1;14;1;6
1289;3;14;5;6
1290;0;14;1;6
1291;0;14;2;6
1292;1;14;1;6
1293;3;14;5;6
1294;0;14;1;6
1295;0;14;2;6
1296;2;14;1;6
1297;0;14;1;6
1298;3;14;5;6
1299;4;14;6;6
1300;4;14;5;6
1301;3;14;5;6
1302;5;14;5;6
1303;0;14;2;6
1304;1;14;1;6
1305;3;14;5;6
1306;0;14;1;6
1307;0;14;2;6
1308;1;14;1;6
1309;3;14;5;6
1310;0;14;1;6
1311;0;14;2;6
1312;2;14;1;6
1313;0;14;1;6
1314;3;14;5;6
1315;4;14;6;6
1316;4;14;5;6
1317;3;14;5;6
1318;5;14;5;6
1319;3;14;6;6
1320;5;14;5;6
1321;3;14;5;6
1322;3;14;5;6
1323;5;14;6;6
1324;4;14;5;6
1325;3;14;5;6
1326;4;14;5;6
1327;3;14;6;6
1328;8;14;5;6
1329;0;14;1;6
1330;3;14;5;6
1331;4;14;6;6
1332;4;14;5;6
1333;3;14;5;6
1334;5;14;5;6
1335;3;14;6;6
1336;5;14;5;6
1337;3;14;5;6
1338;3;14;5;6
1339;5;14;6;6
1340;4;14;5;6
1341;3;14;5;6
1342;4;14;5;6
1343;3;14;6;6
1344;10;14;5;6
1345;0;14;1;6
1346;0;14;1;6
1347;0;14;2;6
1348;1;14;1;6
1349;3;14;5;6
1350;0;14;1;6
1351;3;14;6;6
1352;5;14;5;6
1353;3;14;5;6
1354;3;14;5;6
1355;5;14;6;6
1356;4;14;5;6
1357;3;14;5;6
1358;4;14;5;6
