round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;2393;20;20;720;4;4
512;2649;21;21;848;4;4
768;2649;21;21;848;4;4
1024;2650;22;22;848;4;4
1280;2393;20;22;720;4;4
1536;2649;21;22;848;4;4
1792;2649;21;22;848;4;4
2048;2650;22;22;848;4;4
2304;2393;20;22;720;4;4
2560;2649;21;22;848;4;4
2816;2649;21;22;848;4;4
3072;2650;22;22;848;4;4
3328;2393;20;22;720;4;4
3584;2649;21;22;848;4;4
3840;2649;21;22;848;4;4
4096;2650;22;22;848;4;4
4352;2393;20;22;720;4;4
4608;2649;21;22;848;4;4
4864;2649;21;22;848;4;4
5120;2650;22;22;848;4;4
5376;2393;20;22;720;4;4
5632;2649;21;22;848;4;4
5888;2649;21;22;848;4;4
6144;2650;22;22;848;4;4
6400;2393;20;22;720;4;4
6656;2649;21;22;848;4;4
6912;2649;21;22;848;4;4
7168;2650;22;22;848;4;4
7424;2393;20;22;720;4;4
7680;2649;21;22;848;4;4
7936;2649;21;22;848;4;4
8192;2650;22;22;848;4;4
8448;2393;20;22;720;4;4
8704;2649;21;22;848;4;4
8960;2649;21;22;848;4;4
9216;2650;22;22;848;4;4
9472;2393;20;22;720;4;4
9728;2649;21;22;848;4;4
9984;2649;21;22;848;4;4
10240;2650;22;22;848;4;4
10496;2393;20;22;720;4;4
10752;2649;21;22;848;4;4
11008;2649;21;22;848;4;4
11264;2650;22;22;848;4;4
11520;2393;20;22;720;4;4
11776;2649;21;22;848;4;4
12032;2649;21;22;848;4;4
12288;2650;22;22;848;4;4
12544;2393;20;22;720;4;4
12800;2649;21;22;848;4;4
13056;2649;21;22;848;4;4
13312;2650;22;22;848;4;4
13568;2393;20;22;720;4;4
13824;2649;21;22;848;4;4
14080;2649;21;22;848;4;4
14336;2650;22;22;848;4;4
14592;2393;20;22;720;4;4
14848;2649;21;22;848;4;4
15104;2649;21;22;848;4;4
15360;2650;22;22;848;4;4
15616;1882;15;22;592;3;4
15872;1882;15;22;592;3;4
16128;1882;15;22;592;3;4
