round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
256;3414;24;24;896;7;7
512;3925;28;28;1152;7;7
768;3925;28;28;1152;7;7
1024;3926;28;28;1152;7;7
1280;3925;29;29;1152;7;7
1536;4437;30;30;1408;7;7
1792;4436;29;30;1408;7;7
2048;4439;32;32;1408;7;7
2304;3925;29;32;1152;7;7
2560;4437;30;32;1408;7;7
2816;4436;29;32;1408;7;7
3072;4439;32;32;1408;7;7
3328;3925;29;32;1152;7;7
3584;4437;30;32;1408;7;7
3840;4436;29;32;1408;7;7
4096;4440;33;33;1408;7;7
4352;3414;24;33;896;7;7
4608;3925;28;33;1152;7;7
4864;3925;28;33;1152;7;7
5120;3926;28;33;1152;7;7
5376;3925;29;33;1152;7;7
5632;4437;30;33;1408;7;7
5888;4436;29;33;1408;7;7
6144;4439;32;33;1408;7;7
6400;3925;29;33;1152;7;7
6656;4437;30;33;1408;7;7
6912;4436;29;33;1408;7;7
7168;4439;32;33;1408;7;7
7424;3925;29;33;1152;7;7
7680;4437;30;33;1408;7;7
7936;4436;29;33;1408;7;7
8192;4440;33;33;1408;7;7
8448;3414;24;33;896;7;7
8704;3925;28;33;1152;7;7
8960;3925;28;33;1152;7;7
9216;3926;28;33;1152;7;7
9472;3925;29;33;1152;7;7
9728;4437;30;33;1408;7;7
9984;4436;29;33;1408;7;7
10240;4439;32;33;1408;7;7
10496;3925;29;33;1152;7;7
10752;4437;30;33;1408;7;7
11008;4436;29;33;1408;7;7
11264;4439;32;33;1408;7;7
11520;3925;29;33;1152;7;7
11776;4437;30;33;1408;7;7
12032;4436;29;33;1408;7;7
12288;4440;33;33;1408;7;7
12544;3158;21;33;896;6;7
12800;3669;25;33;1152;6;7
13056;3669;25;33;1152;6;7
13312;3670;26;33;1152;6;7
13568;3158;21;33;896;6;7
13824;3669;25;33;1152;6;7
14080;3669;25;33;1152;6;7
14336;3670;26;33;1152;6;7
14592;3158;21;33;896;6;7
14848;3669;25;33;1152;6;7
15104;3669;25;33;1152;6;7
15360;3670;26;33;1152;6;7
15616;2902;21;33;896;5;7
15872;2902;21;33;896;5;7
16128;2902;21;33;896;5;7
