round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;48;3;3;8;1;1
32;48;3;3;8;1;1
48;48;3;3;8;1;1
64;48;3;3;8;1;1
80;48;3;3;8;1;1
96;48;3;3;8;1;1
112;48;3;3;8;1;1
128;48;3;3;8;1;1
144;48;3;3;8;1;1
160;48;3;3;8;1;1
176;48;3;3;8;1;1
192;48;3;3;8;1;1
208;48;3;3;8;1;1
224;48;3;3;8;1;1
240;48;3;3;8;1;1
256;48;3;3;8;1;1
272;48;3;3;8;1;1
288;48;3;3;8;1;1
304;48;3;3;8;1;1
320;48;3;3;8;1;1
336;48;3;3;8;1;1
352;48;3;3;8;1;1
368;48;3;3;8;1;1
384;48;3;3;8;1;1
400;48;3;3;8;1;1
416;48;3;3;8;1;1
432;48;3;3;8;1;1
448;48;3;3;8;1;1
464;48;3;3;8;1;1
480;48;3;3;8;1;1
496;48;3;3;8;1;1
512;48;3;3;8;1;1
528;48;3;3;8;1;1
544;48;3;3;8;1;1
560;48;3;3;8;1;1
576;48;3;3;8;1;1
592;48;3;3;8;1;1
608;48;3;3;8;1;1
624;48;3;3;8;1;1
640;48;3;3;8;1;1
656;48;3;3;8;1;1
672;48;3;3;8;1;1
688;48;3;3;8;1;1
704;48;3;3;8;1;1
720;48;3;3;8;1;1
736;48;3;3;8;1;1
752;48;3;3;8;1;1
768;48;3;3;8;1;1
784;48;3;3;8;1;1
800;48;3;3;8;1;1
816;48;3;3;8;1;1
832;48;3;3;8;1;1
848;48;3;3;8;1;1
864;48;3;3;8;1;1
880;48;3;3;8;1;1
896;48;3;3;8;1;1
912;48;3;3;8;1;1
928;48;3;3;8;1;1
944;48;3;3;8;1;1
960;48;3;3;8;1;1
976;48;3;3;8;1;1
992;48;3;3;8;1;1
1008;48;3;3;8;1;1
