round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
512;12289;47;47;2560;14;14
1024;13312;49;49;3072;14;14
1536;14336;50;50;3584;14;14
2048;13312;49;50;3072;14;14
2560;14336;50;50;3584;14;14
3072;15360;51;51;4096;14;14
3584;14336;50;51;3584;14;14
4096;13312;49;51;3072;14;14
4608;12289;47;51;2560;14;14
5120;15359;50;51;4096;14;14
5632;16384;51;51;4608;14;14
6144;17408;52;52;5120;14;14
6656;14336;50;52;3584;14;14
7168;15360;51;52;4096;14;14
7680;14336;50;52;3584;14;14
8192;13312;49;52;3072;14;14
8704;12289;47;52;2560;14;14
9216;13312;49;52;3072;14;14
9728;14336;50;52;3584;14;14
10240;13312;49;52;3072;14;14
10752;14336;50;52;3584;14;14
11264;17407;51;52;5120;14;14
11776;16384;51;52;4608;14;14
12288;17408;52;52;5120;14;14
12800;12289;47;52;2560;14;14
13312;15359;50;52;4096;14;14
13824;16384;51;52;4608;14;14
14336;17408;52;52;5120;14;14
14848;14336;50;52;3584;14;14
15360;17407;51;52;5120;14;14
15872;16384;51;52;4608;14;14
16384;17409;53;53;5120;14;14
16896;11777;44;53;2560;13;14
17408;12800;45;53;3072;13;14
17920;13824;46;53;3584;13;14
18432;12800;45;53;3072;13;14
18944;12800;45;53;3072;13;14
19456;15872;47;53;4608;13;14
19968;13824;46;53;3584;13;14
20480;12800;45;53;3072;13;14
20992;11777;44;53;2560;13;14
21504;12800;45;53;3072;13;14
22016;14847;46;53;4096;13;14
22528;15872;47;53;4608;13;14
23040;12800;45;53;3072;13;14
23552;15872;47;53;4608;13;14
24064;14847;46;53;4096;13;14
24576;15873;48;53;4608;13;14
25088;11265;42;53;2560;12;14
25600;12288;43;53;3072;12;14
26112;13312;44;53;3584;12;14
26624;12288;43;53;3072;12;14
27136;11265;42;53;2560;12;14
27648;14335;44;53;4096;12;14
28160;13312;44;53;3584;12;14
28672;14336;45;53;4096;12;14
29184;10753;39;53;2560;11;14
29696;11776;40;53;3072;11;14
30208;11776;40;53;3072;11;14
30720;12800;41;53;3584;11;14
31232;10241;37;53;2560;10;14
31744;11264;38;53;3072;10;14
32256;9729;32;53;2560;9;14
