round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
16;150;11;11;32;4;4
32;181;17;17;48;5;5
48;181;17;17;48;5;5
64;182;17;17;48;5;5
80;181;18;18;48;5;5
96;213;19;19;64;5;5
112;212;18;19;64;5;5
128;215;21;21;64;5;5
144;181;18;21;48;5;5
160;213;19;21;64;5;5
176;212;18;21;64;5;5
192;215;21;21;64;5;5
208;181;18;21;48;5;5
224;213;19;21;64;5;5
240;212;18;21;64;5;5
256;216;22;22;64;5;5
272;150;11;22;32;4;5
288;181;17;22;48;5;5
304;181;17;22;48;5;5
320;182;17;22;48;5;5
336;181;18;22;48;5;5
352;213;19;22;64;5;5
368;212;18;22;64;5;5
384;215;21;22;64;5;5
400;181;18;22;48;5;5
416;213;19;22;64;5;5
432;212;18;22;64;5;5
448;215;21;22;64;5;5
464;181;18;22;48;5;5
480;213;19;22;64;5;5
496;212;18;22;64;5;5
512;216;22;22;64;5;5
528;150;11;22;32;4;5
544;181;17;22;48;5;5
560;181;17;22;48;5;5
576;182;17;22;48;5;5
592;181;18;22;48;5;5
608;213;19;22;64;5;5
624;212;18;22;64;5;5
640;215;21;22;64;5;5
656;181;18;22;48;5;5
672;213;19;22;64;5;5
688;212;18;22;64;5;5
704;215;21;22;64;5;5
720;181;18;22;48;5;5
736;213;19;22;64;5;5
752;212;18;22;64;5;5
768;216;22;22;64;5;5
784;134;11;22;32;3;5
800;165;15;22;48;4;5
816;165;15;22;48;4;5
832;166;16;22;48;4;5
848;134;11;22;32;3;5
864;165;15;22;48;4;5
880;165;15;22;48;4;5
896;166;16;22;48;4;5
912;134;11;22;32;3;5
928;165;15;22;48;4;5
944;165;15;22;48;4;5
960;166;16;22;48;4;5
976;118;11;22;32;3;5
992;118;11;22;32;3;5
1008;118;11;22;32;3;5
