round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
4;45;13;13;6;3;3
8;52;17;17;10;5;5
12;60;21;21;14;7;7
16;52;17;21;10;5;7
20;60;23;23;14;7;7
24;68;21;23;18;7;7
28;60;21;23;14;7;7
32;52;17;23;10;5;7
36;45;13;23;6;3;7
40;67;23;23;18;7;7
44;76;24;24;22;7;7
48;84;25;25;26;7;7
52;60;23;25;14;7;7
56;68;21;25;18;7;7
60;60;21;25;14;7;7
64;52;17;25;10;5;7
68;45;13;25;6;3;7
72;52;17;25;10;5;7
76;60;21;25;14;7;7
80;52;17;25;10;5;7
84;60;23;25;14;7;7
88;83;23;25;26;7;7
92;76;24;25;22;7;7
96;84;25;25;26;7;7
100;45;13;25;6;3;7
104;67;23;25;18;7;7
108;76;24;25;22;7;7
112;84;25;25;26;7;7
116;60;23;25;14;7;7
120;83;23;25;26;7;7
124;76;24;25;22;7;7
128;85;26;26;26;7;7
132;41;12;26;6;3;7
136;48;13;26;10;4;7
140;56;17;26;14;6;7
144;48;13;26;10;4;7
148;48;17;26;10;5;7
152;72;22;26;22;6;7
156;56;17;26;14;6;7
160;48;13;26;10;4;7
164;41;12;26;6;3;7
168;48;13;26;10;4;7
172;63;21;26;18;6;7
176;72;22;26;22;6;7
180;48;17;26;10;5;7
184;72;22;26;22;6;7
188;63;21;26;18;6;7
192;73;23;26;22;6;7
196;37;11;26;6;3;7
200;44;13;26;10;3;7
204;52;17;26;14;5;7
208;44;13;26;10;3;7
212;37;11;26;6;3;7
216;59;17;26;18;5;7
220;52;17;26;14;5;7
224;60;18;26;18;5;7
228;33;10;26;6;3;7
232;40;14;26;10;4;7
236;40;14;26;10;4;7
240;48;15;26;14;4;7
244;29;9;26;6;3;7
248;36;11;26;10;3;7
252;25;8;26;6;2;7
