round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
512;3916;18;18;1232;3;3
1024;3983;19;19;1264;3;3
1536;3916;18;19;1232;3;3
2048;3983;19;19;1264;3;3
2560;3916;18;19;1232;3;3
3072;3983;19;19;1264;3;3
3584;3916;18;19;1232;3;3
4096;3983;19;19;1264;3;3
4608;3916;18;19;1232;3;3
5120;3983;19;19;1264;3;3
5632;3916;18;19;1232;3;3
6144;3983;19;19;1264;3;3
6656;3916;18;19;1232;3;3
7168;3983;19;19;1264;3;3
7680;3916;18;19;1232;3;3
8192;3983;19;19;1264;3;3
8704;3916;18;19;1232;3;3
9216;3983;19;19;1264;3;3
9728;3916;18;19;1232;3;3
10240;3983;19;19;1264;3;3
10752;3916;18;19;1232;3;3
11264;3983;19;19;1264;3;3
11776;3916;18;19;1232;3;3
12288;3983;19;19;1264;3;3
12800;3916;18;19;1232;3;3
13312;3983;19;19;1264;3;3
13824;3916;18;19;1232;3;3
14336;3983;19;19;1264;3;3
14848;3916;18;19;1232;3;3
15360;3983;19;19;1264;3;3
15872;3916;18;19;1232;3;3
16384;3983;19;19;1264;3;3
16896;3916;18;19;1232;3;3
17408;3983;19;19;1264;3;3
17920;3916;18;19;1232;3;3
18432;3983;19;19;1264;3;3
18944;3916;18;19;1232;3;3
19456;3983;19;19;1264;3;3
19968;3916;18;19;1232;3;3
20480;3983;19;19;1264;3;3
20992;3916;18;19;1232;3;3
21504;3983;19;19;1264;3;3
22016;3916;18;19;1232;3;3
22528;3983;19;19;1264;3;3
23040;3916;18;19;1232;3;3
23552;3983;19;19;1264;3;3
24064;3916;18;19;1232;3;3
24576;3983;19;19;1264;3;3
25088;3916;18;19;1232;3;3
25600;3983;19;19;1264;3;3
26112;3916;18;19;1232;3;3
26624;3983;19;19;1264;3;3
27136;3916;18;19;1232;3;3
27648;3983;19;19;1264;3;3
28160;3916;18;19;1232;3;3
28672;3983;19;19;1264;3;3
29184;3916;18;19;1232;3;3
29696;3983;19;19;1264;3;3
30208;3916;18;19;1232;3;3
30720;3983;19;19;1264;3;3
31232;3916;18;19;1232;3;3
31744;3983;19;19;1264;3;3
32256;2448;8;19;752;2;3
